,Chemical Name,PC1,PC2,Spin Splitting Energy (kcal/mol)
483,Mn(II)(misc)4eq(carbonyl)ax1(carbonyl)ax2,-2.8053449105363666,-2.376436210839372,12.73699481
484,Cr(III)(carbonyl)4eq(water)ax1(carbonyl)ax2,-3.6115123676821828,-0.7773938362442985,-23.9760236
485,Cr(II)(carbonyl)4eq(water)ax1(carbonyl)ax2,-3.6044965635619612,-0.8641374663103792,-24.01863645
486,Fe(III)(pyridine)4eq(carbonyl)ax1(misc)ax2,-0.03331309760082477,0.5990239868024105,13.50498467
487,Fe(II)(pyridine)4eq(carbonyl)ax1(misc)ax2,-0.02629729348060319,0.5122803567363299,7.0899751339999995
488,Mn(II)(carbonyl)4eq(pyridine)ax1(pyridine)ax2,0.9074672418204427,-2.442915479898461,-3.166945693
489,Fe(II)(water)4eq(pyridine)ax1(pyridine)ax2,0.5707461199486579,1.7839608369730384,-21.60585019
490,Co(II)(furan)4eq(pyridine)ax1(furan)ax2,3.1744482288759603,0.8325938338993182,-14.62871074
491,Fe(III)(water)4eq(water)ax1(pyridine)ax2,-1.499820789525805,1.713881585807138,-20.95627865
492,Fe(II)(water)4eq(water)ax1(pyridine)ax2,-1.4928049854055827,1.6271379557410572,-20.86096171
493,Co(III)(carbonyl)4eq(pyridine)ax1(pyridine)ax2,0.33650284973135053,1.87667180035085,3.941729664
494,Co(II)(carbonyl)4eq(pyridine)ax1(pyridine)ax2,0.3435186538515722,1.789928170284769,3.53209893
495,Fe(II)(pyridine)4eq(carbonyl)ax1(furan)ax2,0.7171915637757369,0.3260415132949883,-8.132873835
496,Co(II)(misc)4eq(water)ax1(carbonyl)ax2,-3.2821164976327304,1.6780639893332672,15.41766224
497,Co(III)(misc)4eq(water)ax1(carbonyl)ax2,-3.289132301752953,1.7648076193993472,51.76976856
498,Mn(III)(misc)4eq(water)ax1(water)ax2,-2.7726126669023174,-2.434054383457182,-38.97623339
499,Mn(II)(misc)4eq(water)ax1(water)ax2,-2.765596862782095,-2.520798013523262,-14.60730532
500,Fe(III)(water)4eq(carbonyl)ax1(misc)ax2,-2.4073394779803987,1.8300831573797967,-12.27902099
501,Fe(II)(water)4eq(carbonyl)ax1(misc)ax2,-2.4003236738601776,1.743339527313716,-13.53917403
502,Cr(II)(misc)4eq(water)ax1(pyridine)ax2,-0.9633902143627223,-0.6177261551746106,-28.12349424
503,Cr(III)(misc)4eq(water)ax1(pyridine)ax2,-0.9704060184829438,-0.5309825251085301,-23.9137003
504,Cr(II)(water)4eq(furan)ax1(furan)ax2,0.503646646529741,-0.4481129234108933,-48.16366863
505,Co(II)(misc)4eq(water)ax1(pyridine)ax2,-1.2064365252938394,1.8305048843347649,8.545206186
506,Co(III)(pyridine)4eq(pyridine)ax1(carbonyl)ax2,0.797518331741163,1.0931959623700174,20.61194266
507,Cr(III)(misc)4eq(pyridine)ax1(furan)ax2,0.9760653478099549,-0.49203043838824134,-24.13812474
508,Fe(II)(misc)4eq(water)ax1(carbonyl)ax2,-3.252750681860144,1.1573705092882733,25.33804634
509,Fe(III)(misc)4eq(water)ax1(carbonyl)ax2,-3.2597664859803666,1.2441141393543536,22.5096242
510,Mn(II)(water)4eq(pyridine)ax1(furan)ax2,0.9677363858396775,-2.206616019364554,-46.89120512
511,Fe(III)(misc)4eq(water)ax1(water)ax2,-3.243120161026454,1.222323605515501,15.46315386
512,Fe(II)(misc)4eq(water)ax1(water)ax2,-3.2361043569062313,1.1355799754494202,6.647820834
513,Fe(II)(furan)4eq(pyridine)ax1(pyridine)ax2,3.3776681878272576,0.3116649474044557,-28.80641728
514,Co(II)(misc)4eq(misc)ax1(furan)ax2,-0.1721401666671602,1.9823610253969044,15.85861104
515,Cr(II)(furan)4eq(misc)ax1(furan)ax2,2.6451251818370234,-1.7855323735659656,-50.29825791
516,Cr(II)(water)4eq(carbonyl)ax1(misc)ax2,-2.231125576976171,-0.19136182896466677,-33.82221285
517,Cr(III)(water)4eq(carbonyl)ax1(misc)ax2,-2.238141381096392,-0.10461819889858602,-20.87788514
518,Mn(II)(water)4eq(water)ax1(pyridine)ax2,-1.0070618290745115,-2.227525436045577,-45.18685794
519,Fe(II)(water)4eq(water)ax1(carbonyl)ax2,-3.5762124994552327,1.491972754583845,-19.57238093
520,Fe(III)(water)4eq(water)ax1(carbonyl)ax2,-3.583228303575454,1.578716384649926,-20.265823100000002
521,Mn(III)(pyridine)4eq(water)ax1(carbonyl)ax2,-0.5660231563373027,-3.5856605438422724,-49.58690517
522,Mn(II)(pyridine)4eq(water)ax1(carbonyl)ax2,-0.559007352217081,-3.6724041739083533,-21.00422872
523,Fe(II)(furan)4eq(pyridine)ax1(carbonyl)ax2,1.2944698136570592,0.17650840179097496,-20.81426798
524,Cr(II)(pyridine)4eq(water)ax1(pyridine)ax2,1.1766329911905766,-1.7186188152456388,-50.92698948
525,Fe(II)(misc)4eq(furan)ax1(furan)ax2,0.6056899392897671,1.2659616043762063,7.92430662
526,Co(III)(furan)4eq(pyridine)ax1(misc)ax2,2.4269403431084817,1.088747021962787,-45.33025936
527,Co(II)(furan)4eq(pyridine)ax1(misc)ax2,2.4339561472287023,1.0020033918967068,-8.907308347
528,Mn(II)(carbonyl)4eq(furan)ax1(furan)ax2,0.618689672899967,-2.628884874588683,-17.87906594
529,Co(III)(water)4eq(misc)ax1(misc)ax2,-1.2409401189919689,2.610019570886633,26.55054918
530,Co(II)(water)4eq(misc)ax1(misc)ax2,-1.233924314871747,2.523275940820552,-11.801766699999998
531,Co(II)(carbonyl)4eq(misc)ax1(furan)ax2,-0.6815471521601448,1.778665644918904,0.9384870809999999
532,Cr(II)(carbonyl)4eq(carbonyl)ax1(misc)ax2,-2.421539589902855,-0.5851791298115784,-22.06581886
533,Cr(II)(water)4eq(water)ax1(furan)ax2,-1.442824719763158,-0.48706501013118236,-49.70648714
534,Mn(II)(furan)4eq(pyridine)ax1(carbonyl)ax2,1.9921669370579531,-3.804907703561302,-42.70835223
535,Fe(II)(water)4eq(furan)ax1(furan)ax2,0.2856089318683778,1.6007037691858472,-29.40709831
536,Co(II)(water)4eq(pyridine)ax1(misc)ax2,-0.35133519749406594,2.4441945682740256,-11.25857421
537,Fe(II)(misc)4eq(water)ax1(furan)ax2,-1.3152072088082325,1.2007707899128135,7.14708559
538,Mn(II)(water)4eq(carbonyl)ax1(furan)ax2,-1.173523220394588,-2.248420223452216,-40.25446434
539,Co(III)(pyridine)4eq(water)ax1(misc)ax2,-0.06672954960235905,1.1616833058756335,28.94849585
540,Co(II)(pyridine)4eq(water)ax1(misc)ax2,-0.059713745482137384,1.0749396758095533,-7.706810259
541,Mn(II)(carbonyl)4eq(water)ax1(pyridine)ax2,-1.2118051207700857,-2.556813126799588,-9.642149456
542,Mn(II)(misc)4eq(pyridine)ax1(furan)ax2,1.3283029882904194,-2.385998015691097,-13.46416217
543,Cr(II)(misc)4eq(furan)ax1(furan)ax2,0.8384770055125479,-0.673048511201093,-35.89357873
544,Fe(II)(misc)4eq(misc)ax1(furan)ax2,-0.13678277558290533,1.4522425022782364,25.47083331
545,Co(II)(misc)4eq(water)ax1(water)ax2,-3.265627963500033,1.667393283656743,11.15186829
546,Co(III)(misc)4eq(water)ax1(water)ax2,-3.272643767620255,1.7541369137228233,38.67989134
547,Fe(II)(carbonyl)4eq(furan)ax1(furan)ax2,0.09394737570593811,1.069861683001637,2.761533265
548,Fe(II)(pyridine)4eq(carbonyl)ax1(carbonyl)ax2,-1.2213680516598422,0.2825991782097586,8.917135083
549,Fe(III)(pyridine)4eq(carbonyl)ax1(carbonyl)ax2,-1.2283838557800637,0.3693428082758391,1.078885994
550,Fe(II)(pyridine)4eq(water)ax1(misc)ax2,-0.008634826143023107,0.490531877358167,-2.336869976
551,Fe(III)(pyridine)4eq(water)ax1(misc)ax2,-0.015650630263244824,0.5772755074242475,7.115863227
552,Cr(III)(carbonyl)4eq(misc)ax1(misc)ax2,-1.2284187786755727,-0.2754889135413563,-22.86447091
553,Cr(II)(carbonyl)4eq(misc)ax1(misc)ax2,-1.2214029745553507,-0.36223254360743695,-19.533900600000003
554,Mn(II)(furan)4eq(carbonyl)ax1(carbonyl)ax2,-0.1486273329445391,-3.8466926490641633,-40.5784945
555,Mn(II)(pyridine)4eq(carbonyl)ax1(carbonyl)ax2,-0.5803201197495963,-3.600282816966357,-9.798916452
556,Mn(III)(pyridine)4eq(carbonyl)ax1(carbonyl)ax2,-0.5873359238698178,-3.513539186900275,-44.07666801
557,Mn(II)(pyridine)4eq(pyridine)ax1(furan)ax2,3.5562139094135787,-3.609725175314593,-43.08614043
558,Mn(III)(pyridine)4eq(pyridine)ax1(furan)ax2,3.5491981052933563,-3.5229815452485114,-53.7108801
559,Cr(II)(pyridine)4eq(water)ax1(furan)ax2,1.0328654042907417,-1.8128586358174856,-55.02341304
560,Fe(II)(pyridine)4eq(misc)ax1(furan)ax2,1.9122623219549761,0.55572269182156,-7.636392711
561,Cr(III)(misc)4eq(pyridine)ax1(misc)ax2,0.2120856189443886,-0.2520434471945302,-23.58883712
562,Cr(II)(misc)4eq(pyridine)ax1(misc)ax2,0.21910142306461017,-0.3387870772606109,-14.08444935
563,Cr(II)(water)4eq(water)ax1(pyridine)ax2,-1.2997400385921347,-0.3928534525592736,-53.27949863
564,Mn(II)(furan)4eq(carbonyl)ax1(misc)ax2,1.0598352578753218,-3.628560027274368,-41.65560903
565,Cr(II)(carbonyl)4eq(water)ax1(pyridine)ax2,-1.4953962066196091,-0.7868877072594616,-21.03857225
566,Cr(II)(water)4eq(pyridine)ax1(pyridine)ax2,0.7899867353039902,-0.2596827425170918,-52.47933918
567,Cr(III)(water)4eq(pyridine)ax1(pyridine)ax2,0.7829709311837685,-0.17293911245101104,-24.95463684
568,Fe(II)(furan)4eq(water)ax1(water)ax2,-0.7492632964490202,-0.0019737493095192617,-27.35472677
569,Co(II)(misc)4eq(water)ax1(furan)ax2,-1.3501384961909908,1.7401102764179517,13.86457178
570,Fe(II)(water)4eq(misc)ax1(misc)ax2,-1.2052529156809377,1.973020705840287,-10.74128832
571,Fe(III)(water)4eq(misc)ax1(misc)ax2,-1.2122687198011601,2.059764335906368,-6.48887092
572,Mn(II)(furan)4eq(misc)ax1(furan)ax2,3.057465705568632,-3.6797090823604774,-46.27540865
573,Mn(III)(furan)4eq(misc)ax1(furan)ax2,3.05044990144841,-3.5929654522943992,-46.34572994
574,Mn(II)(carbonyl)4eq(pyridine)ax1(carbonyl)ax2,-1.2317218796072817,-2.4846339941031865,-2.8525443569999998
575,Cr(III)(misc)4eq(carbonyl)ax1(carbonyl)ax2,-3.0966860171136936,-0.5522205338647879,-22.96882643
576,Mn(II)(misc)4eq(pyridine)ax1(carbonyl)ax2,-0.6664119854609661,-2.334728299675719,1.857642477
577,Cr(III)(pyridine)4eq(carbonyl)ax1(carbonyl)ax2,-0.9595489418967843,-1.6532326404393065,-23.58465986
578,Mn(II)(pyridine)4eq(pyridine)ax1(pyridine)ax2,3.6998514975721237,-3.516771567269413,-42.52565071
579,Mn(III)(pyridine)4eq(pyridine)ax1(pyridine)ax2,3.6928356934519027,-3.430027937203333,-50.92962214
580,Cr(III)(pyridine)4eq(water)ax1(carbonyl)ax2,-0.9405079552812938,-1.7091673563947591,-24.41716372
581,Mn(III)(misc)4eq(pyridine)ax1(pyridine)ax2,1.4657613318465375,-2.206266155404914,-47.96860824
582,Mn(II)(misc)4eq(pyridine)ax1(pyridine)ax2,1.4727771359667585,-2.293009785470994,-4.72378942
583,Mn(II)(misc)4eq(carbonyl)ax1(misc)ax2,-1.5968823197165052,-2.1583035890495768,9.654731335
584,Mn(III)(misc)4eq(carbonyl)ax1(misc)ax2,-1.603898123836727,-2.0715599589834963,-26.72239636
585,Cr(II)(furan)4eq(carbonyl)ax1(carbonyl)ax2,-0.522043251665475,-1.9915592157098057,-41.22317492
586,Cr(II)(furan)4eq(pyridine)ax1(furan)ax2,3.5559502683589614,-1.9311521663799822,-56.87753331
587,Mn(III)(carbonyl)4eq(water)ax1(misc)ax2,-2.149756595377619,-2.293664044692167,-26.66528528
588,Mn(II)(carbonyl)4eq(water)ax1(misc)ax2,-2.142740791257398,-2.380407674758248,-7.593576168999999
589,Mn(III)(pyridine)4eq(pyridine)ax1(misc)ax2,2.7610843774347416,-3.2536562417825445,-42.84090131
590,Mn(II)(pyridine)4eq(pyridine)ax1(misc)ax2,2.768100181554962,-3.3403998718486223,-31.72463961
591,Co(II)(water)4eq(water)ax1(furan)ax2,-1.668515088806397,2.1117362947734786,-19.73413738
592,Mn(II)(water)4eq(pyridine)ax1(carbonyl)ax2,-1.0303593980854053,-2.155486222863244,-37.81884558
593,Fe(II)(water)4eq(pyridine)ax1(furan)ax2,0.4280921626924162,1.69232877020445,-20.64480038
594,Cr(II)(carbonyl)4eq(furan)ax1(furan)ax2,0.3064710132556599,-0.8422100632859443,-20.62728383
595,Cr(II)(furan)4eq(water)ax1(misc)ax2,0.6986538155441251,-1.8244844602862536,-51.39746931
596,Cr(II)(furan)4eq(misc)ax1(misc)ax2,1.878229979029533,-1.545666043301523,-49.06532241
597,Fe(II)(carbonyl)4eq(pyridine)ax1(furan)ax2,0.23795007177658245,1.1615495691951019,10.49958434
598,Fe(II)(carbonyl)4eq(pyridine)ax1(pyridine)ax2,0.3821234942794292,1.2532445211385521,16.12728312
599,Fe(III)(carbonyl)4eq(pyridine)ax1(pyridine)ax2,0.37510769015920753,1.3399881512046328,11.12891939
600,Mn(II)(pyridine)4eq(carbonyl)ax1(misc)ax2,0.628142471070265,-3.38215019517656,-14.07997809
601,Fe(III)(water)4eq(pyridine)ax1(misc)ax2,-0.324397300162524,1.9652290999522077,-13.75741016
602,Fe(II)(water)4eq(pyridine)ax1(misc)ax2,-0.3173814960423023,1.8784854698861277,-15.29262627
603,Fe(II)(furan)4eq(carbonyl)ax1(carbonyl)ax2,-0.7884723641608158,0.04136245921856375,-15.29943249
604,Cr(II)(furan)4eq(furan)ax1(furan)ax2,3.4128655871879388,-2.025363723951891,-53.94321122
605,Cr(II)(pyridine)4eq(water)ax1(misc)ax2,0.2666444641864322,-1.5729644002566978,-43.09577409
606,Cr(III)(pyridine)4eq(water)ax1(misc)ax2,0.25962866006621055,-1.4862207701906174,-25.39480595
607,Fe(II)(pyridine)4eq(water)ax1(carbonyl)ax2,-1.2037055843222626,0.26085069883159584,-0.35466391399999997
608,Fe(III)(pyridine)4eq(water)ax1(carbonyl)ax2,-1.210721388442484,0.3475943288976763,7.605143115
609,Mn(II)(carbonyl)4eq(misc)ax1(furan)ax2,-0.16794257634320858,-2.359498258077224,-5.771196839
610,Fe(III)(pyridine)4eq(misc)ax1(misc)ax2,1.161757660578415,0.8287051653289812,13.96406171
611,Fe(II)(pyridine)4eq(misc)ax1(misc)ax2,1.168773464698637,0.7419615352629007,4.697036557
612,Mn(II)(misc)4eq(water)ax1(furan)ax2,-0.7907986478679061,-2.499888596842239,-15.76861475
613,Fe(II)(water)4eq(misc)ax1(furan)ax2,-0.46024459317799227,1.7868447475738083,-19.88691323
614,Cr(III)(misc)4eq(water)ax1(furan)ax2,-1.1150101649005726,-0.6252569678553013,-24.63532336
615,Cr(II)(misc)4eq(water)ax1(furan)ax2,-1.1079943607803509,-0.712000597921382,-33.82192156
616,Mn(III)(pyridine)4eq(misc)ax1(furan)ax2,2.6172376493967464,-3.3466185053714534,-50.23240731
617,Mn(II)(pyridine)4eq(misc)ax1(furan)ax2,2.624253453516969,-3.4333621354375343,-31.750960499999998
618,Co(II)(carbonyl)4eq(pyridine)ax1(furan)ax2,0.19964595652221787,1.6995264966179726,-3.5537013839999996
619,Mn(II)(misc)4eq(water)ax1(carbonyl)ax2,-2.7858934879309434,-2.448634602120576,-2.560195587
620,Cr(III)(water)4eq(pyridine)ax1(carbonyl)ax2,-1.3277816308062256,-0.25025725029740453,-28.15779767
621,Cr(II)(water)4eq(pyridine)ax1(carbonyl)ax2,-1.3207658266860038,-0.3370008803634854,-40.38707317
622,Mn(II)(carbonyl)4eq(pyridine)ax1(furan)ax2,0.7629930941441031,-2.535903710118564,-12.06794851
623,Fe(III)(pyridine)4eq(pyridine)ax1(pyridine)ax2,2.9360835771724223,0.639576052111883,-5.33281042
624,Fe(II)(pyridine)4eq(pyridine)ax1(pyridine)ax2,2.9430993812926443,0.5528324220458023,-17.22832472
625,Fe(II)(furan)4eq(pyridine)ax1(misc)ax2,2.489540571836298,0.40618958031754565,-22.79882958
626,Fe(III)(furan)4eq(pyridine)ax1(misc)ax2,2.482524767716077,0.49293321038362625,-22.17506261
627,Mn(II)(carbonyl)4eq(pyridine)ax1(misc)ax2,-0.023259288787420444,-2.26650137231339,2.4842638
628,Mn(III)(water)4eq(misc)ax1(misc)ax2,-0.7612442905683966,-1.6742622947204338,-41.67146545
629,Mn(II)(water)4eq(misc)ax1(misc)ax2,-0.7542284864481748,-1.7610059247865137,-31.58245518
630,Fe(II)(carbonyl)4eq(water)ax1(furan)ax2,-1.826949772392061,1.0046708685382442,0.535141294
631,Cr(II)(carbonyl)4eq(misc)ax1(furan)ax2,-0.45788858192155757,-0.6022387933859492,-19.62426109
632,Co(III)(pyridine)4eq(water)ax1(carbonyl)ax2,-1.2612164132588872,0.9301032625732055,19.99329466
633,Mn(II)(misc)4eq(misc)ax1(furan)ax2,0.39736731780310736,-2.2095925636497564,-4.298150354
634,Fe(II)(water)4eq(carbonyl)ax1(furan)ax2,-1.6553153513572314,1.5571635690472376,-20.81526735
635,Mn(II)(pyridine)4eq(water)ax1(misc)ax2,0.6494552386027803,-3.454271552118558,-27.99753175
636,Mn(III)(pyridine)4eq(water)ax1(misc)ax2,0.6424394344825584,-3.367527922052478,-48.41761187
637,Mn(II)(furan)4eq(pyridine)ax1(pyridine)ax2,4.13321740341277,-3.7631121550173727,-47.99653198
638,Co(III)(water)4eq(pyridine)ax1(carbonyl)ax2,-1.5528378652708152,2.2993581550376785,-23.52394969
639,Co(II)(water)4eq(pyridine)ax1(carbonyl)ax2,-1.5458220611505937,2.2126145249715976,-11.50994566
640,Mn(II)(pyridine)4eq(water)ax1(furan)ax2,1.4379488327730472,-3.723581134290811,-43.23455453
641,Mn(II)(furan)4eq(water)ax1(carbonyl)ax2,-0.12579510016541848,-3.9187511208312995,-43.14430918
642,Mn(II)(pyridine)4eq(furan)ax1(furan)ax2,3.4127470476872355,-3.702671717609788,-39.79166963
643,Mn(III)(water)4eq(water)ax1(misc)ax2,-1.9468746486091375,-1.9644533882773634,-45.09709766
644,Fe(II)(water)4eq(water)ax1(furan)ax2,-1.6352882162296216,1.5355129547224549,-26.70816878
645,Fe(II)(furan)4eq(carbonyl)ax1(misc)ax2,0.4065983940184232,0.27104363774513496,-13.96183543
646,Fe(III)(furan)4eq(carbonyl)ax1(misc)ax2,0.39958258989820167,0.35778726781121567,-18.48058945
647,Cr(II)(carbonyl)4eq(water)ax1(furan)ax2,-1.640000353037239,-0.8811621500062333,-22.24508684
648,Mn(III)(furan)4eq(pyridine)ax1(misc)ax2,3.1936137237575934,-3.500031451705427,-46.07684456
649,Mn(II)(furan)4eq(pyridine)ax1(misc)ax2,3.2006295278778145,-3.5867750817715067,-44.0263056
650,Fe(II)(water)4eq(water)ax1(misc)ax2,-2.381141741275992,1.7216539331104155,-18.70137948
651,Fe(III)(water)4eq(water)ax1(misc)ax2,-2.388157545396213,1.808397563176496,-12.41766934
652,Mn(II)(carbonyl)4eq(water)ax1(furan)ax2,-1.356108542014222,-2.6497942912697066,-17.62023295
653,Cr(II)(water)4eq(carbonyl)ax1(furan)ax2,-1.4642303741686782,-0.43122815922910934,-40.47099999
