,CoRE_name,refcode,doi,flag,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,rho,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0
1141,UMESOW_clean,UMESOW,10.1039/C6CE00321D,1,4.94405,7.1555,6.18937,0.230835,0.0,0.230834905,737.915,1264.82,0.3623,0.0,0.0,0.3623,1158.17,3491.09,367.79639999999984,635.7119999999994,2066.8031999999994,2390.111999999999,18352.0,28928.0,36992.0,38528.0,40.0,100.0,212.0,300.0,324.0,936.0,1460.0,1728.0,31.328800000000022,91.13320000000002,154.50439999999992,203.5532000000001,1.4399999999999995,26.831999999999997,19.079999999999995,45.192,4096.0,3328.0,4352.0,5632.0,1.0,6.5,6.5,12.5,42.5,92.0,141.5,202.0,2.8561,8.01905,9.235849999999996,15.826850000000002,0.0,-14.560000000000002,-8.1,-22.660000000000004,0.0,364.0,348.0,712.0,0.0,0.0,0.0,0.0,0.0,28.5,21.0,50.5,0.0,6.2399999999999975,5.52,11.76,102.6858,183.957,280.0473999999999,270.46160000000003,730.0,1152.0,1816.0,1810.0,13.0,26.0,38.0,38.0,64.0,150.0,190.0,146.0,7.0032,14.707,21.1198,19.2594,11.833599999999995,8.771999999999991,20.605599999999985,17.647199999999994,64.0,48.0,112.0,176.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.3066999999999995,28.09,59.89000000000002,87.98,162.71,0.0,0.8900000000000005,0.8900000000000005,1.75,0.0,2.0,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.3300000000000001,0.0,-6.000000000000001,-6.000000000000001,-20.10000000000001,6.6564000000000005,13.157999999999996,26.315999999999992,46.8528,256.0,192.0,384.0,544.0,1.0,2.0,4.0,6.0,4.0,12.0,24.0,12.0,1.0403999999999989,1.5707999999999993,3.1415999999999986,3.7332000000000014,376.35999999999984,438.44,876.88,586.1558679999998,0.0,0.0600000000000005,0.12000000000000098,-2.68,0.0,20.0,40.0,62.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,6.0,0.0,0.5,1.0,2.4600000000000004,0.0,16.199999999999992,32.399999999999984,86.18578000000002,UMESOW_clean.cif,
1142,UMELUU_clean,UMELUU,10.1039/c0cc03506h,-1,2.55182,3.32068,3.28801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.92,564.6232000000002,1392.3599999999994,3263.8663999999994,5122.678399999998,21344.0,30768.0,52072.0,86768.0,68.0,192.0,408.0,640.0,600.0,1832.0,3664.0,5368.0,51.40439999999998,147.66640000000015,296.1344000000003,449.12800000000004,2.8561,24.133199999999995,35.63365,48.03825000000001,2304.0,1584.0,2352.0,5280.0,1.0,4.5,7.5,10.0,22.5,60.0,103.5,136.5,2.1904,4.9506,8.4286,12.209999999999996,0.0,-6.675,-8.409999999999998,-11.525,0.0,183.0,311.0,370.0,0.0,0.0,0.0,0.0,0.0,10.5,17.0,21.0,0.0,3.3150000000000004,5.404999999999999,6.55,73.6386,134.5506,176.2208,114.6688,396.0,726.0,950.0,616.0,8.0,16.0,20.0,12.0,36.0,78.0,86.0,40.0,4.5016,9.1192,11.309200000000002,6.689999999999999,10.084,14.65674,22.326220000000006,17.95348,53.875,78.6,119.875,96.25,1.0,1.6749999999999998,2.45,1.775,3.0250000000000004,7.274999999999999,9.85,4.45,0.5528799999999999,0.9488075,1.3785,0.9785625,46.09225000000001,106.37725,146.642,79.6055,0.0,0.5097500000000001,0.6200000000000001,0.010250000000000072,0.0,1.1,1.325,-0.025,0.0,0.0,0.0,0.0,0.0,-1.1,-1.325,0.025,0.0,-0.02200000000000002,-0.026500000000000024,0.0005000000000000004,0.0,-3.7050000000000014,-4.5825000000000005,-0.3524999999999999,9.8896,16.0554,17.8966,11.0428,52.75,85.5,96.25,59.5,1.0,1.75,2.0,1.25,3.25,6.75,8.5,5.5,0.5550999999999999,0.984275,1.12875,0.7068749999999999,48.0925,97.1125,125.78,82.325,0.0,0.2225000000000001,0.5900000000000002,0.5675000000000001,0.0,0.5,1.25,1.25,0.0,0.0,0.0,0.0,0.0,-0.5,-1.25,-1.25,0.0,-0.010000000000000007,-0.025000000000000026,-0.025000000000000026,0.0,-1.5000000000000002,-4.425000000000002,-3.975000000000001,UMELUU_clean.cif,
1143,USIRUL_clean,USIRUL,10.1021/acs.inorgchem.6b00813,1,3.578,4.37766,4.23852,0.0,0.0124929,0.012492886,0.0,0.0,0.0,66.5334,0.018,0.018,0.0,3696.3,76.8523,133.94,182.8139,264.5582,1240.0,2029.0,2787.0,1442.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.742200000000002,15.323600000000004,21.98060000000001,20.975600000000004,3.61,21.7075,29.53550000000001,39.71,841.0,768.5,1058.5,1653.0,1.0,4.0,6.0,9.0,16.0,40.0,64.0,80.0,1.9043999999999992,4.1814,6.361799999999999,8.197199999999997,0.0,-3.825,-4.145,-3.8000000000000007,0.0,89.5,137.5,204.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,0.0,2.49,3.669999999999999,6.479999999999998,122.474575,265.0087500000001,397.34600000000006,464.70239999999984,516.25,1155.0,1544.0,1602.0,19.0,40.0,60.0,72.0,100.0,244.0,340.0,370.0,8.4303,19.827499999999983,27.87640000000001,30.69000000000001,8.2144375,11.315625000000002,14.44,11.202400000000004,44.125,61.5,49.0,38.5,1.0,1.5,2.0,1.5,2.5,6.5,8.0,5.5,0.5739000000000001,0.8701000000000003,0.8550000000000003,0.6375,82.10875000000001,136.4475,116.97261400000002,80.51446050000003,0.0,0.4900000000000002,1.3299999999999996,0.875,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.25,0.0,-0.02000000000000001,0.36000000000000004,0.275,0.0,-3.899999999999999,-1.0071100000000004,0.21966750000000007,4.620800000000001,7.751999999999998,14.972000000000005,19.7524,24.5,42.0,66.5,80.5,0.5,1.0,2.0,2.5,2.0,6.0,10.0,9.75,0.28125,0.5775,1.0049999999999994,1.168125,27.38,83.61999999999998,142.10630700000004,139.81353725000002,0.0,0.4900000000000002,1.1550000000000007,1.1024999999999996,0.0,1.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.125,0.0,-0.02000000000000001,0.15999999999999998,0.31749999999999995,0.0,-3.899999999999999,-4.403554999999999,-0.3937212499999999,USIRUL_clean.cif,
1144,USOXEH_clean,USOXEH,10.1021/acs.inorgchem.6b00814,1,4.60511,5.26933,5.26933,0.309611,0.0,0.309610654,1116.41,1020.15,0.365,0.0,0.0,0.365,1316.13,2794.92,92.2414,167.80800000000005,236.3592,372.096,1348.6,2318.4,3698.4,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.822280000000003,17.352000000000004,28.149840000000005,27.72000000000001,3.255,21.888,36.71999999999999,71.928,864.6000000000001,823.2,1411.2000000000005,1764.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.8290799999999998,4.055999999999999,8.328320000000001,12.222080000000005,0.0,-4.960000000000002,-6.000000000000001,-11.160000000000007,0.0,89.60000000000002,187.2,410.4,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.4080000000000004,4.655999999999999,12.591999999999995,52.51070000000002,108.681,151.44520000000006,81.31199999999997,209.0,444.0,490.0,78.0,8.0,16.0,22.0,14.0,38.0,84.0,96.0,34.0,3.3143999999999987,7.515200000000003,9.1662,3.662999999999998,9.241600000000004,15.504000000000007,30.3696,6.687999999999995,49.0,84.0,105.0,7.0,1.0,2.0,4.0,1.0,4.0,12.0,14.0,2.0,0.5625,1.1550000000000007,1.6949999999999996,0.2774999999999999,54.76000000000001,167.23999999999984,205.085228,33.35261399999999,0.0,0.9800000000000012,2.1700000000000013,0.8399999999999999,0.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,-0.040000000000000036,0.7399999999999993,0.3800000000000003,0.0,-7.800000000000006,1.8857799999999985,2.892889999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USOXEH_clean.cif,
1145,UTACUP_clean,UTACUP,10.1021/acs.cgd.6b01052,-1,3.49269,7.58636,7.58636,0.0,0.333592,0.3335908,0.0,0.0,0.0,774.055,0.3887,0.3887,0.0,1991.39,431.6186999999998,996.9714,3393.285600000001,3822.689199999999,10404.0,24924.0,58572.0,75346.0,51.0,150.0,372.0,520.0,546.0,1806.0,3642.0,5178.0,39.97319999999998,127.79340000000003,281.4432,420.6771999999999,3.2074428571428566,27.00617142857143,27.644142857142853,108.78362857142857,1168.857142857143,1538.5714285714291,5110.285714285715,4616.0,1.0,5.142857142857143,7.7142857142857135,19.142857142857142,34.285714285714285,89.14285714285714,185.14285714285717,260.57142857142856,2.1811428571428566,5.9304,12.838285714285712,20.287485714285715,0.0,-9.308571428571428,-3.6514285714285712,-28.405714285714282,0.0,155.14285714285714,121.71428571428572,492.0,0.0,0.0,0.0,0.0,0.0,20.571428571428573,10.285714285714286,51.42857142857143,0.0,4.319999999999999,3.1114285714285708,14.271428571428574,235.2748,441.40500000000014,739.9348000000001,862.1156000000003,928.0,1728.0,2524.0,2954.0,34.0,66.0,112.0,124.0,178.0,414.0,532.0,598.0,13.3538,30.014600000000016,43.3672,51.2388,11.1856,10.454999999999998,25.2106,35.19419999999999,60.25,57.0,129.25,173.25,1.0,1.25,2.75,3.75,1.75,5.75,9.25,11.25,0.5402999999999999,0.7103250000000001,1.464275,1.940475,34.7575,86.7275,149.6256535,178.21384150000003,0.0,0.9125000000000002,1.2450000000000006,1.5325,0.0,2.0,3.75,5.5,0.0,0.0,0.0,0.0,0.0,-2.25,-2.5,-2.75,0.0,-0.040000000000000036,0.04999999999999996,0.13999999999999996,0.0,-6.45,-6.701777500000001,-6.053555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTACUP_clean.cif,
1146,UVINAP_clean,UVINAP,10.1021/cg1012439,-1,3.86236,4.33279,4.3065,0.100811,0.0,0.100811508,191.352,160.508,0.1246,0.0,0.0,0.1246,236.506,1288.19,92.5208,169.75359999999995,239.62320000000003,372.096,1213.0,2184.0,3468.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.580800000000002,16.800000000000004,27.0164,27.72,3.5344,22.8608,38.352,75.1248,729.0,756.0,1296.0,1620.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.5876,3.78,7.7616,11.3904,0.0,-4.6400000000000015,-5.359999999999999,-9.880000000000004,0.0,80.0,168.0,372.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.04,3.920000000000001,11.12,163.39640000000003,370.59400000000016,575.4064000000002,623.5930000000002,638.0,1516.0,2104.0,1792.0,26.0,56.0,88.0,102.0,144.0,360.0,520.0,502.0,10.7338,26.766400000000004,39.46000000000001,39.335800000000006,9.2416,15.504000000000001,30.369599999999995,14.44,49.0,84.0,105.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,8.0,0.5625,1.155,1.695,0.8550000000000002,54.76,167.24,205.085228,116.972614,0.0,0.9800000000000004,2.17,1.33,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.7400000000000001,0.35999999999999993,0.0,-7.799999999999999,1.8857800000000005,-1.00711,9.2416,22.192000000000004,31.43360000000001,22.192000000000004,49.0,91.0,140.0,91.0,1.0,3.0,4.0,3.0,9.0,21.0,27.0,21.0,0.5625,1.4325,1.9950000000000008,1.4325,54.76,200.59261400000003,255.35261400000002,200.59261400000003,0.0,1.8200000000000005,1.8200000000000005,1.8200000000000005,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.3399999999999999,0.3399999999999999,0.3399999999999999,0.0,-4.9071099999999985,-4.9071099999999985,-4.9071099999999985,UVINAP_clean.cif,
1147,UVOTOQ_clean,UVOTOQ,10.1021/acs.cgd.6b00930,-1,9.17217,11.52321,11.05678,0.567733,0.0,0.567731383,1521.11,3455.26,0.5901,0.0,0.0,0.5901,1581.03,5855.38,366.87639999999976,632.9599999999998,2321.702400000001,2679.071999999997,18868.0,31424.0,64296.0,62592.0,40.0,104.0,240.0,360.0,360.0,1104.0,2000.0,2640.0,31.194000000000003,95.6592,182.7256,266.1288,1.2100000000000002,26.488000000000003,19.25,62.23799999999999,4225.0,3640.0,10790.0,8580.0,1.0,7.0,8.0,18.0,49.0,112.0,224.0,308.0,2.8223999999999987,8.5848,13.406399999999996,22.478399999999993,0.0,-16.38,-8.699999999999998,-36.78,0.0,399.0,354.0,1038.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,82.0,0.0,6.65,5.46,16.859999999999996,214.2527,413.344,643.3235999999997,806.1360000000002,995.0,1912.0,2892.0,3174.0,29.0,60.0,92.0,120.0,152.0,376.0,540.0,612.0,13.5821,30.8012,45.68600000000001,54.49840000000001,11.833599999999995,8.771999999999995,20.60559999999999,17.54399999999999,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.0950000000000002,1.1242,28.08999999999999,59.88999999999999,87.98,119.78,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999995,16.34,17.54399999999999,33.88400000000001,64.0,56.0,96.0,152.0,1.0,2.0,2.0,4.0,4.0,8.0,12.0,20.0,0.5328999999999998,0.8322000000000002,1.1242,1.9564,28.08999999999999,83.77768300000002,119.78,203.557683,0.0,2.1299999999999994,1.780000000000001,3.9099999999999984,0.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.31999999999999995,-0.08000000000000007,0.2399999999999998,0.0,-5.207110000000001,-12.000000000000002,-17.207110000000004,UVOTOQ_clean.cif,
1148,UVUDUM_clean,UVUDUM,10.1021/acs.cgd.6b00853,1,4.85969,7.11843,7.11843,0.138743,0.0,0.13874237,515.923,756.295,0.1907,0.0,0.0,0.1907,709.13,3965.89,378.3713999999998,693.5039999999997,1337.9855999999988,1535.615999999999,7368.0,13824.0,14784.0,18432.0,42.0,96.0,144.0,192.0,240.0,576.0,768.0,960.0,30.201000000000032,72.88320000000002,99.57600000000008,126.84480000000008,2.7225,22.704000000000004,16.829999999999995,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000006,3.8252000000000006,4.0348000000000015,7.86,0.0,-7.1599999999999975,-3.600000000000001,-10.760000000000005,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.480000000000001,162.91299999999995,312.069,505.6094,573.8900000000001,688.0,1320.0,1892.0,1916.0,23.0,46.0,74.0,86.0,120.0,286.0,364.0,374.0,9.6887,21.9758,31.48820000000001,34.281400000000005,11.833599999999995,8.771999999999991,20.605599999999985,17.543999999999983,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999995,17.543999999999983,41.452,55.38400000000001,64.0,96.0,160.0,136.0,1.0,2.0,5.0,7.0,4.0,14.0,24.0,22.0,0.5328999999999998,1.1242000000000008,2.226500000000001,2.474699999999999,28.09,119.78000000000004,227.44536599999995,239.21841500000005,0.0,1.780000000000001,5.150000000000002,7.979999999999999,0.0,4.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,3.0,0.0,-0.08000000000000007,0.5999999999999998,1.719999999999999,0.0,-12.000000000000002,-16.414220000000004,-8.035550000000002,UVUDUM_clean.cif,
1149,UVUGAV_clean,UVUGAV,10.1021/acs.cgd.6b00853,1,3.38365,5.34169,5.34169,0.0,0.0425025,0.042502404,0.0,0.0,0.0,253.7,0.0641,0.0641,0.0,3957.88,378.3713999999998,693.5039999999992,1337.9855999999993,1535.615999999999,7368.0,13824.0,14784.0,18432.0,42.0,96.0,144.0,192.0,240.0,576.0,768.0,960.0,30.20100000000004,72.88320000000002,99.57600000000008,126.84480000000003,2.7225,22.704000000000004,16.829999999999995,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000006,3.8252000000000006,4.0348000000000015,7.86,0.0,-7.1599999999999975,-3.600000000000001,-10.760000000000005,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.480000000000001,159.8092499999999,321.47849999999994,472.5054,527.4454999999998,774.0,1572.0,2157.0,2120.0,21.5,46.0,66.0,76.0,118.0,290.0,373.0,377.0,10.62335,24.40900000000001,33.01580000000001,35.05280000000001,11.833599999999995,8.771999999999991,20.605599999999985,17.543999999999983,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999995,21.92999999999999,38.26999999999999,45.838,64.0,120.0,176.0,184.0,1.0,2.5,4.5,5.5,6.5,17.5,29.0,27.0,0.5328999999999998,1.4052499999999997,2.237450000000001,2.507550000000001,28.09,149.7250000000001,233.50268300000002,257.39036600000003,0.0,2.225000000000001,4.355000000000001,5.595000000000002,0.0,5.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,2.5,0.0,-0.10000000000000007,0.21999999999999972,0.5799999999999998,0.0,-15.000000000000002,-20.207110000000004,-19.414220000000004,UVUGAV_clean.cif,
1150,UWALEL_clean,UWALEL,10.1039/C6QI00282J,1,8.08438,8.58782,8.58782,0.397419,0.0,0.397418569,1613.55,1848.52,0.3887,0.0,0.0,0.3887,1578.15,4755.64,76.95439999999998,122.46399999999996,180.7632,210.528,1241.0,2240.0,2160.0,1152.0,9.0,16.0,20.0,24.0,36.0,80.0,80.0,48.0,6.4076,12.555999999999996,14.8956,13.490399999999996,3.61,26.144000000000002,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.9044,4.029599999999999,4.2504,8.28,0.0,-6.16,-2.6,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,0.0,2.6,2.4399999999999995,5.039999999999999,284.02289999999994,558.4500000000002,889.1468,1105.0760000000002,1326.0,2628.0,3992.0,4364.0,39.0,82.0,128.0,166.0,210.0,522.0,752.0,852.0,18.508700000000008,42.519400000000026,63.70720000000001,75.71620000000003,11.833599999999995,8.771999999999991,20.605599999999985,17.543999999999983,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.315200000000004,10.1184,22.68608,24.4624,61.0,55.20000000000002,123.19999999999996,121.59999999999997,1.0,1.1999999999999995,2.399999999999999,3.0,1.6000000000000003,4.799999999999998,8.0,11.599999999999996,0.5388199999999999,0.6806800000000002,1.338,1.5878599999999998,33.423999999999985,81.35999999999996,137.28000000000006,192.7850456,0.0,0.9080000000000004,1.104,2.2500000000000004,0.0,2.0,2.399999999999999,6.599999999999998,0.0,0.0,0.0,0.0,0.0,-2.0,-2.399999999999999,-3.8,0.0,-0.040000000000000036,-0.048000000000000036,0.06799999999999991,0.0,-6.360000000000002,-7.919999999999997,-12.342844000000007,UWALEL_clean.cif,
1151,UWELIS_clean,UWELIS,10.1002/zaac.201100082,1,4.57547,5.99371,5.83222,0.507514,0.0,0.50751398,1764.62,1178.55,0.4832,0.0,0.0,0.4832,1680.08,2439.06,170.61700000000005,313.24799999999993,672.9867999999999,916.6079999999997,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.39319999999999,69.50880000000004,2.7225,27.72,25.245,55.20899999999999,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000002,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.440000000000001,207.4062,410.717,638.4066000000001,776.1940000000003,930.0,1850.0,2688.0,2812.0,29.0,60.0,92.0,116.0,152.0,372.0,516.0,554.0,13.185300000000005,30.20000000000001,43.86840000000001,50.01600000000002,11.3152,10.118399999999996,22.260479999999998,18.2608,61.0,55.2,109.20000000000002,88.0,1.0,1.2,2.4,2.2,1.6,4.8,6.4,6.799999999999999,0.53882,0.6806800000000001,1.218,1.12586,33.424,81.36,117.17304560000002,125.8890456,0.0,0.9080000000000004,1.244,1.8580000000000003,0.0,2.0,4.4,5.799999999999999,0.0,0.0,0.0,0.0,0.0,-2.0,-1.6,-3.0,0.0,-0.040000000000000036,0.11199999999999996,0.08399999999999995,0.0,-6.36,-5.202844,-9.222844,10.5376,15.482,26.4716,39.13400000000001,56.5,69.5,143.0,167.0,1.0,2.0,3.0,5.0,5.0,12.0,18.0,26.0,0.5477,0.9973,1.6948000000000003,2.4107,41.425,130.241307,194.59500000000003,302.37145550000014,0.0,1.3550000000000002,1.1800000000000004,3.775,0.0,5.0,2.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.14999999999999994,-0.05000000000000005,0.4599999999999999,0.0,-5.4535550000000015,-8.850000000000003,-13.510665000000005,UWELIS_clean.cif,
