f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0,CoRE_name,refcode,T,name,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
78.32625,129.612,184.39485,274.176,1311.75,2181,2724,1494,10.25,18.5,25.5,33,44,102.5,115.5,81,7.027225,13.55485,19.19415,18.7803,2.7225,20.13,23.14125,47.19825,900,847.5,990,1575,1,3.75,5.5,11,14.75,36.75,66,88,1.7161,3.631975,5.54785,9.1569,0,-6.0125,-4.95,-10.455,0,84.25,132,277.5,0,0,0,0,0,5.5,5.5,22,0,2.14,2.97,7.42,118.1447818,228.1322727,346.5621091,380.3930909,534.3636364,1036.363636,1443.636364,1418.909091,16.36363636,33.27272727,49.45454545,57.09090909,82.72727273,196.9090909,261.8181818,264,7.498945455,16.7818,23.47578182,24.80010909,10.624,11.9136,24.46698667,19.50026667,57,64.8,105.4666667,86.66666667,1,1.466666667,2.933333333,2.466666667,2.4,7.2,9.6,8.933333333,0.546713333,0.838786667,1.382,1.208073333,40.536,109.9866667,156.0971064,147.439076,0,0.932,1.716,1.868666667,0,2,7.6,6.866666667,0,0,0,0,0,-2,-1.066666667,-2.2,0,-0.04,0.314666667,0.196,0,-6.84,-4.139969333,-7.331406667,9.46688,7.0176,16.48448,14.0352,51.2,38.4,89.6,76.8,0.8,0.8,1.6,1.6,0.8,2.4,3.2,4.8,0.42632,0.44968,0.876,0.89936,22.472,47.912,70.384,95.824,0,0.712,0.712,1.424,0,1.6,1.6,3.2,0,0,0,0,0,-1.6,-1.6,-3.2,0,-0.032,-0.032,-0.064,0,-4.8,-4.8,-9.6,HOWQOA_clean.cif,,HOWQOA_clean,HOWQOA,259.7890993,HOWQOA.csv,2.88546,8.78202,8.77484,0,0.408031,0.408030961,0,0,0,3133.7,0.4154,0.4154,0,7543.81
193.218,353.936,664.9664,993.952,2694,5656,7724,6992,24,48,80,120,128,328,432,424,16.371,36.354,58.4124,71.6304,3.61,31.16,33.915,70.243,841,1102,1218,2030,1,5,7,14,25,60,105,150,1.9044,5.0922,7.4382,12.5028,0,-6.9,-4.55,-10.37,0,107,161,336,0,0,0,0,0,13,14,40,0,3.21,4.27,10.26,191.7565,396.627,648.9454,798.0261,769,1632,2308,2409,29,60,98,126,158,394,552,598,11.9373,28.4592,42.0898,48.257,10.5376,12.138,24.7428,18.93466667,56.5,66,105,62.66666667,1,1.5,3,2.5,2.5,7.5,10,7.333333333,0.5477,0.85855,1.4025,1.031016667,41.425,113.565,160.962614,123.0518417,0,0.935,1.775,2.091666667,0,2,8,10.16666667,0,0,0,0,0,-2,-1,-0.833333333,0,-0.04,0.34,0.463333333,0,-6.9,-4.00711,-2.792813333,11.1856,12.393,30.2266,30.4184,60.25,67.5,134.5,136.25,1,1.5,3.5,3.75,3,10.5,15.5,16.25,0.5403,0.8547,1.6724,1.831075,34.7575,107.6325,174.640114,208.632614,0,1.035,1.875,2.865,0,2.25,8.25,10.5,0,0,0,0,0,-2,0,-2.5,0,-0.045,0.335,0.29,0,-7.425,-4.53211,-11.05711,AJINOY_clean.cif,,AJINOY_clean,AJINOY,224.2212227,AJINOY.csv,2.71527,3.72125,3.72125,0,0,0,0,0,0,0,0,0,0,1268.23
367.99,622.5024,1853.3664,2306.7264,19392,27648,28224,36864,40,96,192,288,288,768,1152,1536,31.06,85.4976,138.4608,193.4208,1.4884,25.1808,18.666,43.8468,4356,3168,2376,5544,1,6,6,12,36,72,108,180,2.7889,7.3146,7.7154,15.03,0,-13.32,-7.98,-21.3,0,348,360,708,0,0,0,0,0,24,18,42,0,5.64,5.4,11.04,124.5832,224.808,348.7444,407.451,612,1104,1648,1724,16,32,48,58,80,192,256,250,7.989866667,17.04266667,24.60533333,27.39513333,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,9.2416,7.752,15.504,29.944,49,42,84,133,1,1,2,4,1,3,6,10,0.5625,0.5775,1.155,2.01,54.76,83.62,167.24,284.212614,0,0.49,0.98,2.31,0,1,2,9,0,0,0,0,0,-2,-4,-6,0,-0.02,-0.04,0.32,0,-3.9,-7.8,-8.80711,SANHOH_clean.cif,,SANHOH_clean,SANHOH,343.9257027,SANHOH.csv,4.92042,6.60505,6.60505,0.237958,0,0.237957391,698.572,687.023,0.3658,0,0,0.3658,1073.88,1878.14
114.98635,215.926,795.2528,376.278,3799,8272,6578,2064,13,34,83,46,149,532,529,128,9.1442,29.8475,50.2494,26.2262,2.3042,37.94,12.9285,22.1101,3185,3752,1197,2149,1,8.5,3.5,6,84.5,217,94.5,169,2.4194,10.0843,4.2273,7.3328,0,-15.81,-3.855,-7.385,0,436.5,178.5,313,0,0,0,0,0,63.5,21,41,0,7.345,2.795,4.96,319.1691,663.714,1059.0756,1353.378,1371,2916,4344,4764,48,102,162,216,264,666,978,1128,21.2592,50.8662,76.8402,92.2872,10.62775595,12.22694643,18.88641667,19.05517857,57.66666667,67,102.952381,93.28571429,1,1.452380952,2,2.452380952,2.80952381,5.714285714,7.166666667,10.07142857,0.546471429,0.82335,1.115538095,1.267016667,50.61857143,102.3188095,125.8442857,173.4913456,0,0.286071429,0.688690476,1.535714286,0,0.642857143,1.547619048,5.357142857,0,0,0,0,0,-0.642857143,-1.547619048,-2.19047619,0,-0.012857143,-0.030952381,0.119047619,0,-1.928571429,-4.642857143,-6.212740238,5.071542857,3.759428571,8.830971429,7.518857143,27.42857143,20.57142857,48,41.14285714,0.428571429,0.428571429,0.857142857,0.857142857,0.428571429,1.285714286,1.714285714,2.571428571,0.228385714,0.2409,0.469285714,0.4818,12.03857143,25.66714286,37.70571429,51.33428571,0,0.381428571,0.381428571,0.762857143,0,0.857142857,0.857142857,1.714285714,0,0,0,0,0,-0.857142857,-0.857142857,-1.714285714,0,-0.017142857,-0.017142857,-0.034285714,0,-2.571428571,-2.571428571,-5.142857143,KUNSUJ_clean.cif,,KUNSUJ_clean,KUNSUJ,394.0689568,KUNSUJ.csv,6.52688,17.90543,17.90543,1.00624,0,1.006245171,2861.56,12860.1,0.6395,0,0,0.6395,1818.61,20109.5
163.847075,282.7216,752.28325,685.398,4297.75,7988,14373.5,14474,19,41,74.5,93,115.5,298,444.5,484,16.196425,34.6488,56.0174,74.813,3.2761,32.69262222,19.49571111,91.75493333,961,1295.111111,2927.777778,3651.111111,1,5.111111111,5.111111111,14.66666667,26.44444444,52.88888889,114,151.1111111,1.5376,4.604533333,6.966044444,13.26524444,0,-8.811111111,-1.52,-24.14666667,0,116.6666667,64,336.8888889,0,0,0,0,0,16.22222222,4.444444444,46.22222222,0,2.624444444,0.72,7.488888889,52.1305,60.2688,142.0032,0,481,960,768,0,5,8,12,0,20,32,12,0,3.2552,6.1904,6.3948,0,11.8336,7.5336,35.5008,0,64,120,192,0,1,1,3,0,1,4,3,0,0.5329,0.7738,1.5987,0,28.09,132.5,84.27,0,0,1.25,0,0,0,-7,0,0,0,0,0,0,0,-3,0,0,0,-0.33,0,0,0,-19.7,0,0,4.7961,30.1344,0,0,225,480,0,0,1,4,0,0,16,16,0,0,1.1236,3.0952,0,0,625,530,0,0,0,-5,0,0,0,28,0,0,0,0,0,0,0,12,0,0,0,1.32,0,0,0,78.8,0,0,MARJAQ_clean.cif,,MARJAQ_clean,MARJAQ,350.5280279,MARJAQ.csv,10.41832,10.63434,10.63434,0.227362,0,0.227362076,595.664,2377.36,0.4164,0,0,0.4164,1090.92,5709.31
1445.8648,3075.4224,6062.1436,8204.4088,17248,34608,62188,75344,228,504,900,1352,1404,3728,5892,8088,112.436,288.7152,475.9236,684.7888,2.678766667,19.45706667,14.60853333,49.00124444,652.6666667,714.6666667,1945.333333,1592.888889,1,3.555555556,4.444444444,10,13.55555556,31.55555556,57.33333333,84,1.5643,3.292066667,5.908711111,8.525333333,0,-6.048888889,-1.6,-13.50444444,0,65.11111111,42.66666667,202,0,0,0,0,0,5.555555556,3.555555556,17.55555556,0,1.864444444,0.96,5.873333333,170.7757,375.156,608.915,741.782,580,1368,1766,1640,29,60,100,128,160,400,550,584,10.7493,26.8268,39.1236,42.6504,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUNFON_clean.cif,,HUNFON_clean,HUNFON,389.8570456,HUNFON.csv,2.61459,3.72636,3.72636,0,0,0,0,0,0,0,0,0,0,3277.06
111.7327,159.3408,395.094,526.32,744,1728,2784,2880,13,24,42,60,66,168,192,120,8.6869,18.9216,28.8306,33.726,1.7161,27.0384,20.043,44.3304,144,576,432,648,1,6,6,12,36,72,108,108,1.9321,6.0882,6.4218,9.174,0,-12.78,-7.44,-18.12,0,24,36,90,0,0,0,0,0,24,18,54,0,3.96,3.72,10.08,35.0097,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956,2.8182,2.1462,0,11.8336,8.772,19.4016,0,64,48,72,0,1,1,2,0,1,3,2,0,0.5329,0.5621,0.803,0,28.09,59.89,51.977683,0,0,0.89,1.24,0,0,2,7,0,0,0,0,0,0,-2,0,0,0,-0.04,0.36,0,0,-6,0.79289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIRBIG06_clean.cif,,SIRBIG06_clean,SIRBIG06,412.7568634,SIRBIG06.csv,2.41665,4.1335,4.1335,0,0.190267,0.190266892,0,0,0,100.695,0.2277,0.2277,0,442.229
130.5358,267.6544,417.9864,540.662,2350,4396,5396,5750,16,36,52,66,96,252,332,304,11.7478,27.706,38.7928,43.9248,3.61,24.624,26.087,37.525,841,870,928,2059,1,4,5,8,16,40,60,108,1.9044,4.0848,5.2578,9.3426,0,-5.36,-4.23,-4.55,0,86,113,161,0,0,0,0,0,6,5,5,0,2.56,3.09,4.27,110.2054,216.9242,342.2042,331.788,448,890,1268,1164,16,32,52,48,84,194,244,236,6.5696,15.0312,21.2348,20.6088,10.5376,12.8828,21.9308,26.556,56.5,69.5,119,100.5,1,1.5,2.5,3.5,2.5,6.5,12,13,0.5477,0.85105,1.41375,1.55585,41.425,99.135,169.42,193.538921,0,0.69,1.18,2.64,0,1.5,2.5,12,0,0,0,0,0,-1.5,-3,-2,0,-0.03,-0.05,0.51,0,-4.95,-8.85,-5.560665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZIJVOF01_clean.cif,,ZIJVOF01_clean,ZIJVOF01,287.4531258,ZIJVOF01.csv,3.42429,5.27877,5.23095,0,0.213178,0.213177504,0,0,0,571.12,0.2612,0.2612,0,2186.52
343.6722,682.3584,1519.158,1804.1424,15600,22752,48384,39456,39,96,168,234,276,774,1230,1476,31.4481,81.9498,138.5388,175.0686,2.8561,26.1612,22.9502,63.7468,2304,1728,5760,4224,1,4.5,6,12,20.5,50,94,129.5,2.1904,4.8618,8.9392,13.2016,0,-7.875,-3.44,-17.44,0,180,168,488,0,0,0,0,0,9.5,6,24.5,0,3.375,2.84,8.84,472.7457,966.144,1600.3668,2054.112,1980,4128,6072,6768,69,144,236,312,380,952,1376,1560,29.2461,69.608,104.7596,125.9544,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,15.7896,37.28272,50.7056,64,86.4,150.4,224,1,1.8,4.4,6,3.4,11.8,20,33.2,0.5329,1.01178,2.0002,2.9054,28.09,107.802,199.5522928,301.7362928,0,1.602,4.298,5.9,0,3.6,16.4,20,0,0,0,0,0,-2.8,-2,-5.6,0,-0.072,0.472,0.4,0,-10.8,-14.331376,-25.131376,AROFAP_clean.cif,,AROFAP_clean,AROFAP,368.1668409,AROFAP.csv,4.30595,6.18036,6.18036,0.303768,0,0.303768473,989.611,1267.15,0.3554,0,0,0.3554,1157.82,3565.41
210.4125,397.5328,892.5096,1153.5552,8010,11856,22448,17400,25,56,102,144,158,428,674,744,18.9542,46.2316,80.8154,97.8312,2.8561,26.67946667,26.79213333,66.248,2304,1760,4608,4128,1,4.666666667,6.666666667,13.33333333,22.66666667,54.66666667,108,165.3333333,2.1904,5.0616,8.9984,14.0304,0,-7.9,-4.586666667,-16.66666667,0,187.3333333,224,554,0,0,0,0,0,11.33333333,9.333333333,28,0,3.486666667,3.786666667,10.25333333,163.6938,321.283,557.0270667,763.705,658,1304,1918.666667,1998,24,48.66666667,85.33333333,122.6666667,134,350,509.3333333,530.6666667,9.713333333,22.81766667,35.49226667,43.13893333,10.9696,11.016,23.36373333,23.784,59,60,107.3333333,88,1,1.333333333,2.666666667,3,2,6,8.666666667,9.333333333,0.542766667,0.759733333,1.3,1.307033333,36.98,95.67333333,136.635076,145.8868647,0,0.92,1.48,2.736666667,0,2,6,11.66666667,0,0,0,0,0,-2,-2,-3.666666667,0,-0.04,0.213333333,0.433333333,0,-6.6,-4.671406667,-6.842813333,7.889066667,5.848,13.73706667,16.74133333,42.66666667,32,74.66666667,69.33333333,0.666666667,0.666666667,1.333333333,2,0.666666667,2,3.333333333,6,0.355266667,0.374733333,0.73,0.929533333,18.72666667,39.92666667,58.65333333,95.77845533,0,0.593333333,0.593333333,2.013333333,0,1.333333333,1.333333333,7.333333333,0,0,0,0,0,-1.333333333,-2,-4,0,-0.026666667,-0.026666667,0.186666667,0,-4,-4,-7.471406667,GIYTAK_clean.cif,,GIYTAK_clean,GIYTAK,304.0551034,GIYTAK.csv,4.3241,5.85565,5.81433,0.440378,0,0.440375874,1687.25,691.622,0.4902,0,0,0.4902,1878.14,1410.9
284.7357,574.5008,1257.9052,1955.1492,11387,20544,39492,34860,36,82,166,244,248,726,1318,1460,28.288,71.4924,141.6788,182.4098,2.8561,24.7078,35.815325,58.064175,2304,2316,5532,3900,1,4.75,8,12.5,24.25,65,128.75,150.5,2.1904,5.8053,10.5672,13.2312,0,-6.5925,-7.6725,-13.2325,0,179.75,268.75,518.75,0,0,0,0,0,11.5,15.25,31,0,3.1075,4.7,9.56,104.583,227.3706,320.5756,296.42,465,1038,1330,1004,15,32,46,46,78,186,248,216,6.9175,16.2032,21.9486,19.0442,9.2416,17.4591,21.2857,12.4165,49,93.1875,96.25,49,1,2,2.6875,1.6875,4,9.375,12.125,7.625,0.5625,1.1353125,1.35328125,0.78703125,54.76,129.36125,171.6666338,109.6916337,0,0.336875,1.168125,1.045625,0,0.6875,5.0625,4.8125,0,0,0,0,0,-0.6875,-0.6875,-0.4375,0,-0.01375,0.21125,0.21625,0,-2.68125,-3.31069375,-2.33569375,9.2416,16.9936,26.2352,15.504,49,91,140,84,1,2,3,2,4,10,14,12,0.5625,1.14,1.7025,1.155,54.76,138.38,193.14,167.24,0,0.49,0.49,0.98,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3.9,-3.9,-7.8,GULWIU_clean.cif,,GULWIU_clean,GULWIU,264.0908179,GULWIU.csv,6.30498,11.05938,11.02908,0.644521,0,0.644521027,2345.67,9765.28,0.5923,0,0,0.5923,2155.62,16487.1
178.8319,355.1736,715.0935,930.7374,4066,7464,16842,14604,22.5,52,93,129,145,406,720,801,16.75905,40.7222,75.0999,94.0947,2.7225,21.57257143,26.41885714,55.12178571,900,908.5714286,3137.142857,2172.857143,1,4,6.857142857,11.57142857,16,43.42857143,90.85714286,108,1.7161,3.870114286,8.690914286,10.75135714,0,-6.474285714,-4.697142857,-14.31428571,0,89.71428571,101.1428571,274.7142857,0,0,0,0,0,5.142857143,4.714285714,19.28571429,0,2.285714286,2.348571429,6.951428571,72.16915,126.1697,168.1712,131.754,353.5,614,755,507,9,17,22,18,39,84,93,58,4.4713,8.9251,10.838,7.9396,10.3216,12.27593333,17.83233333,13.15666667,55.25,66.08333333,84.58333333,59.41666667,1,1.416666667,2.083333333,1.666666667,2.25,5.416666667,6.5,5.5,0.550166667,0.802958333,1.053125,0.827233333,43.6475,91.73916667,120.2385892,102.6019225,0,0.575,1.129166667,1.229166667,0,1.25,4.166666667,4.416666667,0,0,0,0,0,-1.25,-1.083333333,-1.666666667,0,-0.025,0.125,0.12,0,-4.125,-4.544629167,-5.069629167,5.9168,4.386,10.3028,4.386,32,24,56,24,0.5,0.5,1,0.5,0.5,1.5,1.5,1.5,0.26645,0.28105,0.5475,0.28105,14.045,29.945,43.99,29.945,0,0.445,0.445,0.445,0,1,1,1,0,0,0,0,0,-1,-0.5,-1,0,-0.02,-0.02,-0.02,0,-3,-3,-3,BUKRUW02_clean.cif,,BUKRUW02_clean,BUKRUW02,364.0627932,BUKRUW02.csv,5.8011,10.18784,10.17435,0.708266,0,0.708265316,2461.13,5227.08,0.6378,0,0,0.6378,2216.27,8195.49
670.368,1313.232,3366.7792,3649.0592,29584,41136,49600,58240,80,208,400,480,608,1648,2784,3168,63.3744,172.664,292.1168,337.456,1.21,18.48,16.83,26.356,3249,2223,2052,3192,1,5,6,8,25,55,90,100,2.8561,6.2023,7.8078,10.14,0,-11.3,-8.7,-15.16,0,246,306,400,0,0,0,0,0,14,12,20,0,4.78,5.52,7.52,116.6135,212.874,324.8764,360.8028,560,1020,1480,1452,15,30,44,50,74,174,220,208,7.2551,15.631,21.782,22.223,11.3152,10.1184,22.68608,27.97536,61,55.2,123.2,139.2,1,1.2,2.4,3,1.6,4.8,8,7.6,0.53882,0.68068,1.338,1.55218,33.424,81.36,137.28,140.7290456,0,0.908,1.104,1.146,0,2,2.4,4.2,0,0,0,0,0,-2,-2.4,-1.4,0,-0.04,-0.048,0.116,0,-6.36,-7.92,-4.422844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KEVWUF_clean.cif,,KEVWUF_clean,KEVWUF,441.8181086,KEVWUF.csv,4.19167,9.53569,9.53223,0.531608,0,0.531609609,1724.22,2146.93,0.5539,0,0,0.5539,1796.52,3876.03
48.2181,85.4848,83.8652,62.016,2451,1652,2498,336,7,12,14,8,26,48,38,24,5.135,8.46,11.3814,4.62,3.7249,11.7344,19.686,36.67,2209,658,1128,1316,1,2,4,8,4,12,24,32,1.6384,1.92,3.9424,5.8368,0,-2.22,-2.48,-3.56,0,80,164,348,0,0,0,0,0,-2,-4,0,0,1.06,2.04,5.68,140.5643,299.37,454.313,529.674,566,1248,1664,1692,22,46,70,84,116,282,382,376,9.275,22.1606,31.3414,33.4364,9.2416,15.504,28.88,22.192,49,84,98,91,1,2,4,3,4,12,16,14,0.5625,1.155,1.71,1.4325,54.76,167.24,233.945228,200.592614,0,0.98,2.66,1.82,0,2,14,8,0,0,0,0,0,-2,0,-1,0,-0.04,0.72,0.34,0,-7.8,-2.01422,-4.90711,11.8336,8.772,17.544,35.088,64,48,96,192,1,1,2,4,1,3,6,12,0.5329,0.5621,1.1242,2.2484,28.09,59.89,119.78,239.56,0,0.89,1.78,3.56,0,2,4,8,0,0,0,0,0,-2,-4,-8,0,-0.04,-0.08,-0.16,0,-6,-12,-24,FURREQ_clean.cif,,FURREQ_clean,FURREQ,184.7770816,FURREQ.csv,9.35961,10.33776,10.33776,0.42535,0,0.425352406,1360.28,1237.74,0.4487,0,0,0.4487,1434.96,2758.49
88.38775714,150.9229714,195.6171429,291.3188571,1359.428571,2064,3382.285714,1560,11.28571429,20.57142857,29.14285714,34.28571429,49.71428571,113.1428571,132,102.8571429,7.606042857,14.55428571,22.43537143,19.54285714,2.7225,17.19771429,31.62342857,48.82114286,900,720,1337.142857,2057.142857,1,3.428571429,6.857142857,10.28571429,12,36,60,108,1.7161,3.368571429,6.826971429,10.19554286,0,-4.765714286,-7.851428571,-12.61714286,0,78.85714286,161.1428571,240,0,0,0,0,0,1.714285714,6.857142857,5.142857143,0,1.92,3.771428571,5.691428571,64.4914,133.1226,180.1656,111.264,271,570,672,252,9,18,26,16,44,96,104,56,3.8465,8.5802,10.5258,5.64,9.2416,16.9936,26.2352,20.064,49,91,140,21,1,2,3,3,4,10,16,6,0.5625,1.14,1.7025,0.8325,54.76,138.38,193.14,100.057842,0,0.49,0.49,2.52,0,1,1,18,0,0,0,0,0,-1,-2,3,0,-0.02,-0.02,1.14,0,-3.9,-3.9,8.67867,9.2416,18.4832,16.9936,7.752,49,98,91,42,1,2,2,1,4,8,10,8,0.5625,1.125,1.14,0.5775,54.76,109.52,138.38,83.62,0,0,0.49,0.49,0,0,1,1,0,0,0,0,0,0,-1,-2,0,0,-0.02,-0.02,0,0,-3.9,-3.9,UJUPUM_clean.cif,,UJUPUM_clean,UJUPUM,178.7064677,UJUPUM.csv,5.66211,6.78427,6.77157,0.648817,0,0.648817136,2641.5,3134.37,0.5591,0,0,0.5591,2276.24,5606.1
507.0848,1278.7968,3494.8896,6821.6136,8702,23448,70416,86448,68,180,456,936,684,2724,6504,9336,43.4612,130.4196,326.3976,588.7368,3.6481,37.1304,66.5253,148.6362,784,1260,5880,4704,1,6,15,27,36,144,342,486,1.4641,5.3724,15.6453,23.1957,0,-7.98,-6.18,-26.25,0,123,210,588,0,0,0,0,0,12,33,81,0,2.82,5.22,13.5,179.7264,396.8224,572.276,580.365,780,1780,2312,1860,28,60,88,94,148,356,472,390,12.8316,30.4012,42.0136,38.9422,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,6,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,1,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIBXOB_clean.cif,,BIBXOB_clean,BIBXOB,311.4238411,BIBXOB.csv,7.98654,19.6895,19.6895,1.9636,0,1.963599428,4929.14,6877.31,0.8042,0,0,0.8042,2018.75,8551.74
159.351,271.76,894.8192,707.952,1656,5440,7328,5568,18,48,90,88,176,592,738,488,14.7346,46.1944,65.2842,57.6992,1,24.08,11.2,23.96,400,1120,880,1120,1,7,5,8,49,126,133,140,2.9241,8.7381,8.1909,10.26,0,-17.08,-6.2,-15.96,0,84,56,104,0,0,0,0,0,31,16,36,0,6.86,3.76,7.68,148.8841,271.105,410.8656,488.569,712,1276,1908,1972,19,38,56,70,94,226,308,326,9.0811,19.667,28.1608,32.1102,11.8336,8.772,20.6056,19.0576,64,48,112,97.6,1,1,2,2.2,1,3,4.2,6.2,0.5329,0.5621,1.095,1.17822,28.09,59.89,87.98,124.5575366,0,0.89,0.89,2.028,0,2,2,5.4,0,0,0,0,0,-2,-2.2,-4,0,-0.04,-0.04,-0.008,0,-6,-6,-11.841422,11.8336,16.34,20.6056,17.544,64,56,112,96,1,2,2,2,4,8,8,12,0.5329,0.8322,1.095,1.1242,28.09,83.777683,87.98,119.78,0,2.13,0.89,1.78,0,9,2,4,0,0,0,0,0,0,0,-2,0,0.32,-0.04,-0.08,0,-5.20711,-6,-12,RUFMUA01_clean.cif,,RUFMUA01_clean,RUFMUA01,567.0926995,RUFMUA01.csv,2.9225,4.11681,4.01453,0,0.0488701,0.048870167,0,0,0,40.2837,0.0739,0.0739,0,545.111
