,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
1439,MOF_net-hwx_node1-N61_node2-orgN14_edge1-E7.cif,97.2275015252,13.7567679278,828.1669490768,117.1777567579
1440,MOF_net-hwx_node1-N61_node2-orgN26_edge1-E0.cif,91.3237122598,14.4910842595,786.3151218102,124.7710852165
1441,MOF_net-csq_node1-N76_node2-orgN15_edge1-E8.cif,91.7181134673,19.3286950795,684.1148403647,144.1705094982
1442,MOF_net-ftw_node1-N72_node2-orgN18_edge1-none.cif,95.9609785671,74.024667657,259.2769831069,200.0072612033
1443,MOF_net-bwt_node1-N66_node2-orgN8_edge1-E13.cif,84.8364531941,9.6578244123,872.4081738187,99.3153843825
1444,MOF_net-ctn_node1-N73_node2-orgN14_edge1-E1.cif,115.9142957309,9.1488484684,1150.3889972086,90.7975547695
1445,MOF_net-eea_node1-N49_node2-orgN2_edge1-E15.cif,109.566875665,9.7249871012,1083.1249593639,96.1365028881
1446,MOF_net-ptr_node1-N18_node2-orgN21_edge1-E15.cif,134.9637760598,8.3916491769,1370.9645816246,85.2425305431
1447,MOF_net-ctn_node1-N78_node2-orgN26_edge1-E1.cif,117.9267823993,9.6332370152,1131.4283400546,92.4244445893
1448,MOF_net-ctn_node1-N10_node2-orgN8_edge1-E15.cif,102.3559605384,9.6701832845,1028.8032942603,97.1972356746
1449,MOF_net-ptr_node1-N79_node2-orgN10_edge1-E14.cif,104.3103838379,9.7253473963,1016.9411473776,94.8142033031
1450,MOF_net-llk_node1-N27_node2-orgN14_edge1-E14.cif,65.869807552,16.8901839743,554.1703894588,142.0990918131
1451,MOF_net-ctn_node1-N42_node2-orgN22_edge1-E1.cif,92.9650082161,11.6133279697,854.2805586873,106.7180060171
1452,MOF_net-ptr_node1-N42_node2-orgN19_edge1-E3.cif,94.1531595525,11.4559453259,854.5366181715,103.9744690804
1453,MOF_net-rtl_node1-N48_node2-orgN9_edge1-E1.cif,81.7574874748,16.6739835573,634.555520812,129.4140591526
1454,MOF_net-ctn_node1-N79_node2-orgN14_edge1-E15.cif,163.1810967931,7.5073950959,1719.5672754929,79.1113136556
1455,MOF_net-ptr_node1-N74_node2-orgN20_edge1-E13.cif,139.0142608873,7.8919757838,1434.71675071,81.45027554
1456,MOF_net-ptr_node1-N74_node2-orgN20_edge1-E15.cif,136.8288188893,8.0781162416,1394.4597569748,82.326282595
1457,MOF_net-ctn_node1-N78_node2-orgN3_edge1-E1.cif,97.6339300471,11.1213416859,918.3499506397,104.6079327482
1458,MOF_net-eea_node1-N21_node2-orgN26_edge1-E2.cif,77.1794330782,18.4895417149,557.7455042258,133.6166690452
1459,MOF_net-eea_node1-N58_node2-orgN2_edge1-E1.cif,98.4614290095,10.7973133571,914.1974615822,100.2512005182
1460,MOF_net-ptr_node1-N79_node2-orgN10_edge1-E7.cif,105.5725950407,11.0233792721,954.5870046678,99.6733536448
1461,MOF_net-ctn_node1-N10_node2-orgN2_edge1-E1.cif,112.23747997,9.7077954694,1096.4181272227,94.8328751755
1462,MOF_net-ptr_node1-N55_node2-orgN19_edge1-E13.cif,163.3780069843,7.6132173122,1720.2950782278,80.1636677626
1463,MOF_net-tbo_node1-N83_node2-orgN10_edge1-E15.cif,150.6276953199,7.411842025,1589.4552641883,78.2113229505
1464,MOF_net-nom_node1-N79_node2-orgN19_edge1-none.cif,93.6449749185,13.1006417197,783.5364800597,109.6143248321
1465,MOF_net-sqc_node1-N77_node2-orgN19_edge1-E3.cif,79.17088048,22.707217173,613.190903901,175.8709634017
1466,MOF_net-bwt_node1-N83_node2-orgN3_edge1-E0.cif,78.2902722245,12.2724421552,705.9563828318,110.6626484525
1467,MOF_net-nom_node1-N18_node2-orgN15_edge1-E1.cif,102.8373148143,11.1360602526,939.407581197,101.7266878743
1468,MOF_net-nom_node1-N78_node2-orgN18_edge1-E10.cif,74.0794889244,14.0278073346,625.4362585303,118.4335834668
1469,MOF_net-cml_node1-N61_node2-orgN9_edge1-none.cif,78.5854718568,73.6972423747,223.0306017187,209.1574934079
1470,MOF_net-rtl_node1-N44_node2-orgN26_edge1-none.cif,91.8660469657,62.9211368788,299.9530583797,205.4446454041
1471,MOF_net-csq_node1-N76_node2-orgN21_edge1-E14.cif,80.450161034,13.6194554664,736.9113452967,124.7521586158
1472,MOF_net-tbo_node1-N24_node2-orgN14_edge1-E15.cif,161.9003208042,7.7262669524,1698.5886027411,81.0606731468
1473,MOF_net-bwt_node1-N83_node2-orgN3_edge1-E13.cif,98.4494880052,9.0947653785,1017.9993526265,94.0427975321
1474,MOF_net-nom_node1-N42_node2-orgN19_edge1-E1.cif,129.5054521619,9.0464832544,1244.614452284,86.9413882802
1475,MOF_net-eea_node1-N45_node2-orgN5_edge1-E13.cif,97.0453068273,10.538788254,912.2256228459,99.0645812076
1476,MOF_net-bwt_node1-N83_node2-orgN5_edge1-E15.cif,97.5266135908,9.5020296163,977.1305537669,95.2019466176
1477,MOF_net-eea_node1-N20_node2-orgN3_edge1-E13.cif,98.3237994671,9.9196388239,963.4313756853,97.1981486699
1478,MOF_net-ptr_node1-N78_node2-orgN21_edge1-E13.cif,133.9061377903,8.1329902726,1392.880111216,84.5986642765
1479,MOF_net-eea_node1-N47_node2-orgN8_edge1-E8.cif,72.423793875,16.6477548058,569.4193770831,130.8900523459
1480,MOF_net-pth_node1-N74_node2-orgN19_edge1-E4.cif,92.9830326182,10.9298879077,890.0515866568,104.6230027172
1481,MOF_net-pts_node1-N73_node2-orgN20_edge1-E4.cif,97.0948733157,10.9977047399,909.567149895,103.0245018514
1482,MOF_net-anh_node1-N14_node2-orgN8_edge1-E0.cif,77.164902004,22.0466857957,531.0227066756,151.7178206725
1483,MOF_net-zzz_node1-N45_node2-orgN23_edge1-E1.cif,83.3623713706,22.5871384809,532.5138563854,144.2852934653
1484,MOF_net-eea_node1-N33_node2-orgN2_edge1-E5.cif,80.6207189285,13.748068954,712.9383316485,121.5757620834
1485,MOF_net-sit_node1-N52_node2-orgN8_edge1-E9.cif,77.5139909171,13.0240175893,716.6869926638,120.4188287563
1486,MOF_net-ptr_node1-N10_node2-orgN20_edge1-E13.cif,147.2182428172,8.0838631749,1509.2916270419,82.8763254513
1487,MOF_net-zzz_node1-N48_node2-orgN26_edge1-E15.cif,83.5232092953,15.1635114614,688.9146077736,125.071397987
1488,MOF_net-tbo_node1-N24_node2-orgN17_edge1-E5.cif,108.8426434757,9.6903134054,1091.3148223464,97.1602886037
1489,MOF_net-ptr_node1-N55_node2-orgN21_edge1-E5.cif,98.4905546524,11.0960160788,935.4208123069,105.3851753651
1490,MOF_net-pyr_node1-N14_node2-orgN23_edge1-E5.cif,71.9550809403,22.8943267743,556.8984520285,177.1913112214
1491,MOF_net-rtl_node1-N28_node2-orgN22_edge1-E1.cif,96.9799887461,13.3681215911,828.5280934642,114.2077292263
1492,MOF_net-ctn_node1-N79_node2-orgN3_edge1-E14.cif,95.1824136881,9.0700827684,991.7872116749,94.5089722986
1493,MOF_net-csq_node1-N76_node2-orgN1_edge1-E15.cif,88.5950487494,13.2847920635,775.2090400584,116.2422849619
1494,MOF_net-anh_node1-N21_node2-orgN8_edge1-E13.cif,79.261146064,12.5694340742,735.0251289726,116.5621538457
1495,MOF_net-eea_node1-N45_node2-orgN17_edge1-E10.cif,67.8422660508,17.1714605405,514.7022577154,130.2755645259
1496,MOF_net-nom_node1-N79_node2-orgN15_edge1-E5.cif,96.7250627085,11.7112323972,878.1874788072,106.3287773059
1497,MOF_net-pts_node1-N79_node2-orgN20_edge1-E5.cif,104.2223276943,9.757614479,1013.4390415694,94.8812762524
1498,MOF_net-zzz_node1-N16_node2-orgN23_edge1-E13.cif,87.3136796775,16.201074176,715.0448438176,132.6767420253
1499,MOF_net-zzz_node1-N17_node2-orgN5_edge1-E15.cif,82.9004761411,16.4529617497,681.9884191758,135.351808539
1500,MOF_net-nom_node1-N74_node2-orgN19_edge1-E1.cif,130.0845256567,8.6569266575,1285.1040615298,85.5217140683
1501,MOF_net-eea_node1-N21_node2-orgN3_edge1-E1.cif,98.0304547909,12.4268677208,835.3490986301,105.8933447929
1502,MOF_net-anh_node1-N36_node2-orgN8_edge1-E15.cif,83.3444074296,12.1981963091,776.629819084,113.6666908414
1503,MOF_net-bwt_node1-N83_node2-orgN23_edge1-E5.cif,75.7574162247,13.1322656457,691.2773737616,119.8303553565
1504,MOF_net-bpr_node1-N66_node2-orgN9_edge1-E14.cif,76.250729165,9.3224072536,793.6410206047,97.0304794234
1505,MOF_net-pto_node1-N41_node2-orgN5_edge1-E8.cif,87.1517864762,13.4771655263,809.1799644338,125.1317128674
1506,MOF_net-anh_node1-N20_node2-orgN17_edge1-none.cif,66.5375333336,33.7459224397,391.6286423667,198.6227791795
1507,MOF_net-anh_node1-N16_node2-orgN9_edge1-E15.cif,87.4385325824,11.7119865177,834.6033740881,111.7912569697
1508,MOF_net-ctn_node1-N79_node2-orgN22_edge1-E14.cif,96.253786421,9.268343286,981.8628155942,94.5442457178
1509,MOF_net-pts_node1-N79_node2-orgN1_edge1-E14.cif,89.6138137104,9.8468603253,882.9471013472,97.0191583376
1510,MOF_net-zzz_node1-N21_node2-orgN23_edge1-E1.cif,85.6289162682,20.7982731901,588.3199695969,142.8961148185
1511,MOF_net-ctn_node1-N79_node2-orgN26_edge1-E5.cif,108.5797268751,9.8199803146,1060.1204423669,95.8775839172
1512,MOF_net-tbo_node1-N24_node2-orgN14_edge1-E2.cif,85.1452372749,11.6288679976,804.622705481,109.8928317001
1513,MOF_net-ctn_node1-N42_node2-orgN8_edge1-E13.cif,93.4140775115,10.0534213465,928.8133635495,99.9608661219
1514,MOF_net-pto_node1-N41_node2-orgN3_edge1-none.cif,118.9725524477,84.5877175231,278.4090833315,197.9447226456
1515,MOF_net-eea_node1-N21_node2-orgN17_edge1-E1.cif,108.8100098548,10.4174272701,998.4946274752,95.5954803713
1516,MOF_net-csq_node1-N77_node2-orgN20_edge1-E5.cif,89.2872619192,17.1025782521,706.8434190694,135.3927159011
1517,MOF_net-ptr_node1-N29_node2-orgN20_edge1-E8.cif,120.6623439183,9.3213799338,1177.1145927516,90.9341886485
1518,MOF_net-zzz_node1-N20_node2-orgN26_edge1-E5.cif,75.0320566996,22.4279102182,556.8959566855,166.4623504515
1519,MOF_net-eea_node1-N20_node2-orgN3_edge1-E15.cif,97.7427874643,10.4513318272,923.810495224,98.780178891
1520,MOF_net-eea_node1-N20_node2-orgN2_edge1-E5.cif,77.5236414352,14.0658314284,665.3493881262,120.7204945631
1521,MOF_net-zzz_node1-N49_node2-orgN5_edge1-E1.cif,89.572701868,19.3905691513,631.6082566294,136.7296433094
1522,MOF_net-ptr_node1-N42_node2-orgN10_edge1-E0.cif,95.8302675901,14.9421614316,748.4415171661,116.6993920903
1523,MOF_net-tbo_node1-N83_node2-orgN21_edge1-E13.cif,180.0813151872,6.8347540995,1957.1847092639,74.2824218113
1524,MOF_net-eea_node1-N43_node2-orgN9_edge1-E5.cif,74.0464493832,23.5813829507,499.9534380988,159.2188900282
1525,MOF_net-ssb_node1-N41_node2-orgN19_edge1-none.cif,84.9465827803,19.2275693292,593.9411929286,134.4379619605
1526,MOF_net-ptr_node1-N55_node2-orgN19_edge1-E14.cif,123.5150164494,8.4141311706,1274.3117334153,86.8090891728
1527,MOF_net-tbo_node1-N83_node2-orgN10_edge1-E14.cif,110.9195191163,8.0213733441,1158.9595703749,83.8125469594
1528,MOF_net-anh_node1-N36_node2-orgN26_edge1-none.cif,77.7741302372,39.4861351455,386.9786666704,196.4701100995
1529,MOF_net-ctn_node1-N79_node2-orgN22_edge1-E8.cif,100.5044932415,9.3737585327,1022.2699474826,95.3441118289
1530,MOF_net-ctn_node1-N78_node2-orgN8_edge1-E15.cif,96.7481123335,9.7270976797,970.2648825698,97.5508571721
1531,MOF_net-csq_node1-N77_node2-orgN15_edge1-E0.cif,101.142728035,25.9437498939,588.9127652787,151.0598516428
1532,MOF_net-eea_node1-N33_node2-orgN22_edge1-E1.cif,96.3989487655,12.2284689567,841.1984527028,106.7083126639
1533,MOF_net-rtl_node1-N48_node2-orgN26_edge1-none.cif,89.1186524885,59.4214427507,306.1589161772,204.1368894418
1534,MOF_net-pyr_node1-N13_node2-orgN9_edge1-E5.cif,68.8933762031,25.721574002,505.203108658,188.6192818749
1535,MOF_net-eea_node1-N20_node2-orgN14_edge1-E14.cif,88.1907054003,9.9697501149,883.2525265882,99.8496036337
1536,MOF_net-anh_node1-N33_node2-orgN8_edge1-E13.cif,80.8773310545,12.7262090325,752.2256731389,118.3642070176
1537,MOF_net-zzz_node1-N30_node2-orgN26_edge1-E0.cif,81.0293731812,19.2063734515,629.6854007849,149.2541838798
1538,MOF_net-csq_node1-N76_node2-orgN19_edge1-E1.cif,106.1851637745,13.4665401418,862.6404418294,109.4011792695
1539,MOF_net-ptr_node1-N10_node2-orgN21_edge1-E4.cif,110.554338333,11.0488627068,1023.1776750556,102.2569518923
1540,MOF_net-zzz_node1-N49_node2-orgN9_edge1-none.cif,25.5191334338,36.6800537298,40.8789207741,58.7575206774
1541,MOF_net-ptr_node1-N73_node2-orgN1_edge1-E14.cif,85.4968310715,9.7641771189,845.3088254208,96.5386083691
1542,MOF_net-apo_node1-N44_node2-orgN23_edge1-E15.cif,86.8356911173,12.2851215674,782.8719464974,110.757188786
1543,MOF_net-ptr_node1-N42_node2-orgN18_edge1-E14.cif,94.4196299461,9.5385530435,953.9870627747,96.3746225896
1544,MOF_net-ssa_node1-N41_node2-orgN18_edge1-E10.cif,80.6745573482,14.947554191,649.1079054747,120.2680982929
1545,MOF_net-ptr_node1-N73_node2-orgN15_edge1-E7.cif,87.6098711871,12.5977967921,763.9063935906,109.845356285
1546,MOF_net-apo_node1-N44_node2-orgN26_edge1-E3.cif,72.5699103612,24.3911209281,523.8945543233,176.0836600796
1547,MOF_net-eea_node1-N43_node2-orgN9_edge1-E15.cif,92.764834334,12.1716009207,815.6537551643,107.0212874161
1548,MOF_net-llk_node1-N72_node2-orgN17_edge1-E1.cif,85.0935930494,18.3630308853,620.5627192084,133.9162206072
1549,MOF_net-ctn_node1-N79_node2-orgN22_edge1-E15.cif,127.3711571979,8.2446580496,1322.4455108725,85.6010989165
1550,MOF_net-ptr_node1-N18_node2-orgN19_edge1-E0.cif,124.7197836857,9.5060071006,1187.9981566667,90.5479353715
1551,MOF_net-zzz_node1-N30_node2-orgN26_edge1-E5.cif,79.8323907349,21.7308570343,601.9914837461,163.8657034914
1552,MOF_net-tbo_node1-N24_node2-orgN9_edge1-E8.cif,97.8573229424,10.9290339616,962.0047212544,107.4399130665
1553,MOF_net-ptr_node1-N42_node2-orgN15_edge1-E2.cif,74.3414859173,24.7906950479,437.1079335822,145.7626162665
1554,MOF_net-rtl_node1-N46_node2-orgN2_edge1-none.cif,86.8175347872,69.1435936015,248.7048730167,198.0746021956
1555,MOF_net-rtl_node1-N49_node2-orgN2_edge1-E7.cif,89.0262286395,16.4123078114,704.0325065582,129.7909434495
1556,MOF_net-ctn_node1-N55_node2-orgN14_edge1-E15.cif,143.1215431238,7.9564158839,1506.8165541442,83.7669780794
1557,MOF_net-cml_node1-N61_node2-orgN26_edge1-E1.cif,100.6350770194,12.3619443103,886.5154361631,108.8989523007
1558,MOF_net-nom_node1-N18_node2-orgN10_edge1-E1.cif,105.5273055957,11.1953944345,944.3747040217,100.188735473
1559,MOF_net-eea_node1-N45_node2-orgN2_edge1-E1.cif,99.379975361,11.9030604634,838.7697690197,100.4621629183
1560,MOF_net-ctn_node1-N79_node2-orgN14_edge1-E0.cif,122.2682758065,8.7480154789,1238.5098014738,88.6125435447
1561,MOF_net-eea_node1-N20_node2-orgN26_edge1-E15.cif,112.5466238838,9.6535530336,1082.4757075443,92.8480685582
1562,MOF_net-pto_node1-N41_node2-orgN8_edge1-E14.cif,73.6181028268,13.480383745,700.1657269627,128.2089910244
1563,MOF_net-ptr_node1-N79_node2-orgN19_edge1-E13.cif,177.5822930349,7.2559042341,1884.6014879604,77.0036678905
1564,MOF_net-pto_node1-N41_node2-orgN14_edge1-E8.cif,108.323761476,9.7451083335,1091.7662031116,98.2183389792
1565,MOF_net-eea_node1-N43_node2-orgN2_edge1-E15.cif,105.2258792248,10.1312085479,982.5005027471,94.5957169954
1566,MOF_net-eea_node1-N33_node2-orgN14_edge1-E7.cif,97.791544842,11.9131694206,871.8394839103,106.2092995484
1567,MOF_net-tbo_node1-N66_node2-orgN19_edge1-E13.cif,165.3727763533,7.1256679776,1773.550866447,76.4196797946
1568,MOF_net-rtl_node1-N46_node2-orgN26_edge1-E15.cif,95.376177228,10.9179777063,882.8379477692,101.0609285477
1569,MOF_net-tbo_node1-N83_node2-orgN1_edge1-none.cif,60.6917873487,12.666701228,555.6495950401,115.9670478543
1570,MOF_net-ptr_node1-N74_node2-orgN21_edge1-E8.cif,98.6433275193,9.0092705685,1017.2209789628,92.9046014355
1571,MOF_net-llk_node1-N72_node2-orgN2_edge1-E13.cif,80.5707122214,14.3814714713,714.6983664921,127.570104383
1572,MOF_net-zzz_node1-N30_node2-orgN17_edge1-none.cif,74.9517950126,46.5813425011,328.1776194066,203.9571445648
1573,MOF_net-ptr_node1-N42_node2-orgN10_edge1-E5.cif,86.4893555549,16.0175937802,676.2277313858,125.2355395033
1574,MOF_net-bwt_node1-N83_node2-orgN5_edge1-E2.cif,56.1970110976,16.2880043007,473.7666565468,137.3153694237
1575,MOF_net-eea_node1-N47_node2-orgN2_edge1-E2.cif,66.0907886331,20.7567755333,460.0304399012,144.4792652198
1576,MOF_net-bwt_node1-N83_node2-orgN8_edge1-E13.cif,88.4029085075,10.066042649,869.6557638959,99.0238008811
1577,MOF_net-csq_node1-N76_node2-orgN20_edge1-E10.cif,82.5983943933,22.7614786451,529.5389543905,145.9240181442
1578,MOF_net-zzz_node1-N47_node2-orgN26_edge1-E8.cif,79.5341158916,23.4546158656,533.4568588561,157.3164618111
1579,MOF_net-bwt_node1-N66_node2-orgN23_edge1-E13.cif,96.6965112064,9.3563297989,989.0448848606,95.6997311817
1580,MOF_net-pth_node1-N10_node2-orgN20_edge1-E4.cif,93.5164112926,12.0700390251,864.0757386797,111.5251081851
1581,MOF_net-pto_node1-N41_node2-orgN3_edge1-E5.cif,80.268172956,16.4042121577,706.52086717,144.3899589598
1582,MOF_net-ptr_node1-N42_node2-orgN21_edge1-E3.cif,80.4973162178,14.1338554322,690.0570534788,121.1613888775
1583,MOF_net-bpr_node1-N83_node2-orgN22_edge1-E3.cif,71.7515952975,9.9176397017,744.7896380969,102.9462167857
1584,MOF_net-tbo_node1-N83_node2-orgN21_edge1-E15.cif,174.6628455946,6.9678397776,1880.1141073734,75.0035522388
1585,MOF_net-ptr_node1-N10_node2-orgN19_edge1-E15.cif,158.8559794065,7.8453104353,1644.8179490703,81.2314869621
1586,MOF_net-pth_node1-N79_node2-orgN19_edge1-E2.cif,79.3712537536,11.1047280709,776.4743893464,108.6355139917
1587,MOF_net-nom_node1-N42_node2-orgN19_edge1-E15.cif,144.0541946374,8.0649861877,1470.1616613222,82.3081446676
1588,MOF_net-apo_node1-N46_node2-orgN26_edge1-E15.cif,90.8025603714,11.7434838278,829.8386916026,107.3229346693
1589,MOF_net-zzz_node1-N21_node2-orgN8_edge1-E15.cif,83.3588761619,19.9399366872,598.4931853625,143.1631131962
1590,MOF_net-anh_node1-N17_node2-orgN23_edge1-E1.cif,88.8231415805,13.7665696871,763.3611803272,118.3122404633
1591,MOF_net-zzz_node1-N45_node2-orgN26_edge1-E7.cif,71.2375148842,22.9337078873,473.2944722113,152.36911602
1592,MOF_net-ctn_node1-N42_node2-orgN3_edge1-E7.cif,80.8027427024,14.9695399294,678.1322718312,125.6309845567
1593,MOF_net-eea_node1-N21_node2-orgN14_edge1-E1.cif,109.7647867035,10.338906371,1013.9399132903,95.5044886808
1594,MOF_net-pth_node1-N10_node2-orgN19_edge1-E1.cif,109.4292432814,10.3323138552,1047.2421802286,98.8806516804
1595,MOF_net-ssa_node1-N41_node2-orgN20_edge1-E10.cif,81.5250635686,12.5887867108,733.3142468884,113.2355651373
1596,MOF_net-anh_node1-N58_node2-orgN17_edge1-none.cif,65.545649517,35.9243086849,357.5497777904,195.9661500378
1597,MOF_net-ptr_node1-N74_node2-orgN19_edge1-E1.cif,134.0035706457,8.5233935166,1332.3829037773,84.7471731458
1598,MOF_net-ctn_node1-N79_node2-orgN5_edge1-E13.cif,133.4427435726,8.0116511569,1404.0630286076,84.2973014967
1599,MOF_net-bwt_node1-N66_node2-orgN8_edge1-E15.cif,81.3706120422,10.4351251799,803.4409489829,103.0348262953
1600,MOF_net-eea_node1-N43_node2-orgN22_edge1-E15.cif,97.1774264735,11.1565221522,878.6375650366,100.8725978225
1601,MOF_net-rtl_node1-N46_node2-orgN2_edge1-E1.cif,88.2211842838,13.1378662167,741.191316979,110.3779374818
1602,MOF_net-ctn_node1-N42_node2-orgN3_edge1-E15.cif,99.7536194439,9.7202454314,993.6466467971,96.8234469364
1603,MOF_net-csq_node1-N77_node2-orgN10_edge1-E14.cif,85.5403299827,18.5141338948,651.8358498451,141.0817120285
1604,MOF_net-ptr_node1-N78_node2-orgN21_edge1-E8.cif,103.8178393823,9.3307116275,1058.1962352509,95.1062358371
1605,MOF_net-rtl_node1-N49_node2-orgN11_edge1-E13.cif,99.4680166939,10.6645780542,962.108224017,103.1535421403
1606,MOF_net-tbo_node1-N24_node2-orgN22_edge1-E8.cif,99.0881450264,10.3993495544,988.2620041615,103.7185833868
1607,MOF_net-ctn_node1-N42_node2-orgN2_edge1-E7.cif,88.0069456243,12.0470608922,802.8450207545,109.899540126
1608,MOF_net-ptr_node1-N74_node2-orgN15_edge1-E0.cif,88.9117331796,12.8228401971,775.6216100957,111.8600617042
1609,MOF_net-wbl_node1-N42_node2-orgN19_edge1-E15.cif,130.2659921721,8.5858449877,1310.2061072455,86.3558197439
1610,MOF_net-hwx_node1-N61_node2-orgN2_edge1-E1.cif,96.1775308689,12.7570343933,840.7675958886,111.5198221518
1611,MOF_net-ctn_node1-N78_node2-orgN26_edge1-E0.cif,99.805432935,10.9186024913,946.6751310502,103.5651982094
1612,MOF_net-ana-f_node1-N66_node2-orgN23_edge1-none.cif,55.0794161482,9.5953103778,549.8951286265,95.7964844837
1613,MOF_net-pth_node1-N74_node2-orgN19_edge1-E1.cif,103.8941113708,9.9678098789,1010.9760069458,96.9950702346
1614,MOF_net-eea_node1-N21_node2-orgN26_edge1-E3.cif,83.1733088656,17.2600618648,640.6787992594,132.9531776661
1615,MOF_net-ctn_node1-N55_node2-orgN23_edge1-E1.cif,102.2012163674,11.0310578606,960.1643747321,103.6350559201
1616,MOF_net-ctn_node1-N73_node2-orgN14_edge1-E13.cif,133.316059118,7.8922504517,1413.8135694041,83.6971243796
1617,MOF_net-apo_node1-N48_node2-orgN17_edge1-none.cif,81.422389023,51.7413238489,321.8870797696,204.5489433187
1618,MOF_net-bwt_node1-N83_node2-orgN22_edge1-E13.cif,97.9558447233,9.0820313128,1013.738001646,93.9892897657
1619,MOF_net-ctn_node1-N73_node2-orgN23_edge1-E15.cif,101.8117977721,9.5724783209,1025.829024548,96.449785912
1620,MOF_net-rtl_node1-N46_node2-orgN26_edge1-E1.cif,91.5877005833,12.680036259,786.4389852289,108.8800656058
1621,MOF_net-bwt_node1-N83_node2-orgN5_edge1-E1.cif,91.4245361595,11.1752786434,837.0381979872,102.3153683966
1622,MOF_net-ptr_node1-N10_node2-orgN18_edge1-E5.cif,101.9460319368,11.1697404528,961.7286351333,105.372019257
1623,MOF_net-ptr_node1-N55_node2-orgN21_edge1-E1.cif,120.5123000036,9.6514221394,1153.9995206355,92.4199149957
1624,MOF_net-eea_node1-N33_node2-orgN9_edge1-E13.cif,97.1056717217,10.3781229463,950.3251061461,101.5655482905
1625,MOF_net-eea_node1-N33_node2-orgN14_edge1-E8.cif,98.3205149914,10.3126246313,956.8191114532,100.3586722193
1626,MOF_net-ctn_node1-N79_node2-orgN2_edge1-E7.cif,108.500853645,9.259951622,1083.1622947461,92.4419496364
1627,MOF_net-nom_node1-N42_node2-orgN10_edge1-E5.cif,82.3707284081,16.0890742744,665.9573447131,130.0782133383
1628,MOF_net-ptr_node1-N73_node2-orgN20_edge1-E5.cif,100.7005747857,10.1121568668,955.9602277183,95.9956763072
1629,MOF_net-ctn_node1-N42_node2-orgN26_edge1-E8.cif,96.5629573068,10.3800392077,943.1355354467,101.3823945449
1630,MOF_net-nom_node1-N42_node2-orgN19_edge1-E0.cif,109.070528296,9.7550565573,1051.6478042314,94.0573404098
1631,MOF_net-tsx_node1-N19_node2-orgN9_edge1-E3.cif,123.6882543494,101.219618573,240.0849478204,196.4722274667
1632,MOF_net-eea_node1-N58_node2-orgN14_edge1-E5.cif,89.1412660426,12.3440231747,810.355512152,112.2156736814
1633,MOF_net-nom_node1-N42_node2-orgN20_edge1-E7.cif,106.1481116088,10.6070673627,960.554206913,95.9853456066
1634,MOF_net-ssa_node1-N57_node2-orgN19_edge1-E0.cif,108.5307240341,10.9322768594,990.3291938709,99.7556500766
1635,MOF_net-zzz_node1-N17_node2-orgN14_edge1-E5.cif,85.7578818477,25.4739930917,553.1895392988,164.3224645812
1636,MOF_net-ptr_node1-N42_node2-orgN10_edge1-E7.cif,96.3482987879,15.2124126155,733.1756748506,115.7609529777
1637,MOF_net-tbo_node1-N83_node2-orgN18_edge1-E2.cif,92.393328789,8.6272836801,946.8272911518,88.4105783811
1638,MOF_net-tbo_node1-N83_node2-orgN18_edge1-E0.cif,130.4296884716,7.8932332641,1345.8248612591,81.4454875037
1639,MOF_net-ptr_node1-N74_node2-orgN18_edge1-E7.cif,98.3064024922,10.2479302788,934.1664569405,97.3819860846
1640,MOF_net-pyr_node1-N30_node2-orgN26_edge1-none.cif,89.5437312776,53.7049655429,343.2973383701,205.8968446488
1641,MOF_net-csq_node1-N76_node2-orgN18_edge1-E15.cif,100.110698333,12.0375312573,912.6624480136,109.7405464975
1642,MOF_net-wbl_node1-N42_node2-orgN19_edge1-E7.cif,105.0162807375,11.0695118244,947.9784623447,99.9241139042
1643,MOF_net-ftw_node1-N27_node2-orgN20_edge1-E13.cif,80.6326675795,15.3765880849,665.2937902058,126.8710173496
1644,MOF_net-ctn_node1-N79_node2-orgN5_edge1-E5.cif,89.2807941346,10.9874399118,874.1090180207,107.5731953887
1645,MOF_net-ptr_node1-N55_node2-orgN21_edge1-E8.cif,109.9816240703,9.3705569907,1115.9289205786,95.0783881963
1646,MOF_net-ptr_node1-N78_node2-orgN21_edge1-E15.cif,130.6456423415,8.3662355081,1339.7576652108,85.7948872238
1647,MOF_net-ptr_node1-N42_node2-orgN21_edge1-E0.cif,100.0930881333,11.4997198409,899.1078803479,103.2987284495
1648,MOF_net-eea_node1-N33_node2-orgN23_edge1-E13.cif,107.6968246486,9.4888904488,1078.0636731194,94.9854197139
1649,MOF_net-ptr_node1-N74_node2-orgN18_edge1-E0.cif,101.3198611142,10.574090023,947.7648387029,98.9120061442
1650,MOF_net-ptr_node1-N42_node2-orgN18_edge1-E3.cif,81.9744564007,14.1026049199,700.6576854255,120.5387501849
1651,MOF_net-anh_node1-N36_node2-orgN8_edge1-E13.cif,84.0402281356,11.8271961333,799.3219653921,112.4906234561
1652,MOF_net-eea_node1-N58_node2-orgN23_edge1-E15.cif,106.4511062102,10.1481199223,1021.5145253525,97.3822844562
1653,MOF_net-eea_node1-N19_node2-orgN14_edge1-E7.cif,96.2387572874,12.3877206339,844.7621100897,108.7366183522
