,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
455,MOF_net-gar_node1-N73_node2-N17_edge1-E8.cif,55.9140705711,15.4671675889,495.9385612271,137.1884529591
456,MOF_net-ibd_node1-N29_node2-N38_edge1-E0.cif,81.9772198351,36.8117226617,478.0572961165,214.6707662987
457,MOF_net-gar_node1-N79_node2-N46_edge1-E14.cif,63.9102171509,14.9432489576,545.4114878899,127.5260828579
458,MOF_net-gar_node1-N18_node2-N20_edge1-E8.cif,54.8166284041,17.4462897183,467.0570460396,148.6485538675
459,MOF_net-fgl_node1-N24_node2-N29_edge1-E8.cif,84.7357561515,11.1037626569,817.2853242357,107.0969644391
460,MOF_net-iac_node1-N42_node2-N49_edge1-E13.cif,74.464810066,14.244252723,653.7119413884,125.0474968368
461,MOF_net-gar_node1-N78_node2-N44_edge1-E15.cif,72.5958879889,14.7884485396,602.9131180968,122.8189346236
462,MOF_net-gar_node1-N55_node2-N14_edge1-E0.cif,68.4187905184,21.6720616423,488.6657650058,154.7878075809
463,MOF_net-gar_node1-N18_node2-N20_edge1-E7.cif,61.9956317863,23.4279533248,418.0366149046,157.9747156351
464,MOF_net-gar_node1-N55_node2-N17_edge1-E0.cif,67.0738278714,20.1543008363,502.9119740224,151.1146678264
465,MOF_net-bcu-b_node1-N76_node2-N77_edge1-E8.cif,77.4486416912,36.0061575048,435.4894515874,202.4606428614
466,MOF_net-eea_node1-N83_node2-N19_edge1-E0.cif,77.9548545397,10.4787118833,739.3959936529,99.389802353
467,MOF_net-gar_node1-N55_node2-N44_edge1-E0.cif,68.9586381243,24.4478342899,454.0031620651,160.9572690986
468,MOF_net-eea_node1-N83_node2-N47_edge1-E2.cif,56.8007565857,13.6856451118,468.0275446569,112.7671401536
469,MOF_net-gar_node1-N74_node2-N16_edge1-E0.cif,59.4707815175,18.8130020898,466.8098724634,147.6707533028
470,MOF_net-gar_node1-N74_node2-N48_edge1-E1.cif,73.9311082544,18.3552528836,539.6247497911,133.975385714
471,MOF_net-iac_node1-N79_node2-N49_edge1-E8.cif,73.7609824386,14.7815877626,642.2873849298,128.7134069434
472,MOF_net-cor_node1-N29_node2-N52_edge1-E13.cif,78.9424573397,12.8431900087,726.7190398156,118.2303037657
473,MOF_net-soc_node1-N24_node2-N15_edge1-E1.cif,77.5906098483,16.3089175804,621.6029638418,130.6559070082
474,MOF_net-ctn_node1-N83_node2-N42_edge1-E3.cif,57.079201389,10.5061030546,576.7238403984,106.1528534704
475,MOF_net-gar_node1-N73_node2-N44_edge1-E5.cif,59.777508729,27.2724803037,384.7915575017,175.5546592042
476,MOF_net-gar_node1-N18_node2-N58_edge1-E14.cif,52.9796882715,16.1208068085,463.2384011473,140.9554683087
477,MOF_net-gar_node1-N29_node2-N70_edge1-E5.cif,65.3042988973,26.2833409091,449.3546384148,180.8539613774
478,MOF_net-gar_node1-N74_node2-N58_edge1-E1.cif,71.0739121753,16.0558339289,577.2862929513,130.4108999403
479,MOF_net-gar_node1-N18_node2-N47_edge1-E7.cif,63.3387420714,25.079759149,407.1777143754,161.2270574599
480,MOF_net-csq_node1-N41_node2-N77_edge1-E15.cif,90.0796667191,14.5277625357,749.3394637005,120.8510886393
481,MOF_net-gar_node1-N73_node2-N45_edge1-E1.cif,72.9383139852,19.1695497559,519.7705921043,136.6054091818
482,MOF_net-gar_node1-N74_node2-N69_edge1-E13.cif,70.0215354171,11.5177728971,674.9436168981,111.020805977
483,MOF_net-gar_node1-N10_node2-N47_edge1-E5.cif,70.0213269022,32.1666670809,399.2285803039,183.3991642257
484,MOF_net-gar_node1-N29_node2-N12_edge1-E8.cif,63.7816298559,17.6614700875,531.9221867552,147.2920621738
485,MOF_net-ibd_node1-N18_node2-N61_edge1-E13.cif,67.4240171374,16.5926637064,606.6309119876,149.2883863036
486,MOF_net-iac_node1-N18_node2-N39_edge1-E14.cif,60.7077084164,17.4466147557,511.0682493483,146.8744430129
487,MOF_net-gar_node1-N74_node2-N47_edge1-E15.cif,69.5978530405,14.8840035402,572.7015752513,122.4763681802
488,MOF_net-gar_node1-N10_node2-N53_edge1-E15.cif,79.0521486083,13.7915282544,708.59963196,123.6231021836
489,MOF_net-gar_node1-N29_node2-N47_edge1-E14.cif,59.9454579193,20.4087920061,458.4720967251,156.0895852239
490,MOF_net-csq_node1-N41_node2-N76_edge1-E1.cif,87.2036425007,17.7725910788,640.9063867419,130.6203136096
491,MOF_net-fgl_node1-N24_node2-N18_edge1-E15.cif,104.1175490233,9.2509707648,1041.2163899233,92.5133416357
492,MOF_net-gar_node1-N79_node2-N14_edge1-E1.cif,80.6065767833,13.637241473,688.5233725675,116.4862703042
493,MOF_net-gar_node1-N78_node2-N69_edge1-E14.cif,53.8591150892,15.501475568,480.0676374784,138.1707950646
494,MOF_net-ctn_node1-N83_node2-N79_edge1-none.cif,56.0232574125,11.2737531804,549.2469343634,110.5268536511
495,MOF_net-gar_node1-N55_node2-N33_edge1-E7.cif,70.3918501651,21.5980553439,498.7950795839,153.0433382394
496,MOF_net-gar_node1-N18_node2-N20_edge1-E13.cif,66.779813703,12.792101937,630.7531825839,120.8248205751
497,MOF_net-gar_node1-N29_node2-N58_edge1-E14.cif,58.4612103589,17.1451855646,499.7638903233,146.5680334956
498,MOF_net-gar_node1-N10_node2-N53_edge1-E8.cif,66.7192919798,16.914470724,573.6341871594,145.4259836562
499,MOF_net-gar_node1-N73_node2-N13_edge1-E15.cif,66.8797451879,13.7875800159,598.0087779391,123.2823757464
500,MOF_net-eea_node1-N66_node2-N19_edge1-E13.cif,83.2154264815,9.9244062651,787.6146984184,93.9322019727
501,MOF_net-gar_node1-N79_node2-N44_edge1-E3.cif,66.3844010475,26.04001523,420.5972774743,164.9839320431
502,MOF_net-pth_node1-N79_node2-N57_edge1-none.cif,77.2427102961,49.4095417284,303.2801087799,193.9979984225
503,MOF_net-gar_node1-N18_node2-N44_edge1-E0.cif,65.8575524427,24.4796358154,432.9444129532,160.9279598818
504,MOF_net-iac_node1-N29_node2-N39_edge1-E13.cif,82.8628459246,13.9957548558,740.0852036241,125.0023574104
505,MOF_net-eea_node1-N83_node2-N21_edge1-E15.cif,103.8577938177,8.3237959039,1064.5214381681,85.3172290779
506,MOF_net-iac_node1-N29_node2-N81_edge1-E8.cif,64.4343176969,18.3032365881,541.6695819738,153.8668657606
507,MOF_net-gar_node1-N74_node2-N30_edge1-E1.cif,70.1321327814,16.547990957,561.1878518818,132.4147880552
508,MOF_net-bcu-b_node1-N77_node2-N77_edge1-none.cif,35.6091158458,46.5128980637,73.2821549954,95.7217084509
509,MOF_net-gar_node1-N29_node2-N53_edge1-E7.cif,75.4153965292,23.7401674437,512.1900875447,161.2333687936
510,MOF_net-eea_node1-N83_node2-N21_edge1-E5.cif,71.5685175401,10.6210836739,678.1663915998,100.6428837368
511,MOF_net-gar_node1-N79_node2-N53_edge1-E2.cif,63.2211233631,24.3576830699,413.051916834,159.1396537494
512,MOF_net-gar_node1-N73_node2-N33_edge1-E8.cif,56.0214054011,15.4420832509,502.6559443699,138.5551626906
513,MOF_net-bcu-b_node1-N76_node2-N80_edge1-E0.cif,92.1461948245,52.4428316272,364.3284988838,207.3489649827
514,MOF_net-gar_node1-N55_node2-N47_edge1-E7.cif,65.9239465974,24.655554937,433.5318893345,162.1409194399
515,MOF_net-gar_node1-N74_node2-N14_edge1-E1.cif,70.324370826,16.373574542,565.4494356435,131.653200384
516,MOF_net-gar_node1-N74_node2-N20_edge1-E13.cif,64.1839021076,12.4332558865,608.9358613432,117.9587892593
517,MOF_net-gar_node1-N74_node2-N14_edge1-E13.cif,69.6265574972,12.249756874,649.4490766558,114.260902406
518,MOF_net-gar_node1-N74_node2-N58_edge1-E8.cif,55.8212669788,16.392680721,480.4860272682,141.1013124965
519,MOF_net-ocu_node1-N47_node2-N31_edge1-E15.cif,65.5706275093,22.4452683541,470.847403794,161.1742442221
520,MOF_net-ctn_node1-N66_node2-N42_edge1-E1.cif,84.8616829768,10.4549378557,800.5035626075,98.6218362252
521,MOF_net-gar_node1-N55_node2-N20_edge1-E15.cif,69.1003519479,13.6143231434,631.0924224918,124.3393981504
522,MOF_net-gar_node1-N78_node2-N69_edge1-E7.cif,65.7593473411,20.8837044327,479.4222513482,152.2538315909
523,MOF_net-gar_node1-N73_node2-N69_edge1-E14.cif,50.9378650037,15.01252851,462.8347253486,136.407749112
524,MOF_net-gar_node1-N78_node2-N36_edge1-E13.cif,71.4095321629,12.3588891613,667.6518499321,115.5508930216
525,MOF_net-ctn_node1-N83_node2-N55_edge1-E8.cif,89.1069084892,8.0925772791,960.3573714478,87.2184477696
526,MOF_net-gar_node1-N74_node2-N53_edge1-E14.cif,52.1856847063,15.0139657832,471.7969534833,135.7372880342
527,MOF_net-gar_node1-N78_node2-N47_edge1-E5.cif,66.2954348821,31.7212445264,384.6331793326,184.0404721119
528,MOF_net-gar_node1-N78_node2-N47_edge1-E0.cif,64.3533934481,25.4529267623,422.898087445,167.2638142438
529,MOF_net-gar_node1-N79_node2-N43_edge1-E5.cif,68.5825937116,21.3151049449,488.3752423339,151.7844248729
530,MOF_net-gar_node1-N42_node2-N13_edge1-E8.cif,59.1173863146,21.0997939525,440.8583293504,157.3482944937
531,MOF_net-gar_node1-N42_node2-N48_edge1-E15.cif,71.2263115846,15.4697356154,583.8728765463,126.8121124372
532,MOF_net-gar_node1-N18_node2-N46_edge1-E14.cif,55.5455515551,18.956822271,434.7863151126,148.3857243416
533,MOF_net-gar_node1-N10_node2-N46_edge1-E7.cif,65.9453790331,23.544802193,437.7733667692,156.3003727789
534,MOF_net-ctn_node1-N83_node2-N10_edge1-E7.cif,89.2973716661,8.9260533825,909.4948170953,90.9119623234
535,MOF_net-gar_node1-N55_node2-N30_edge1-E13.cif,74.1289403987,12.6327969677,693.2441806266,118.1402693172
536,MOF_net-gar_node1-N74_node2-N13_edge1-E14.cif,47.1543933539,15.7477656293,418.8152161204,139.8682794188
537,MOF_net-eea_node1-N83_node2-N43_edge1-E2.cif,56.5787369929,13.5927162705,469.1561279521,112.7120623885
538,MOF_net-eea_node1-N66_node2-N45_edge1-E15.cif,85.486081844,9.9271294124,802.0205253738,93.1351791427
539,MOF_net-ocu_node1-N45_node2-N31_edge1-E13.cif,63.5393010515,20.958491787,482.5378580043,159.165517507
540,MOF_net-ibd_node1-N78_node2-N38_edge1-E15.cif,68.3605023796,16.7365587185,604.7887918141,148.0691740715
541,MOF_net-gar_node1-N55_node2-N20_edge1-E0.cif,63.5558972637,22.7221587478,459.9669014589,164.4448651288
542,MOF_net-ibd_node1-N18_node2-N19_edge1-E13.cif,63.5719382477,16.6873641987,551.3138185531,144.7175393978
543,MOF_net-gar_node1-N78_node2-N13_edge1-E8.cif,55.085697014,17.2336216924,476.3729806745,149.0338178231
544,MOF_net-ctn_node1-N83_node2-N10_edge1-E1.cif,110.9999083709,8.3593248015,1132.8005336745,85.310409128
545,MOF_net-myd_node1-N41_node2-N28_edge1-E5.cif,78.4824812224,20.6402586395,568.9690962328,149.6342766078
546,MOF_net-gar_node1-N78_node2-N17_edge1-E13.cif,72.665234294,12.2681269636,683.0173576083,115.3143417605
547,MOF_net-ocu_node1-N47_node2-N76_edge1-none.cif,0.174526457,0.3625233988,1.5121575058,3.1410279439
548,MOF_net-gar_node1-N73_node2-N13_edge1-E8.cif,52.1831960923,16.7051757709,454.4051459798,145.4667096541
549,MOF_net-gar_node1-N29_node2-N16_edge1-E14.cif,58.2444988435,16.0872912874,515.5439755111,142.394668513
550,MOF_net-gar_node1-N79_node2-N46_edge1-E7.cif,68.6806398144,17.2540127895,526.9570611603,132.3826320973
551,MOF_net-gar_node1-N10_node2-N58_edge1-E15.cif,76.0335304726,13.2551024293,690.6931328294,120.4101422877
552,MOF_net-gar_node1-N29_node2-N17_edge1-E1.cif,79.2465558549,17.5545469145,610.6150831963,135.2622963744
553,MOF_net-tbo_node1-N83_node2-N24_edge1-E15.cif,141.9247295873,7.2757758132,1513.0018465997,77.5640881818
554,MOF_net-gar_node1-N29_node2-N14_edge1-E0.cif,68.6411187885,22.8094216973,480.1657828197,159.5589352017
555,MOF_net-tph_node1-N38_node2-N77_edge1-E8.cif,64.5742705978,26.7655893836,458.0351294126,189.8523991617
556,MOF_net-gar_node1-N74_node2-N46_edge1-E5.cif,59.6653946531,27.3448098626,377.9878605781,173.2328469117
557,MOF_net-gar_node1-N74_node2-N13_edge1-E7.cif,59.2041067753,22.6262776034,411.9729308803,157.4453936881
558,MOF_net-eea_node1-N83_node2-N47_edge1-E1.cif,96.8753436815,9.9001317172,880.2248477557,89.9541782495
559,MOF_net-eea_node1-N83_node2-N47_edge1-E3.cif,59.2454579137,13.0208538711,514.2886787901,113.0293860475
560,MOF_net-ctn_node1-N83_node2-N55_edge1-E7.cif,87.7065323897,8.9602756246,892.6981536043,91.1998375484
561,MOF_net-gar_node1-N29_node2-N69_edge1-E7.cif,73.2995832951,23.2417800552,501.5235743252,159.0227404166
562,MOF_net-iac_node1-N73_node2-N28_edge1-E5.cif,63.4233476374,24.3623376679,450.020338996,172.8629576398
563,MOF_net-gar_node1-N18_node2-N20_edge1-E14.cif,48.9440889029,16.2525344749,432.6930645244,143.6814762693
564,MOF_net-gar_node1-N73_node2-N43_edge1-E0.cif,62.7723328101,24.7985775649,411.42013064,162.5339311875
565,MOF_net-gar_node1-N18_node2-N20_edge1-E15.cif,68.298284722,13.9054259807,608.5393351628,123.897674969
566,MOF_net-eea_node1-N83_node2-N21_edge1-E7.cif,75.9155670178,9.8812234749,734.8064806222,95.6429271501
567,MOF_net-iac_node1-N55_node2-N19_edge1-E8.cif,61.0017568925,16.5858384831,525.0553768043,142.757915804
568,MOF_net-gar_node1-N10_node2-N58_edge1-E8.cif,60.3625522694,16.0224805677,529.0737638848,140.435978633
569,MOF_net-gar_node1-N74_node2-N12_edge1-E14.cif,49.7654185552,14.7312331287,445.8359846448,131.9734469766
570,MOF_net-gar_node1-N73_node2-N69_edge1-E7.cif,64.4605389716,21.1224673182,463.0098141009,151.7193281717
571,MOF_net-gar_node1-N73_node2-N17_edge1-E15.cif,71.1142816485,13.1467000795,638.4359604687,118.0258859081
572,MOF_net-soc_node1-N24_node2-N14_edge1-E15.cif,77.3462393894,13.7514382575,682.3122039064,121.3087309533
573,MOF_net-gar_node1-N10_node2-N17_edge1-E5.cif,61.8208277486,22.494523098,461.0133347749,167.7472703817
574,MOF_net-gar_node1-N42_node2-N20_edge1-E14.cif,51.7226744345,19.3691323584,412.3542332401,154.4186144569
575,MOF_net-gar_node1-N74_node2-N33_edge1-E1.cif,72.6430967104,16.1161040371,579.0861502613,128.4721200871
576,MOF_net-llk_node1-N83_node2-N27_edge1-E14.cif,53.0564070701,14.281785624,464.105627912,124.9284949875
577,MOF_net-gar_node1-N29_node2-N58_edge1-E8.cif,64.1731378567,17.8091703395,535.3032641813,148.5560365832
578,MOF_net-gar_node1-N79_node2-N30_edge1-E1.cif,81.5751520559,13.7824424585,687.4407163906,116.145810072
579,MOF_net-iac_node1-N18_node2-N81_edge1-E5.cif,61.4279655658,25.1365261398,427.1731822696,174.8006752856
580,MOF_net-gar_node1-N73_node2-N58_edge1-E7.cif,62.7771524144,21.1045316243,455.2242596652,153.0380785802
581,MOF_net-llk_node1-N66_node2-N72_edge1-E13.cif,64.8441857529,14.3125873965,562.0867819751,124.0653436851
582,MOF_net-soc_node1-N24_node2-N45_edge1-E1.cif,74.4551608954,17.695072168,556.6125673082,132.2849810499
583,MOF_net-gar_node1-N42_node2-N58_edge1-E5.cif,61.9165140997,27.1636071502,396.3905970173,173.9018840443
584,MOF_net-gar_node1-N73_node2-N53_edge1-E15.cif,71.9312537449,13.0741997069,659.9451505307,119.9514014341
585,MOF_net-gar_node1-N74_node2-N53_edge1-E7.cif,61.4069558161,20.3792044029,454.0217108086,150.676761695
586,MOF_net-gar_node1-N10_node2-N16_edge1-E3.cif,54.5504131169,26.7279873918,362.502696817,177.6149245513
587,MOF_net-gar_node1-N74_node2-N20_edge1-E7.cif,56.4579889882,21.5559646434,408.3254785775,155.9008696017
588,MOF_net-csq_node1-N57_node2-N76_edge1-E7.cif,81.4486821036,26.2689634514,462.8917419036,149.2926089898
589,MOF_net-soc_node1-N24_node2-N70_edge1-E15.cif,75.9986192179,12.6532249961,707.8772411088,117.8564833613
590,MOF_net-iac_node1-N55_node2-N19_edge1-E0.cif,65.6241541707,21.1083618147,483.7794282605,155.6102526468
591,MOF_net-gar_node1-N74_node2-N43_edge1-E14.cif,50.6112089842,18.2683546193,410.7236531554,148.2526400172
592,MOF_net-gar_node1-N73_node2-N46_edge1-E13.cif,69.3068119646,13.4232699127,610.2211939741,118.1869943371
593,MOF_net-gar_node1-N55_node2-N69_edge1-E7.cif,71.2231899238,22.3835278286,495.4923263951,155.7198756277
594,MOF_net-gar_node1-N55_node2-N14_edge1-E14.cif,55.5690152519,15.4989240169,495.6651718799,138.2474892165
595,MOF_net-gar_node1-N18_node2-N45_edge1-E15.cif,71.1403739668,15.1208636674,591.7403278709,125.77421688
596,MOF_net-gar_node1-N29_node2-N17_edge1-E0.cif,70.1545901486,22.1120720495,498.883976939,157.2435733574
597,MOF_net-gar_node1-N10_node2-N46_edge1-E14.cif,57.3536020548,18.5027911753,462.4285333673,149.1836306673
598,MOF_net-gar_node1-N73_node2-N16_edge1-E13.cif,69.4179193284,11.7206921525,668.5717776948,112.8833025247
599,MOF_net-gar_node1-N78_node2-N20_edge1-E14.cif,49.0608396002,16.1149208912,441.8125865806,145.1213419807
600,MOF_net-gar_node1-N74_node2-N47_edge1-E7.cif,59.3898746152,23.2061311069,398.0000382116,155.515416174
601,MOF_net-myd_node1-N41_node2-N21_edge1-E15.cif,88.3882605452,11.553928358,811.4257165364,106.067870766
602,MOF_net-ibd_node1-N42_node2-N38_edge1-E13.cif,67.07294177,18.6225349331,571.9982828753,158.8130432839
603,MOF_net-fgl_node1-N24_node2-N78_edge1-E0.cif,78.3725902639,12.5720764649,712.5798875625,114.3079334703
604,MOF_net-iac_node1-N18_node2-N28_edge1-E14.cif,61.583899812,17.3474442439,517.1223064812,145.6671371311
605,MOF_net-gar_node1-N79_node2-N45_edge1-E3.cif,64.3575341224,26.8110992093,409.0537280326,170.4101972481
606,MOF_net-gar_node1-N42_node2-N46_edge1-E0.cif,69.1278030317,28.3316177697,407.5737105531,167.0416543553
607,MOF_net-gar_node1-N79_node2-N47_edge1-E13.cif,80.7546705114,12.3614868084,719.1324858651,110.0808991138
608,MOF_net-ocu_node1-N46_node2-N80_edge1-E13.cif,65.6821309635,20.7672707173,498.8874982191,157.7374482377
609,MOF_net-gar_node1-N18_node2-N14_edge1-E1.cif,75.1436242156,17.3863434008,579.5844043373,134.1012439677
610,MOF_net-gar_node1-N29_node2-N43_edge1-E8.cif,63.1547582484,20.7465348955,480.9179276072,157.9830379165
611,MOF_net-gar_node1-N73_node2-N46_edge1-E5.cif,57.6264897676,26.6396282941,373.1284186476,172.4901589327
612,MOF_net-gar_node1-N73_node2-N33_edge1-E0.cif,62.2079734147,19.7941298568,476.5241451453,151.6265567122
613,MOF_net-gar_node1-N10_node2-N12_edge1-E0.cif,65.9110156573,20.6690579538,489.4988521317,153.5021125395
614,MOF_net-gar_node1-N10_node2-N36_edge1-E7.cif,66.4411977691,20.6539540696,481.4788446959,149.6728276696
615,MOF_net-ctn_node1-N66_node2-N55_edge1-E1.cif,87.9083815602,9.6835453602,870.6963344124,95.9115308417
616,MOF_net-gar_node1-N73_node2-N20_edge1-E15.cif,65.4415448838,13.4984714061,596.5916878674,123.0575447763
617,MOF_net-myd_node1-N57_node2-N21_edge1-E15.cif,78.682880086,11.8304845284,726.9605492154,109.3032629312
618,MOF_net-soc_node1-N24_node2-N20_edge1-E1.cif,75.9115624533,18.2351330281,568.2161581292,136.4943217787
619,MOF_net-ocu_node1-N45_node2-N31_edge1-E15.cif,65.1731789181,22.8074009183,467.2552059381,163.5162959658
620,MOF_net-gar_node1-N74_node2-N36_edge1-E1.cif,70.658095791,16.3223962547,561.2413516175,129.6497398223
621,MOF_net-gar_node1-N29_node2-N12_edge1-E15.cif,75.0525219706,13.508060781,670.8052004517,120.7324841588
622,MOF_net-gar_node1-N78_node2-N17_edge1-E14.cif,54.7855500126,15.8717993059,484.4974349785,140.3626695442
623,MOF_net-iac_node1-N10_node2-N19_edge1-E8.cif,60.5221696917,16.4049714614,526.7024818652,142.7665139516
624,MOF_net-myd_node1-N41_node2-N52_edge1-E7.cif,79.1324851867,19.7565698929,539.6611413847,134.7342122907
625,MOF_net-gar_node1-N29_node2-N69_edge1-E13.cif,75.5346860351,12.7778770548,703.1268646384,118.9449390981
626,MOF_net-gar_node1-N73_node2-N30_edge1-E7.cif,60.1240046585,20.7023807182,444.6717420245,153.1129496492
627,MOF_net-bcu-b_node1-N76_node2-N77_edge1-E7.cif,103.0282201322,57.9165184921,352.461179711,198.1333309096
628,MOF_net-gar_node1-N78_node2-N43_edge1-E14.cif,56.5983487433,19.9583025456,432.3108176934,152.4459685633
629,MOF_net-ocu_node1-N46_node2-N31_edge1-E15.cif,63.966816399,21.8919677806,467.282117654,159.9223728801
630,MOF_net-ocu_node1-N48_node2-N9_edge1-E8.cif,65.8735783226,30.5356168825,402.3367361165,186.5027032786
631,MOF_net-soc_node1-N24_node2-N45_edge1-E13.cif,73.8412310977,13.8060263332,644.7941280126,120.5565586935
632,MOF_net-gar_node1-N42_node2-N44_edge1-E1.cif,75.7802929514,20.3648926322,519.1988107639,139.5274104145
633,MOF_net-iac_node1-N18_node2-N81_edge1-E7.cif,66.5298876528,23.7840865675,457.0991513351,163.4105537956
634,MOF_net-gar_node1-N79_node2-N13_edge1-E1.cif,78.9265834961,14.8788391116,639.7475142066,120.601955821
635,MOF_net-ibd_node1-N29_node2-N19_edge1-E1.cif,75.7852937602,25.7453038561,487.4476711312,165.5926603244
636,MOF_net-iac_node1-N55_node2-N39_edge1-E13.cif,81.3624672588,13.5833146562,735.0386566394,122.7133553588
637,MOF_net-iac_node1-N10_node2-N81_edge1-E14.cif,56.8444218533,15.8607757638,511.8101040074,142.8056619916
638,MOF_net-tph_node1-N52_node2-N76_edge1-E1.cif,77.5387703773,30.5804451451,463.1700467124,182.6692135739
639,MOF_net-gar_node1-N74_node2-N46_edge1-E0.cif,63.4246645402,23.4742738119,423.6341043008,156.7923619701
640,MOF_net-ctn_node1-N83_node2-N55_edge1-E14.cif,85.6495161939,7.85424977,934.3975741915,85.6863209306
641,MOF_net-gar_node1-N79_node2-N53_edge1-E8.cif,70.8923843944,13.9321302504,641.0363837512,125.9797151691
642,MOF_net-iac_node1-N10_node2-N19_edge1-E14.cif,58.0367300579,16.9001393174,496.7102044001,144.6406723186
643,MOF_net-gar_node1-N18_node2-N20_edge1-E1.cif,71.3599897518,18.5401974716,540.0894958396,140.3218517833
644,MOF_net-gar_node1-N78_node2-N53_edge1-E15.cif,74.0225412171,13.5619602602,673.5815653218,123.4095218926
645,MOF_net-ctn_node1-N83_node2-N73_edge1-E7.cif,82.4860455484,8.850858297,847.6713808596,90.9562244688
646,MOF_net-fgl_node1-N24_node2-N42_edge1-E14.cif,70.670210334,11.3065644389,674.6981577377,107.9453161553
647,MOF_net-gar_node1-N78_node2-N47_edge1-E7.cif,65.2956158508,25.2083366005,415.4316231423,160.3835120354
648,MOF_net-iac_node1-N10_node2-N81_edge1-E5.cif,61.9042793237,24.2724671819,442.3980088016,173.4628246587
649,MOF_net-gar_node1-N79_node2-N48_edge1-E10.cif,59.3076291538,25.7302889306,369.3767752689,160.2520837123
650,MOF_net-gar_node1-N10_node2-N70_edge1-E14.cif,55.7052822494,15.3797100868,500.9470627457,138.3068226703
651,MOF_net-gar_node1-N55_node2-N70_edge1-E13.cif,73.0488174823,12.5263011873,690.9156282854,118.4771712011
652,MOF_net-gar_node1-N55_node2-N20_edge1-E14.cif,50.2921538995,15.7990302942,457.4976641536,143.720618328
653,MOF_net-iac_node1-N10_node2-N28_edge1-E13.cif,83.994732173,13.8513814635,746.9983942832,123.1858170647
654,MOF_net-gar_node1-N55_node2-N45_edge1-E13.cif,72.5201658574,14.4497189672,618.2192632605,123.1808354081
655,MOF_net-gar_node1-N79_node2-N14_edge1-E0.cif,72.0854545336,16.3241246835,581.6601842177,131.7199625365
656,MOF_net-iac_node1-N73_node2-N49_edge1-E13.cif,72.2462253065,12.5447673974,673.5714932369,116.9583278895
657,MOF_net-gar_node1-N18_node2-N13_edge1-E0.cif,62.3111947685,23.3880065951,431.2723415244,161.8746102578
658,MOF_net-gar_node1-N55_node2-N45_edge1-E8.cif,61.1421019377,20.4618956297,467.355646828,156.4058507031
659,MOF_net-tbo_node1-N83_node2-N24_edge1-E10.cif,68.2153964127,9.4041626551,685.4256178027,94.4926561565
660,MOF_net-myd_node1-N41_node2-N39_edge1-E1.cif,89.9244992238,15.2524297297,714.7264707522,121.2274226175
661,MOF_net-ibd_node1-N42_node2-N19_edge1-E8.cif,66.4452683728,31.3748678662,405.4373901227,191.4439486009
662,MOF_net-gar_node1-N18_node2-N45_edge1-E13.cif,69.4293145709,14.2151174156,601.3424819823,123.1202416617
663,MOF_net-gar_node1-N55_node2-N20_edge1-E8.cif,56.4541323773,17.0265362047,491.0426234474,148.0981932434
664,MOF_net-gar_node1-N55_node2-N16_edge1-E14.cif,56.8691803471,15.146158951,509.2518427401,135.630746024
665,MOF_net-gar_node1-N78_node2-N70_edge1-E7.cif,64.5233799231,21.1788968632,468.632787666,153.8221569998
666,MOF_net-eea_node1-N83_node2-N21_edge1-E14.cif,77.473959872,8.9366588495,787.3779125762,90.8244241283
667,MOF_net-gar_node1-N78_node2-N58_edge1-E7.cif,67.3815290344,22.0525006768,478.6703272865,156.6583285913
668,MOF_net-iac_node1-N74_node2-N49_edge1-E8.cif,59.0540470107,16.7573027105,499.7739172166,141.816915885
669,MOF_net-tbo_node1-N83_node2-N24_edge1-E14.cif,102.4514181307,7.575977141,1106.1884494675,81.7993402113
670,MOF_net-gar_node1-N10_node2-N12_edge1-E7.cif,67.3781374851,21.2190334351,480.9844501131,151.4738386909
671,MOF_net-iac_node1-N29_node2-N19_edge1-E8.cif,66.6186421828,18.5984518331,540.1048375257,150.7853278966
672,MOF_net-bwt_node1-N66_node2-N83_edge1-E13.cif,95.887474164,7.7663062663,1041.7467306464,84.375193243
673,MOF_net-gar_node1-N73_node2-N46_edge1-E7.cif,62.2889375906,23.1021821532,413.8555690116,153.4938162418
674,MOF_net-ocu_node1-N44_node2-N9_edge1-E13.cif,67.0935045128,20.136981367,518.5575137879,155.6362731191
675,MOF_net-gar_node1-N18_node2-N48_edge1-E14.cif,56.0427640436,18.5703521144,447.1890804471,148.1807478149
676,MOF_net-ibd_node1-N18_node2-N61_edge1-E5.cif,73.2918345465,39.5312410568,381.9421687676,206.0072317296
677,MOF_net-gar_node1-N73_node2-N14_edge1-E0.cif,61.5407233799,20.2287143505,462.8521142484,152.1415851395
678,MOF_net-gar_node1-N18_node2-N12_edge1-E5.cif,57.5545367337,23.4980293325,409.3308411284,167.1191995869
679,MOF_net-gar_node1-N42_node2-N48_edge1-E7.cif,66.7840909666,26.5024916239,403.1919390006,160.0020428747
680,MOF_net-gar_node1-N55_node2-N16_edge1-E8.cif,62.0630289425,16.2219395121,538.6865536238,140.801066879
681,MOF_net-gar_node1-N55_node2-N45_edge1-E14.cif,58.0328770478,19.7522031295,447.8845766408,152.4430217219
682,MOF_net-myd_node1-N57_node2-N49_edge1-E13.cif,80.7695076094,11.7509121245,768.4302521559,111.7966004023
