,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
1541,MOF_net-unn_node1-N41_edge1-E3.cif,71.6724155323,23.654898501,514.5895477055,169.8360998474
1542,MOF_net-uko_node1-N74_edge1-E13.cif,66.44163188,10.8881119746,674.6752606357,110.5623022255
1543,MOF_net-bcg_node1-N84_edge1-E1.cif,82.1852130156,43.6656760818,376.3423083801,199.9537475247
1544,MOF_net-qtz-x_node1-N20_edge1-E1.cif,73.0965202378,36.1997241233,403.4087201808,199.7808422613
1545,MOF_net-uoi_node1-N79_edge1-E2.cif,63.2720373013,15.7335797273,536.1255621331,133.3159897396
1546,MOF_net-wiu_node1-N30_edge1-E13.cif,63.7871710946,16.89773528,554.0583302535,146.7745133331
1547,MOF_net-fcq_node1-N86_edge1-E15.cif,91.8908639401,12.7405662594,820.2262985369,113.7234655999
1548,MOF_net-snl_node1-N15_edge1-E13.cif,64.0849425229,14.1926317751,595.2570786171,131.8291660369
1549,MOF_net-rho_node1-N74_edge1-E13.cif,97.9477758581,7.9954006194,1041.4415014264,85.0120582389
1550,MOF_net-whw_node1-N47_edge1-E13.cif,70.285333453,22.3702346576,456.9596557065,145.4399406674
1551,MOF_net-vbb_node1-N73_edge1-E15.cif,83.4245927004,10.1266249792,809.1773535693,98.2232617031
1552,MOF_net-ukr_node1-N18_edge1-E13.cif,98.3663321319,8.8179168199,999.2119239596,89.5730016557
1553,MOF_net-uou_node1-N79_edge1-E5.cif,80.3466218316,10.8385169749,771.2211555812,104.0354080311
1554,MOF_net-uky_node1-N29_edge1-E15.cif,94.7068772247,11.4701058301,881.7769105135,106.7934534271
1555,MOF_net-vbm_node1-N44_edge1-E8.cif,62.1598115976,31.4596284766,368.9406867448,186.7241331109
1556,MOF_net-wjd_node1-N49_edge1-none.cif,23.040824759,30.9920483037,60.4881937405,81.3622360234
1557,MOF_net-yfm_node1-N85_edge1-E14.cif,80.5927489769,14.3891237764,673.7187848998,120.2865407806
1558,MOF_net-sma_node1-N69_edge1-E3.cif,63.1459074632,37.4871885277,320.6031133967,190.3291889734
1559,MOF_net-wio_node1-N36_edge1-E14.cif,56.9907472796,17.1742932265,455.501712239,137.2664922745
1560,MOF_net-deh_node1-N83_edge1-E15.cif,167.7121273663,6.5348052295,1857.8782130882,72.3911410185
1561,MOF_net-son_node1-N20_edge1-E14.cif,46.8771495846,21.2372604454,377.3204341578,170.9415440697
1562,MOF_net-whw_node1-N12_edge1-E8.cif,59.7414116485,24.9915011467,390.5612703072,163.3826882457
1563,MOF_net-wmi_node1-N36_edge1-E13.cif,68.699411836,13.3641841399,625.0992925265,121.6013620465
1564,MOF_net-lcv-a_node1-N73_edge1-E14.cif,95.3722942144,7.1890736586,986.0203221176,74.325282651
1565,MOF_net-ecc_node1-N22_edge1-E8.cif,66.4874438584,29.0457995279,419.1595663164,183.114645817
1566,MOF_net-gis_node1-N42_edge1-E1.cif,85.8009229789,12.4914013115,736.404095979,107.2100249147
1567,MOF_net-smm_node1-N17_edge1-E15.cif,77.9475499117,14.2826152478,666.3179163636,122.0918738683
1568,MOF_net-whz_node1-N6_edge1-E13.cif,82.7583346653,15.6676412744,688.2769150647,130.3031996266
1569,MOF_net-vmz_node1-N77_edge1-E7.cif,101.9234618448,59.4239190089,329.17069451,191.9147204836
1570,MOF_net-ums_node1-N18_edge1-E1.cif,84.3899768176,11.8017385875,772.3661142972,108.013573632
1571,MOF_net-upb_node1-N42_edge1-E13.cif,70.0821164064,12.6016379427,662.287307442,119.0875117705
1572,MOF_net-whr_node1-N61_edge1-E5.cif,62.7258729607,26.6244118388,419.7334627077,178.1586456462
1573,MOF_net-son_node1-N30_edge1-E8.cif,56.6508372315,17.9827629675,493.3995739071,156.620590612
1574,MOF_net-wjr_node1-N86_edge1-E15.cif,101.2496861515,12.1649340152,893.0318743279,107.2958765362
1575,MOF_net-why_node1-N47_edge1-E7.cif,65.1387419139,29.2439688731,353.387082935,158.6527548716
1576,MOF_net-zni_node1-N42_edge1-E15.cif,67.4124478702,16.5291903332,591.2541839578,144.9725273401
1577,MOF_net-ukp_node1-N41_edge1-E5.cif,78.5945252476,14.7709999306,663.626494035,124.7214976672
1578,MOF_net-whv_node1-N61_edge1-E5.cif,66.6043332292,27.2541981099,423.9537335509,173.479989716
1579,MOF_net-ukw_node1-N29_edge1-E14.cif,64.7605748689,14.6884466728,595.1744826881,134.9924497686
1580,MOF_net-ato_node1-N74_edge1-E5.cif,52.7855069873,12.8416773765,500.9939549427,121.8819919359
1581,MOF_net-soh_node1-N86_edge1-E15.cif,87.1791724985,13.7295510812,779.7856141694,122.8057816477
1582,MOF_net-sog_node1-N86_edge1-E14.cif,77.1242854009,16.8218613696,626.7499459803,136.7027344227
1583,MOF_net-rob_node1-N44_edge1-E0.cif,81.7216452773,64.6292485048,238.9052566097,188.9373023039
1584,MOF_net-twf-e_node1-N46_edge1-E15.cif,69.8622524085,18.4319818056,469.7580252586,123.9377643307
1585,MOF_net-fno_node1-N0_edge1-E13.cif,78.9511430821,14.3066078731,706.9878603672,128.1121171204
1586,MOF_net-zfl_node1-N85_edge1-E7.cif,85.3207969102,31.0904337553,533.9963869861,194.585375388
1587,MOF_net-lcs_node1-N4_edge1-E13.cif,77.75258292,11.4442436852,721.5287077235,106.2003350495
1588,MOF_net-ato_node1-N10_edge1-E8.cif,78.1589253227,10.7534735273,790.541936437,108.7664876484
1589,MOF_net-fau_node1-N74_edge1-E3.cif,51.0888384675,12.8029044082,440.3927447823,110.3627794769
1590,MOF_net-yfu_node1-N86_edge1-E8.cif,82.7041324523,18.4706944662,617.2368473627,137.8503453563
1591,MOF_net-wir_node1-N39_edge1-E8.cif,73.8556351195,25.0119923966,499.8692763631,169.2860202128
1592,MOF_net-vby_node1-N17_edge1-E1.cif,70.4754600707,18.8050312067,559.9544260397,149.4131495621
1593,MOF_net-wlq_node1-N85_edge1-E14.cif,69.1825226131,17.2636294132,608.8444455513,151.9294827838
1594,MOF_net-rho_node1-N29_edge1-E13.cif,120.8165413615,8.4948302658,1240.7858434307,87.2419042736
1595,MOF_net-snk_node1-N17_edge1-E15.cif,66.1156956816,17.2650360818,557.6549884893,145.6225091218
1596,MOF_net-vce_node1-N86_edge1-E0.cif,80.4260576218,21.9952201668,588.2208581705,160.8688485395
1597,MOF_net-lcs-e_node1-N45_edge1-E14.cif,57.7091716659,24.8087822364,374.6068950494,161.0409682771
1598,MOF_net-uoh_node1-N74_edge1-E8.cif,60.2578110936,11.9421857833,569.9625169702,112.9579409484
1599,MOF_net-umq_node1-N42_edge1-E7.cif,70.139964265,16.5915266001,538.6311852722,127.4125775755
1600,MOF_net-umr_node1-N18_edge1-E0.cif,71.6986979156,14.2301929714,613.2488204684,121.7127968635
1601,MOF_net-afi_node1-N29_edge1-E1.cif,99.4347970248,11.7828477522,891.92670239,105.6917382528
1602,MOF_net-ato_node1-N74_edge1-E8.cif,61.0531733588,10.2184159088,623.139086655,104.2942406786
1603,MOF_net-son_node1-N53_edge1-E1.cif,75.0776851387,23.3730988055,540.4562401424,168.2542166497
1604,MOF_net-uoh_node1-N29_edge1-E15.cif,93.7897353286,11.0475400018,892.488628383,105.1266835191
1605,MOF_net-wlr_node1-N85_edge1-E13.cif,86.7743858898,13.1986293079,799.8995565693,121.6669829752
1606,MOF_net-wgc_node1-N86_edge1-E1.cif,82.0351323765,18.176830177,641.315344936,142.098632343
1607,MOF_net-yft_node1-N0_edge1-E7.cif,79.2707431363,20.2645854919,552.9314604603,141.3500922075
1608,MOF_net-zfc_node1-N0_edge1-E1.cif,86.4688693463,15.1882264069,701.236047309,123.1718644145
1609,MOF_net-smm_node1-N44_edge1-E15.cif,67.861280607,17.1678920538,526.7556497592,133.2613244678
1610,MOF_net-smd_node1-N21_edge1-E13.cif,64.7082255288,14.0622877836,595.2956715551,129.3687005217
1611,MOF_net-wiu_node1-N16_edge1-E13.cif,67.3679913563,15.0008617708,602.8135202443,134.2287651553
1612,MOF_net-uos_node1-N42_edge1-E13.cif,79.4397441662,10.7392956315,769.5611421219,104.0353880602
1613,MOF_net-wna_node1-N17_edge1-E14.cif,56.554945389,17.9497284691,476.6333377699,151.2765848055
1614,MOF_net-fcs_node1-N86_edge1-E0.cif,84.0803840072,29.4039364477,510.2721826829,178.4484099093
1615,MOF_net-ukv_node1-N55_edge1-E15.cif,85.1319706837,11.0034666349,835.0694893367,107.9342953063
1616,MOF_net-whv_node1-N61_edge1-E3.cif,47.0775571416,26.674228219,309.2620547112,175.228434263
1617,MOF_net-fcg_node1-N0_edge1-E5.cif,70.7300520223,19.8106512257,530.4323160044,148.5678196294
1618,MOF_net-ukb_node1-N79_edge1-E13.cif,104.348170603,8.8244054277,1065.4168580747,90.0990429525
1619,MOF_net-ukj_node1-N54_edge1-E2.cif,67.1988658599,33.7768482203,396.0645888369,199.0779655489
1620,MOF_net-wne_node1-N39_edge1-E14.cif,66.4551766497,21.1559616323,501.6661495891,159.7050876692
1621,MOF_net-ukc_node1-N73_edge1-E1.cif,80.0609876686,11.4169837017,748.2812416827,106.7075861708
1622,MOF_net-cha_node1-N42_edge1-E13.cif,85.2804394407,9.747796754,848.2859335891,96.9614946184
1623,MOF_net-ukm_node1-N29_edge1-E13.cif,82.6875606453,13.1522220854,772.0367627381,122.7995950343
1624,MOF_net-lcy_node1-N61_edge1-E7.cif,66.6830770523,25.5222107657,433.9444658029,166.0874483662
1625,MOF_net-hbo_node1-N41_edge1-E14.cif,88.0405698567,10.4519533012,837.5211150888,99.4283839591
1626,MOF_net-whz_node1-N21_edge1-E7.cif,60.9243435803,23.2009974033,410.6968721124,156.4001596644
1627,MOF_net-uks_node1-N54_edge1-E1.cif,103.5272712881,10.6031962406,956.5829538182,97.9726081211
1628,MOF_net-ukb_node1-N79_edge1-E1.cif,96.0396231527,10.0771716441,926.3277457891,97.197004596
1629,MOF_net-uks_node1-N41_edge1-E13.cif,125.5277537077,8.7058540971,1253.1569579418,86.9114702874
1630,MOF_net-unp_node1-N29_edge1-E1.cif,89.3754857682,14.1794265216,739.9945565423,117.4001836259
1631,MOF_net-wgj_node1-N86_edge1-E15.cif,83.624096343,15.6377870292,724.4733433193,135.4772170538
1632,MOF_net-wlm_node1-N0_edge1-E8.cif,77.1028329812,12.7999880247,708.7859525166,117.6669047487
1633,MOF_net-umn_node1-N78_edge1-E14.cif,65.419131178,10.9295720951,635.48606567,106.1706360984
1634,MOF_net-unr_node1-N73_edge1-E13.cif,96.0862532233,8.4954248607,993.3210352753,87.8240532296
1635,MOF_net-snl_node1-N12_edge1-E0.cif,63.448819875,27.5332462578,430.1949180722,186.6805819477
1636,MOF_net-xff_node1-N32_edge1-E15.cif,79.0567589737,23.9058958579,551.3187735999,166.7127435694
1637,MOF_net-lcs-e_node1-N30_edge1-E5.cif,61.3252689089,23.3818061398,390.6029474148,148.9272294532
1638,MOF_net-pcl_node1-N79_edge1-E15.cif,127.2996160266,8.0065083621,1316.3606630795,82.7924936891
1639,MOF_net-pbp_node1-N83_edge1-E7.cif,184.0241674915,6.353417152,2038.1678447513,70.3675540017
1640,MOF_net-ilc_node1-N77_edge1-E7.cif,80.3684340521,69.3607118089,155.0998969745,133.8565244244
1641,MOF_net-wmp_node1-N61_edge1-E13.cif,83.1843758284,12.5868342266,748.6851700853,113.2854100296
1642,MOF_net-ukp_node1-N24_edge1-E8.cif,85.7372443999,11.3462543212,818.4252962515,108.3083742566
1643,MOF_net-wge_node1-N85_edge1-E13.cif,95.9617745769,11.9341452477,888.6313371608,110.5133319605
1644,MOF_net-ukg_node1-N41_edge1-E1.cif,92.1550193338,12.661160685,795.6734255058,109.3174215135
1645,MOF_net-vbm_node1-N13_edge1-E15.cif,63.0278347174,17.541298815,527.1788415361,146.7193285283
1646,MOF_net-ukp_node1-N41_edge1-E14.cif,80.7781284096,11.4128474702,756.389968528,106.8675829553
1647,MOF_net-pem_node1-N42_edge1-E15.cif,60.9593960972,19.6827049445,447.3962487385,144.4562925647
1648,MOF_net-umv_node1-N74_edge1-E13.cif,77.2864076127,9.6525898575,782.3275310749,97.7078250228
1649,MOF_net-yfs_node1-N0_edge1-E15.cif,87.8001950348,12.2744530232,794.1131194114,111.0168852752
1650,MOF_net-pbz_node1-N83_edge1-E8.cif,184.5095017242,6.1906941395,2079.6615033253,69.7771559754
1651,MOF_net-smw_node1-N61_edge1-E15.cif,82.0972961093,15.9418629807,666.9708553783,129.5141069497
1652,MOF_net-wgs_node1-N0_edge1-E15.cif,75.0219478682,16.5057529824,652.7344968301,143.6096325662
1653,MOF_net-snl_node1-N20_edge1-E7.cif,67.3183135488,32.7178644524,383.1424254253,186.2138440525
1654,MOF_net-son_node1-N16_edge1-E13.cif,64.7201968101,17.4412766013,557.9558411452,150.3620606299
1655,MOF_net-umr_node1-N10_edge1-E13.cif,98.5854784479,9.4421680186,1008.1049842709,96.5527255301
1656,MOF_net-wgo_node1-N0_edge1-E14.cif,61.0254826992,18.9395167342,530.0196482038,164.4938401567
1657,MOF_net-smq_node1-N51_edge1-E13.cif,60.4949202954,14.2426734773,547.8438298724,128.9820822529
1658,MOF_net-wio_node1-N15_edge1-E5.cif,63.4146148428,24.094317985,412.2004548521,156.6151408062
1659,MOF_net-smk_node1-N61_edge1-E0.cif,74.1764936986,27.6822642078,476.331923153,177.7644842703
1660,MOF_net-vbk_node1-N0_edge1-E1.cif,80.2089329632,16.6352048118,652.7106121085,135.3711402724
1661,MOF_net-whr_node1-N61_edge1-E8.cif,62.1882791913,19.4456878579,500.717936255,156.5697719875
1662,MOF_net-gsi_node1-N79_edge1-E7.cif,87.3933420337,10.7694974361,826.8073477452,101.8876198633
1663,MOF_net-wlm_node1-N0_edge1-E15.cif,93.7742202702,10.6566590546,896.1745206241,101.8427697098
1664,MOF_net-uow_node1-N18_edge1-E7.cif,69.2894729334,16.5415494753,551.1078478101,131.5665619158
1665,MOF_net-ukm_node1-N18_edge1-E13.cif,70.3984601531,12.6718810086,681.3001210003,122.6355526196
1666,MOF_net-kag_node1-N43_edge1-none.cif,0.0,0.0,8.99078e-05,0.0001882425
1667,MOF_net-snl_node1-N12_edge1-E13.cif,62.2799878013,14.4260282044,576.3302902817,133.4964459075
1668,MOF_net-svo_node1-N59_edge1-E13.cif,64.8158537793,16.0264923076,578.6344253513,143.0742577025
1669,MOF_net-sxa_node1-N13_edge1-E15.cif,62.258035764,24.7975869201,445.9171149385,177.6103001191
1670,MOF_net-ums_node1-N78_edge1-E8.cif,69.0430432688,11.3685575331,667.9014653712,109.975978405
1671,MOF_net-uoh_node1-N18_edge1-E14.cif,60.2140573345,11.5143727637,592.341009135,113.2698157929
1672,MOF_net-uow_node1-N4_edge1-E14.cif,62.458597766,15.5979622464,514.3036230458,128.4384981797
1673,MOF_net-uli_node1-N55_edge1-E15.cif,102.7240016025,9.4845560939,1013.1989524228,93.5491428353
1674,MOF_net-ukm_node1-N29_edge1-E1.cif,80.1376406378,17.8069174938,638.9334550125,141.9736746289
1675,MOF_net-vbm_node1-N48_edge1-E13.cif,59.9537225896,17.5415607142,494.6641636737,144.7313208494
1676,MOF_net-vmg_node1-N61_edge1-E0.cif,70.9243464047,26.9694670154,451.5901435201,171.720235681
1677,MOF_net-crs_node1-N14_edge1-E3.cif,55.8514701004,34.4992285963,299.9401984881,185.2718550514
1678,MOF_net-wmi_node1-N49_edge1-none.cif,34.7624787286,38.9164892586,116.8806765734,130.8475621063
1679,MOF_net-wiu_node1-N6_edge1-E13.cif,70.2955447457,19.2975348678,589.3041605335,161.7757942808
1680,MOF_net-wio_node1-N17_edge1-E5.cif,65.2728231254,24.2785639148,419.4390743938,156.0125315316
1681,MOF_net-sxa_node1-N13_edge1-E1.cif,71.3271848847,37.08582323,366.7226338771,190.6735951571
1682,MOF_net-wkr_node1-N81_edge1-E14.cif,65.4530947448,20.880377637,429.3425958044,136.965800792
1683,MOF_net-smd_node1-N61_edge1-E0.cif,76.9181400392,28.4868862291,478.5287346175,177.2246912553
1684,MOF_net-wgp_node1-N86_edge1-E7.cif,80.7430790043,27.9122307934,530.6824951278,183.452655815
1685,MOF_net-kfi_node1-N18_edge1-E7.cif,79.5777225803,12.8344331688,675.0289858085,108.8698460377
1686,MOF_net-umk_node1-N78_edge1-E1.cif,88.3492024891,10.906911148,832.1845907415,102.7350913672
1687,MOF_net-fnh_node1-N86_edge1-E15.cif,85.3294317466,13.3517193505,783.198795431,122.5491638487
1688,MOF_net-lcs_node1-N78_edge1-E1.cif,77.0167428994,13.2215729868,694.1697499079,119.1691010048
1689,MOF_net-uoh_node1-N55_edge1-E15.cif,89.2895524307,10.3145824112,887.9887915259,102.5790064017
1690,MOF_net-ukx_node1-N73_edge1-E14.cif,57.1362434166,10.6732598398,570.0457900394,106.4866444462
1691,MOF_net-vbj_node1-N86_edge1-E1.cif,84.415997675,17.5777954769,658.0203379121,137.0184234986
1692,MOF_net-som_node1-N13_edge1-E14.cif,44.9586484809,20.3488657719,375.317521936,169.8735645709
1693,MOF_net-cbo_node1-N4_edge1-E15.cif,90.2226441364,11.3251252966,793.3991485869,99.590794018
1694,MOF_net-bcs_node1-N15_edge1-E13.cif,61.7223361797,18.8185023693,532.09065917,162.2289425519
1695,MOF_net-wiv_node1-N49_edge1-none.cif,19.6205074045,27.3287364964,38.4089695326,53.4985454665
1696,MOF_net-rob_node1-N16_edge1-E3.cif,75.6322325771,74.0060163238,155.8069894226,152.4568852416
1697,MOF_net-wna_node1-N58_edge1-none.cif,45.421265562,61.8171851636,98.7286598641,134.3671906156
1698,MOF_net-crs_node1-N12_edge1-E8.cif,63.4126006971,16.6266537065,481.1684905463,126.1613903051
1699,MOF_net-wiu_node1-N58_edge1-E8.cif,58.5873582086,22.6158531512,448.3239750733,173.0617234581
1700,MOF_net-wio_node1-N30_edge1-E8.cif,61.1756745458,21.459050824,456.5964052282,160.1637503566
1701,MOF_net-ukb_node1-N79_edge1-E8.cif,84.4934174849,10.185459301,829.9294134744,100.0458084818
1702,MOF_net-whp_node1-N81_edge1-E0.cif,70.2261632828,26.9905456363,448.9181155521,172.5360509295
1703,MOF_net-umr_node1-N78_edge1-E15.cif,88.2550383234,9.6279873212,894.5354195627,97.5873541215
1704,MOF_net-why_node1-N20_edge1-E0.cif,61.7605753159,29.5869505951,373.8810543617,179.1110304149
1705,MOF_net-toc-e_node1-N59_edge1-E1.cif,82.1827154108,21.5097314461,512.303527388,134.0855098047
1706,MOF_net-qtz-x_node1-N47_edge1-E1.cif,81.4509750437,43.0924029803,379.5643410922,200.8120778728
1707,MOF_net-ukj_node1-N54_edge1-E15.cif,81.6392979147,11.902898378,804.1879246618,117.2495034692
1708,MOF_net-uoy_node1-N42_edge1-E7.cif,64.8546238911,18.1562260156,509.589114836,142.6608403372
1709,MOF_net-ghw_node1-N86_edge1-E1.cif,85.6467567784,29.8277992935,554.2795183055,193.0363605863
1710,MOF_net-snk_node1-N48_edge1-E8.cif,70.6119225076,37.0237708992,374.0057505138,196.1014900921
1711,MOF_net-wna_node1-N13_edge1-E8.cif,54.4178053061,23.0021778536,404.5826752294,171.015398357
1712,MOF_net-ukc_node1-N10_edge1-E15.cif,95.7161986181,9.9137844174,958.3120541422,99.2569622129
1713,MOF_net-ukn_node1-N73_edge1-E5.cif,58.9073780129,11.5808940935,567.0183292858,111.4729502827
1714,MOF_net-uky_node1-N24_edge1-E14.cif,76.1466927167,10.4220213856,775.9079354916,106.1967212026
1715,MOF_net-uks_node1-N41_edge1-E0.cif,98.7658965928,12.3592910596,836.4349545247,104.6691561762
1716,MOF_net-ukp_node1-N18_edge1-E8.cif,63.4923702685,12.5490552789,595.6206971329,117.7224447912
1717,MOF_net-whw_node1-N69_edge1-E8.cif,62.4461008665,28.5454896138,387.7859669981,177.2655160166
1718,MOF_net-ske_node1-N52_edge1-E3.cif,76.6813334157,64.2366079519,247.1215551954,207.0158374985
1719,MOF_net-eci_node1-N77_edge1-E8.cif,74.0677323629,32.6385072685,434.2785637875,191.3681384397
1720,MOF_net-rob_node1-N44_edge1-E5.cif,79.9758891553,77.2051475862,181.698624164,175.4037278354
1721,MOF_net-wiu_node1-N44_edge1-E8.cif,69.2134778854,37.0906482345,358.1779912959,191.9431631871
1722,MOF_net-som_node1-N16_edge1-E15.cif,68.4533049542,15.9374080715,592.7055294292,137.9946504416
1723,MOF_net-uns_node1-N24_edge1-E13.cif,86.0783109838,10.9961532214,859.9808382402,109.8590452885
1724,MOF_net-yft_node1-N85_edge1-E5.cif,81.5969800326,22.4698909173,562.6902721249,154.9516787243
1725,MOF_net-lcy-e_node1-N21_edge1-E7.cif,64.2220680611,19.354571393,457.7096684969,137.9397257616
1726,MOF_net-wnd_node1-N48_edge1-E0.cif,67.314214071,30.3828157158,371.4928790025,167.6763197526
1727,MOF_net-uou_node1-N79_edge1-E15.cif,111.4896006647,8.561743052,1140.0959904615,87.5526404861
1728,MOF_net-msp_node1-N41_edge1-E8.cif,131.253785973,76.7302367414,370.7973968669,216.7661057073
1729,MOF_net-ukd_node1-N29_edge1-E5.cif,67.899154248,19.3656901277,570.0380758563,162.5820065109
1730,MOF_net-wiu_node1-N12_edge1-E0.cif,62.8680091725,28.3374136157,399.5877309267,180.1119990287
1731,MOF_net-lcy-e_node1-N58_edge1-E13.cif,73.6601352016,12.2341384264,682.0657871571,113.2836266616
1732,MOF_net-ech_node1-N76_edge1-none.cif,9.8826158601,13.524615493,28.9389979976,39.6037674854
1733,MOF_net-ecs_node1-N77_edge1-E8.cif,83.8675273702,28.2325425779,444.4032426641,149.6006125813
1734,MOF_net-lcy-a_node1-N29_edge1-E15.cif,112.3906095386,9.448773487,1094.994962985,92.0571515465
1735,MOF_net-whm_node1-N61_edge1-E3.cif,54.0801395099,26.739953648,324.7518666591,160.5737326175
1736,MOF_net-why_node1-N20_edge1-E5.cif,55.3442515753,32.5936392269,324.5480712693,191.1346245662
1737,MOF_net-crs_node1-N47_edge1-E5.cif,65.2130915325,30.2950909772,332.6527342907,154.5356095278
1738,MOF_net-hjm_node1-N42_edge1-E9.cif,85.4621368133,44.1020311607,397.7593418605,205.2604292764
1739,MOF_net-uli_node1-N78_edge1-E8.cif,78.1037191087,11.8290949965,686.9770023575,104.0451890644
1740,MOF_net-uos_node1-N10_edge1-E15.cif,93.0469074258,10.1054191198,926.7908347388,100.6547136333
1741,MOF_net-tzs_node1-N79_edge1-E7.cif,98.5037720056,9.6483814762,952.627846821,93.3092884043
1742,MOF_net-cha_node1-N73_edge1-E1.cif,90.5987217952,10.1983691698,861.0588354814,96.9262668074
1743,MOF_net-snl_node1-N15_edge1-E1.cif,70.7001163451,20.4891813703,537.2861242802,155.7077048417
1744,MOF_net-lvt-a_node1-N66_edge1-E7.cif,133.1678126311,6.694775622,1447.516622854,72.7713312067
1745,MOF_net-ukc_node1-N74_edge1-E7.cif,61.3140903692,13.4831365442,547.9562033147,120.4970711468
1746,MOF_net-ske_node1-N20_edge1-E8.cif,50.0883200244,22.9789516473,387.9383074171,177.9739389129
1747,MOF_net-wga_node1-N0_edge1-E14.cif,68.5353787403,12.8835381958,640.0281735172,120.3149026312
1748,MOF_net-rho_node1-N79_edge1-none.cif,64.7456738986,13.2374023453,546.9053548189,111.8160610677
1749,MOF_net-yfo_node1-N0_edge1-E13.cif,75.0786411875,13.5516900407,665.2009819772,120.0687356605
1750,MOF_net-vbb_node1-N4_edge1-E14.cif,56.7848167127,17.8247604446,468.293508783,146.997385834
1751,MOF_net-wjr_node1-N85_edge1-E7.cif,94.9249531855,17.1121274132,664.3680272457,119.7656669817
1752,MOF_net-unl_node1-N79_edge1-E0.cif,81.264952875,12.156425537,745.8242153274,111.5678557185
1753,MOF_net-whw_node1-N17_edge1-E5.cif,65.9278757951,37.5381794438,328.571978031,187.0831377892
1754,MOF_net-snl_node1-N20_edge1-E5.cif,56.0203530922,33.5297360706,342.3844251077,204.9265806953
1755,MOF_net-uma_node1-N57_edge1-E8.cif,70.9221821043,11.8106636569,649.359744769,108.1378111928
1756,MOF_net-smd_node1-N14_edge1-E15.cif,65.6909529638,15.4785429372,571.6666541867,134.6999313205
1757,MOF_net-unx_node1-N18_edge1-E15.cif,71.8448896896,14.9391421795,630.1462670627,131.0301222282
1758,MOF_net-hbo_node1-N29_edge1-E1.cif,96.1662874613,12.1461281768,840.3963888881,106.1449134435
1759,MOF_net-qtz-x_node1-N13_edge1-E1.cif,73.4487098564,37.3890168287,399.3489468046,203.2883153671
1760,MOF_net-fch_node1-N86_edge1-E14.cif,94.2866309019,11.8237539468,815.67983094,102.2880712583
1761,MOF_net-ulj_node1-N41_edge1-E10.cif,69.3731538489,18.4682565476,502.6710317896,133.8191657588
1762,MOF_net-bcs_node1-N6_edge1-E15.cif,77.8143727054,24.7313635128,574.7401219631,182.6668568731
1763,MOF_net-unw_node1-N4_edge1-E15.cif,81.720925318,12.7818469044,696.7465156861,108.9770736197
1764,MOF_net-whm_node1-N61_edge1-E13.cif,77.3025337234,14.3744299919,673.2833950278,125.1972549978
1765,MOF_net-ske_node1-N17_edge1-E7.cif,69.9960039943,25.0461726316,485.5267951222,173.7326023484
1766,MOF_net-wia_node1-N46_edge1-E13.cif,67.2524237193,19.1189866041,499.380039379,141.9672296584
1767,MOF_net-crs_node1-N58_edge1-E0.cif,65.9735131267,19.8332861634,451.3006965604,135.672263556
1768,MOF_net-wkj_node1-N30_edge1-E13.cif,72.2600220981,16.5089728932,563.7071936714,128.7880422647
1769,MOF_net-cha_node1-N29_edge1-E7.cif,91.739368381,15.3874916217,713.6599488722,119.702551672
1770,MOF_net-snl_node1-N13_edge1-E7.cif,64.3729903398,32.7482683234,368.2232007995,187.3250274537
1771,MOF_net-mer_node1-N74_edge1-E15.cif,89.852652393,8.6879639496,924.3289535736,89.3745082905
1772,MOF_net-wiq_node1-N52_edge1-E13.cif,65.7544882787,17.1759318338,553.561950007,144.5976171059
1773,MOF_net-wgm_node1-N85_edge1-E13.cif,90.7031195649,12.2639859286,845.8825383971,114.3719377891
1774,MOF_net-afi_node1-N74_edge1-E13.cif,87.9579067014,8.3964353259,932.0909443166,88.9771212765
1775,MOF_net-sog_node1-N85_edge1-E5.cif,84.5333351707,24.9160051719,558.2258711742,164.5357853818
1776,MOF_net-lcv-e_node1-N48_edge1-E0.cif,70.8506255399,19.8430558347,402.8707023194,112.8315491834
1777,MOF_net-rhr_node1-N41_edge1-E0.cif,95.1004651599,14.027892228,766.4750196963,113.059688548
1778,MOF_net-umq_node1-N79_edge1-E8.cif,103.5531276611,8.7681979808,1048.5088039602,88.7808314958
1779,MOF_net-xfh_node1-N32_edge1-E15.cif,78.7741799534,22.7581119359,571.0067360286,164.9656679686
1780,MOF_net-ulh_node1-N18_edge1-E15.cif,88.0491625197,10.1415454422,849.6901945786,97.8677306347
1781,MOF_net-tzs_node1-N42_edge1-E1.cif,81.0571907489,13.1422635967,692.1191872974,112.2172223806
1782,MOF_net-vci_node1-N59_edge1-E15.cif,65.6958425271,18.2598361426,545.5195853659,151.6244842625
1783,MOF_net-uox_node1-N10_edge1-E7.cif,73.9224147467,16.3606359466,617.5999392723,136.6882805665
1784,MOF_net-ana_node1-N78_edge1-E0.cif,69.8980103709,13.9074801921,622.9717629954,123.9515603965
1785,MOF_net-crs_node1-N15_edge1-E15.cif,76.0648601713,12.8610240273,649.6201964965,109.8375904056
1786,MOF_net-wgi_node1-N86_edge1-E15.cif,85.0970517402,14.4020699584,755.1300420556,127.8003816931
1787,MOF_net-uns_node1-N42_edge1-E8.cif,62.974135171,19.1502611762,496.8439410213,151.0888749569
