MOF_name,data_set,water_label,acid_label,base_label,boiling_label,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
APUVIS,CoRE,3,0,0,0,8.50424,8.277000000000001,8.50424,1409.1,1257.32,0.3848,0.3433507031194232,0.3848,0.0,0.343351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.43,0.5199999999999998,-2.5,-1.75,-1.75,2.0,9.75,11.5,-6.900000000000001,-4.2588875,-3.610665000000001,0.9350000000000004,2.107500000000001,2.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,4.0,0.5477,0.8585499999999998,1.61625,1.8186,2.5,8.5,13.0,13.0,56.5,66.0,117.25,133.0,41.425,113.565,190.2057675000001,198.0814555000001,10.5376,12.138,28.3528,33.06759999999999,2.45,4.18,8.560000000000002,13.0,14.0,34.0,85.0,173.0,309.0,-7.670000000000003,-5.950000000000002,-10.830000000000004,36.0,78.0,150.0,192.0,24.92370000000001,58.05360000000002,103.1214,119.72580000000002,228.0,600.0,870.0,828.0,7596.0,13542.0,16698.0,16812.0,272.961,528.0629999999996,1148.9807999999996,1469.7936,5.0,7.0,12.0,1.7161000000000002,5.371000000000001,6.536900000000003,9.379600000000002,25.0,60.0,105.0,130.0,900.0,1950.0,1110.0,1530.0,2.7225,26.268,28.875,50.5395,32.0,64.0,112.0,142.0,11.496000000000004,27.84320000000001,41.3896,47.44540000000001,176.0,436.0,588.0,628.0,674.0,1440.0,1966.0,2004.0,197.6204,406.67400000000015,694.7152000000003,861.6204000000001
AQOLID,CoRE,3,0,0,0,15.45036,7.45567,15.45036,1297.75,1118.99,0.5945,0.512610476395775,0.4669,0.1276,0.402587,0.110024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333,-0.0133333333333333,-0.0166666666666666,-0.5,-1.0,-1.5,0.1666666666666666,0.6666666666666666,0.8333333333333334,-0.6499999999999999,-2.6,-3.25,0.0816666666666667,0.3266666666666668,0.4083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,1.5,0.5726333333333333,1.1476333333333335,1.4464499999999998,0.8765166666666667,4.0,9.0,12.0,9.0,44.66666666666666,87.83333333333331,104.3333333333333,59.0,79.07000000000005,157.88000000000005,221.465,154.81000000000003,8.328566666666667,16.328833333333336,19.251783333333325,10.794999999999996,2.95888888888889,2.675555555555555,6.377777777777783,8.333333333333334,8.666666666666666,19.33333333333333,105.55555555555556,108.88888888888889,245.7777777777777,-4.284444444444444,-5.097777777777779,-10.702222222222217,69.0,232.0,476.0,656.0,45.28916666666668,156.20159999999996,315.7061333333333,446.8256,868.0,3152.0,5972.0,8608.0,10770.333333333334,22701.33333333333,54860.0,71520.0,448.3725333333332,1441.6874666666663,3188.0565333333325,4353.504,5.0,7.666666666666669,13.333333333333336,1.5875999999999986,4.209799999999999,8.800400000000002,13.13199999999999,25.0,83.33333333333333,148.33333333333334,236.6666666666666,729.0,795.0,2649.0,3084.0,3.534400000000004,25.72675555555556,36.68088888888886,67.24551111111114,24.0,54.0,78.0,78.0,12.6184,29.67980000000001,41.997400000000006,38.5462,132.0,324.0,468.0,450.0,863.0,1966.0,2668.0,2208.0,172.98530000000005,388.1650000000001,542.4274,510.76500000000016
ARAHIM02,CoRE,4,0,0,0,3.63862,2.64894,3.63862,0.0,0.0,0.1611,0.0900487973930006,0.0,0.1611,0.0,0.0900487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.72,0.76,-2.0,0.0,2.0,2.0,14.0,12.0,-7.800000000000002,-2.01422,5.785780000000001,0.9800000000000004,2.66,1.6799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.5625,1.155,1.71,1.1175,4.0,12.0,16.0,8.0,49.0,84.0,98.0,63.0,54.76000000000001,167.24,233.94522800000004,121.465228,9.2416,15.504,28.88000000000001,22.617600000000003,3.66,1.76,11.22,24.0,12.0,72.0,159.0,88.0,461.0,-10.39,-2.56,-21.129999999999995,40.0,96.0,208.0,296.0,27.4008,74.83680000000003,135.97760000000005,213.6376,304.0,832.0,1456.0,2312.0,6802.0,15376.0,24208.0,35112.0,364.4465999999999,643.4896000000001,2001.8064000000008,2134.929600000001,6.0,6.0,18.0,1.8125,5.8588,7.2842,15.3204,36.0,72.0,144.0,216.0,1232.5,1682.0,2968.0,3492.0,3.10405,36.4232,25.594,98.2276,10.0,20.0,28.0,26.0,4.0442,9.2708,11.490799999999998,8.543399999999998,48.0,108.0,124.0,88.0,246.0,528.0,584.0,350.0,63.8532,132.90600000000003,186.41,162.2372
ARUHUS,CoRE,4,1,1,0,18.84439,11.02909,18.84439,1888.99,4850.55,0.7637,1.9610259886657475,0.7637,0.0,1.96103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.0950000000000002,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.833600000000002,8.771999999999998,20.605599999999992,17.543999999999993,5.981538461538465,2.843076923076924,17.79692307692307,37.846153846153854,16.615384615384613,115.3846153846154,236.3076923076923,125.53846153846152,716.3076923076923,-15.58153846153846,-4.504615384615381,-43.45846153846151,51.5,144.0,390.0,510.0,40.1159,134.90400000000002,283.2990000000001,421.57500000000056,570.0,1920.0,3828.0,5184.0,12944.0,33024.0,70272.0,89760.0,480.03664999999984,860.2752000000003,3968.330399999999,3466.487999999999,7.384615384615384,7.384615384615384,22.153846153846157,2.3716000000000004,8.301784615384625,13.13501538461538,25.13280000000001,55.384615384615394,132.9230769230769,293.53846153846155,382.1538461538461,1600.0,2363.076923076923,6793.846153846153,6793.846153846153,1.7689000000000008,33.786092307692286,19.05378461538462,96.98769230769224,101.0,216.0,340.0,456.0,44.8109,107.86159999999992,161.18919999999997,195.64880000000005,556.0,1400.0,2036.0,2344.0,2740.0,6048.0,8816.0,9920.0,646.2013000000005,1383.7320000000002,2175.5708000000013,2813.204
ASEBAD,CoRE,3,0,0,0,2.84926,1.45682,2.84926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,-0.032,0.272,-0.8,-1.6,-0.8,0.8,1.6,6.4,-3.120000000000001,-6.24,-3.925688,0.3920000000000002,0.7840000000000004,1.4560000000000004,-0.008,0.0533333333333333,0.0959999999999999,-0.4,-0.9333333333333332,-1.2,0.4,2.333333333333333,3.5333333333333328,-1.56,-3.361422,-4.055703333333334,0.1960000000000001,0.6993333333333334,0.9833333333333336,0.4,0.8,1.6,2.8,0.225,0.462,0.924,1.371,1.6,4.8,9.6,12.8,19.6,33.6,67.2,92.4,21.904000000000003,66.896,133.792,182.3780912,3.69664,6.201600000000001,12.403200000000002,21.45024,1.0666666666666669,1.6,2.0666666666666664,0.5468199999999999,0.6098399999999999,0.8521066666666666,1.0894333333333333,2.2666666666666666,5.2,7.466666666666666,10.4,57.26666666666666,47.2,66.06666666666668,77.2,46.70399999999999,82.41466666666669,114.35452279999998,157.60256853333334,10.604386666666668,8.646199999999999,13.217626666666664,15.86452,9.58,5.579999999999999,10.099999999999998,76.0,42.0,74.0,846.0,516.0,870.0,-18.020000000000003,-7.02,-11.0,33.0,80.0,178.0,200.0,17.794000000000004,55.50440000000001,100.24620000000004,105.20280000000004,286.0,896.0,1232.0,1320.0,9530.0,15440.0,13398.0,10918.0,234.14919999999992,491.84520000000015,1437.1865999999998,1389.9889999999994,10.0,6.0,10.0,2.89,12.613999999999995,7.854,11.729999999999997,100.0,240.0,180.0,260.0,8464.0,6808.0,3312.0,4600.0,1.9044,43.91159999999999,21.114,34.224000000000004,36.0,78.0,124.0,160.0,16.483600000000006,39.716600000000014,60.46680000000002,71.28480000000002,202.0,510.0,748.0,846.0,1084.0,2352.0,3568.0,3982.0,244.2676,517.4970000000002,830.0824,1040.8762
ASECUY,CoRE,3,0,0,0,6.3826800000000015,5.15315,6.18642,1271.76,884.7330000000003,0.3115,0.2167031896761626,0.3115,0.0,0.216702,0.0,-0.032,-0.064,0.5439999999999999,-1.6,-3.2,-1.6,1.6,3.2,12.8,-6.24,-12.48,-7.851375999999999,0.7840000000000004,1.5680000000000007,2.9120000000000013,0.0,-0.0213333333333333,0.0639999999999999,0.0,-1.0666666666666664,-1.6,0.0,1.0666666666666664,3.4666666666666663,1.6283271027835623e-16,-3.2000000000000006,-4.588562666666666,0.0,0.4746666666666668,1.042666666666667,0.8,1.6,3.2,5.6,0.45,0.924,1.848,2.7420000000000004,3.2,9.6,19.2,25.6,39.2,67.2,134.4,184.8,43.80800000000001,133.79199999999997,267.58399999999995,364.75618239999983,7.393280000000002,12.403199999999998,24.8064,42.90048,1.5333333333333337,1.6,2.1333333333333333,0.5488999999999997,0.86426,0.9002133333333331,1.149866666666667,3.1333333333333333,5.8,6.933333333333333,11.2,56.53333333333333,73.6,78.93333333333338,81.6,54.64999999999999,103.55133333333336,115.02400000000004,179.61609146666663,10.411973333333332,13.457519999999992,14.457653333333331,16.054799999999993,7.9266666666666685,2.9,11.346666666666666,51.33333333333335,17.333333333333332,76.0,516.0,178.66666666666663,698.0,-17.273333333333333,-4.499999999999999,-22.85333333333333,14.333333333333336,41.333333333333336,81.33333333333333,57.33333333333334,12.970633333333332,40.093866666666656,56.6744,43.46706666666666,168.0,600.0,638.6666666666666,256.0,12025.0,12976.0,9120.0,8445.333333333334,116.97476666666664,235.0465333333333,740.5341333333333,397.25,8.666666666666666,4.666666666666667,12.666666666666664,2.7275000000000005,10.599333333333332,7.722666666666666,15.604333333333331,75.33333333333333,209.3333333333333,192.66666666666663,288.0,5683.0,4282.666666666667,2541.333333333333,5518.666666666668,1.5578999999999998,34.558,11.9112,46.339,27.5,59.0,93.0,120.0,12.629150000000005,30.05390000000001,45.35010000000001,53.46360000000002,152.0,383.0,561.0,634.5,845.0,1796.0,2676.0,2986.5,189.11749999999995,394.0395500000001,622.5618,780.6571499999997
ASOYOY,CoRE,3,1,1,0,9.52144,5.9183,9.27763,2318.53,2797.87,0.5481,0.6614165246730931,0.5481,0.0,0.661416,0.0,-0.055,0.5149999999999999,0.805,-0.5,3.25,3.5,2.75,11.75,16.0,-10.275,-5.935665,-2.3409975,1.3250000000000006,2.5850000000000004,3.0700000000000003,-0.04,0.5449999999999999,0.25,-2.0,-0.5,-1.0,2.0,10.25,6.25,-7.350000000000001,-0.0856649999999999,-3.7553325,0.9575000000000004,1.85,1.4425,1.0,2.5,5.0,4.25,0.5550999999999999,1.4399,2.41125,1.771675,7.0,21.0,30.25,21.75,52.75,106.5,169.75,102.75,48.09250000000001,203.1175,301.238921,230.41838150000004,9.889600000000002,19.635,39.5566,31.06200000000001,1.75,3.5,2.0,0.5550999999999999,1.0067750000000002,1.5449999999999997,0.9223,3.25,9.75,13.0,7.5,52.75,75.0,106.75,60.75,48.09250000000001,140.4025,175.80892100000003,117.6744605,9.889600000000002,13.821000000000002,27.9286,15.216000000000005,2.9400000000000004,4.97,12.44,6.0,8.0,30.0,163.0,294.0,613.0,-5.799999999999999,-6.019999999999998,-12.299999999999995,12.0,22.0,33.0,44.0,8.5611,16.875,26.70470000000001,25.1944,55.0,132.0,158.0,118.0,2767.0,3384.0,4942.0,1932.0,87.93199999999999,153.0208,229.37680000000003,355.36800000000005,4.0,7.0,14.0,2.1904,4.410399999999999,7.9772,12.254399999999997,17.0,46.0,87.0,116.0,2304.0,1392.0,2016.0,2832.0,2.8561,21.2264,30.1665,60.77240000000001,30.66666666666667,66.0,104.0,124.0,13.116666666666674,32.17060000000001,47.87173333333333,50.51346666666668,170.0,426.0,621.3333333333334,636.0,820.0,1888.0,2697.333333333333,2496.0,199.7412,441.16700000000014,699.5365333333334,782.6160000000001
ATAHUA,CoRE,3,0,0,0,5.40514,3.024,5.25789,903.371,663.944,0.1617,0.1188437539044987,0.1617,0.0,0.118843,0.0,-0.03,0.54,0.3499999999999999,-0.5,3.0,2.0,1.5,10.5,7.5,-5.849999999999999,-1.510665,-2.95711,0.7350000000000003,1.9950000000000003,1.5750000000000002,-0.04,0.2733333333333333,0.3833333333333333,-2.1666666666666665,-1.6666666666666667,-1.8333333333333333,2.0,7.166666666666668,10.0,-6.900000000000001,-5.139258333333334,-6.524961666666668,0.9350000000000002,1.7166666666666668,2.36,0.5,1.5,3.5,2.5,0.28125,0.86625,1.56375,1.14375,4.5,15.0,22.5,16.5,24.5,63.0,98.0,70.0,27.38000000000001,125.43000000000002,202.83892100000003,158.78261400000005,4.6208,11.628,26.28080000000001,18.31600000000001,1.5,3.1666666666666665,3.1666666666666665,0.5477,0.8585500000000001,1.54625,1.4633500000000002,2.5,7.833333333333331,12.0,11.333333333333336,56.5,66.0,119.0,98.16666666666669,41.425,113.565,178.46717833333332,182.421383,10.5376,12.138,26.460400000000003,24.326666666666664,4.46,4.259999999999999,8.92,22.0,17.333333333333336,38.0,242.0,252.0,464.0,-9.7,-5.1599999999999975,-8.333333333333332,13.0,28.0,46.0,56.0,9.004399999999997,22.20000000000001,32.32659999999999,31.724,82.0,224.0,262.0,168.0,2874.0,5136.0,5362.0,2592.0,107.68869999999998,199.25120000000004,405.532,474.912,6.0,6.0,10.666666666666666,2.1904,6.5416000000000025,6.8375999999999975,10.162666666666668,36.0,84.0,112.0,156.0,2304.0,2208.0,1728.0,2304.0,2.8560999999999983,33.52960000000001,25.857,44.54840000000001,27.6,58.4,93.6,118.8,11.793800000000005,28.45304,42.57032,47.85827999999999,152.0,381.6,550.4,590.8,745.6,1627.2,2355.2,2378.4,180.6862,382.5,615.0927200000002,743.6742000000003
ATAJAI,CoRE,3,0,0,0,6.61873,4.56385,5.66073,1518.33,1371.7,0.3333,0.3011139318270108,0.3333,0.0,0.301114,0.0,-0.05,0.52,0.3099999999999999,-1.5,2.0,0.0,2.5,11.5,9.5,-8.85,-4.510665,-8.957110000000002,1.1800000000000004,2.44,2.4650000000000003,-0.04,0.2733333333333333,0.3833333333333333,-2.1666666666666665,-1.6666666666666667,-1.8333333333333333,2.0,7.166666666666668,10.0,-6.900000000000001,-5.139258333333334,-6.524961666666668,0.9350000000000002,1.7166666666666668,2.36,1.0,2.0,4.5,3.5,0.5477,1.1473,2.11125,1.70585,5.0,16.5,24.5,19.5,56.5,87.0,154.0,118.0,41.425,155.375,246.82892100000004,218.67261400000007,10.5376,16.014,36.58360000000001,27.088000000000005,1.5,3.1666666666666665,3.1666666666666665,0.5477,0.8585500000000001,1.54625,1.4633500000000002,2.5,7.833333333333332,12.0,11.333333333333336,56.5,66.0,119.0,98.16666666666669,41.425,113.565,178.46717833333332,182.421383,10.5376,12.138,26.460400000000003,24.326666666666664,2.2800000000000007,3.2400000000000007,8.266666666666667,6.0,5.333333333333333,22.66666666666667,90.0,144.0,316.0,-6.36,-5.4,-12.340000000000003,11.0,20.0,28.0,36.0,7.4643000000000015,14.6236,21.0468,20.482,48.0,112.0,126.0,88.0,1342.0,2328.0,2978.0,1632.0,83.88789999999999,139.872,202.3112,299.47199999999987,4.0,6.0,12.666666666666664,1.7161000000000002,3.8776000000000006,6.0522,10.907933333333334,16.0,40.0,74.66666666666667,112.0,900.0,900.0,1080.0,1920.0,2.7225,21.384,25.245,54.84599999999998,27.6,58.4,93.6,118.8,11.7938,28.45304000000001,42.57032,47.85827999999999,152.0,381.6,550.4,590.8,745.6,1627.2,2355.2,2378.4,180.68620000000004,382.50000000000017,615.0927200000001,743.6742
ATAYAX,CoRE,3,0,0,0,10.43112,5.8612800000000025,10.22247,2594.1,3317.86,0.6676,0.8538623971841469,0.6676,0.0,0.8538620000000001,0.0,0.34,-0.08,0.2399999999999999,1.0,-2.0,-2.0,8.0,4.0,13.0,-2.8371100000000005,-11.46,-16.127110000000002,1.8,1.9200000000000008,4.19,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,2.0,2.0,4.0,0.5333,0.8395999999999999,1.1242,1.9644,5.0,9.0,12.0,22.0,65.0,55.0,96.0,147.0,34.3738,96.293614,125.882,226.3585914,12.541,15.6385,17.901,34.409,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,2.3200000000000003,2.16,4.480000000000001,8.0,4.0,12.0,88.0,96.0,184.0,-7.1599999999999975,-3.600000000000001,-10.76,14.0,32.0,48.0,64.0,10.066999999999998,24.2944,33.192,42.281600000000026,80.0,192.0,256.0,320.0,2456.0,4608.0,4928.0,6144.0,126.1238,231.168,445.9952,511.872,4.0,4.0,8.0,1.7161000000000006,3.825200000000001,4.0348000000000015,7.86,16.0,32.0,48.0,80.0,900.0,960.0,720.0,1680.0,2.7225,22.704000000000004,16.829999999999995,39.53399999999999,42.0,88.0,138.0,182.0,19.742600000000007,45.36960000000002,68.60100000000001,84.34940000000005,226.0,564.0,826.0,982.0,1444.0,2812.0,4330.0,4908.0,311.2057999999999,604.7860000000003,960.4348,1228.9850000000004
ATAYEB,CoRE,3,0,0,0,10.55898,5.7781,10.55898,2572.04,3114.29,0.6591,0.7980549302988438,0.6591,0.0,0.798054,0.0,0.2066666666666666,-0.0933333333333334,0.3466666666666665,-0.6666666666666666,-2.6666666666666665,-2.6666666666666665,6.333333333333332,4.666666666666667,16.0,-4.411406666666667,-12.68,-16.302813333333336,1.6766666666666667,2.233333333333334,4.933333333333334,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,1.6666666666666667,2.6666666666666665,4.0,0.5235666666666666,0.7419666666666666,1.45,1.8492,3.6666666666666665,7.666666666666668,10.666666666666666,17.333333333333332,70.33333333333333,54.66666666666666,154.0,140.0,27.5784,78.28307600000002,121.42106666666668,190.31812186666667,13.6408,13.808666666666667,29.260266666666663,35.54266666666667,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,2.6,2.439999999999999,5.039999999999999,8.0,4.0,12.0,84.0,92.0,176.0,-6.1599999999999975,-2.6,-8.760000000000002,14.0,32.0,48.0,64.0,10.443599999999998,25.11200000000001,34.054399999999994,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.89879999999998,244.928,456.19520000000006,525.6319999999997,4.0,4.0,8.0,1.9043999999999992,4.029600000000001,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,43.0,90.0,144.0,190.0,20.246700000000008,46.46300000000002,71.796,87.58700000000003,234.0,586.0,856.0,1016.0,1525.0,2920.0,4708.0,5160.0,327.04619999999994,625.0840000000002,1032.7116000000003,1304.6050000000007
ATEJOA,CoRE,3,0,1,0,4.70745,4.24568,4.70745,1222.5,644.724,0.2702,0.1424985233313644,0.2702,0.0,0.142499,0.0,-0.016,0.196,0.416,-0.4,1.4,3.8,0.8,5.2,9.2,-3.12,-4.504265999999999,-4.328532,0.3920000000000002,1.2880000000000005,1.988,-0.0073846153846153,-0.011076923076923,-0.0098461538461538,-0.3076923076923076,-0.2769230769230769,-0.8153846153846154,0.3692307692307693,0.5538461538461539,1.2615384615384615,-1.1076923076923078,-1.6615384615384614,-3.114064923076924,0.1643076923076923,0.2464615384615385,0.503692307692308,0.2,0.8,2.2,3.2,0.1125,0.462,1.0905,1.4879999999999995,3.2,14.4,29.6,36.0,9.8,33.6,71.4,92.4,10.952000000000002,66.896,153.80356840000005,207.2631368,1.84832,6.201600000000001,16.416,23.5296,1.1846153846153846,0.7384615384615386,0.676923076923077,0.5338230769230767,0.6411892307692307,0.4034584615384616,0.3711200000000001,1.8,3.615384615384616,3.2,4.523076923076923,63.56923076923079,70.46153846153845,41.96923076923077,31.81538461538463,29.622307692307693,44.59276923076924,32.61415384615385,40.39447209230771,11.751583076923078,12.994216923076925,7.726796923076921,5.959252307692304,16.280000000000005,8.28,16.880000000000006,243.0,118.0,252.0,954.0,522.0,1028.0,-37.190000000000026,-12.15,-31.42000000000001,46.0,152.0,604.0,576.0,29.879800000000035,131.0344,352.1163999999998,346.0128000000003,940.0,3928.0,5732.0,5696.0,10672.0,38544.0,48800.0,42240.0,459.58519999999976,1053.1876,6568.5607999999975,4855.932800000001,17.0,9.0,18.0,2.8561,21.0405,11.711699999999995,22.8826,289.0,782.0,595.0,918.0,4096.0,8576.0,3456.0,7936.0,1.44,69.108,27.539999999999992,63.624,130.0,356.0,620.0,868.0,58.248199999999954,173.2867999999998,290.0788,383.6003999999999,1236.0,4284.0,6252.0,8372.0,4048.0,10524.0,18156.0,21784.0,915.574600000002,2419.7387999999983,4334.1756,5707.208799999995
AVIPAX,CoRE,1,0,0,0,7.26399,5.25081,7.26386,2069.54,2147.25,0.4902,0.5086064680798084,0.4902,0.0,0.508606,0.0,-0.0133333333333333,0.24,-0.02,-0.6666666666666666,0.0,-1.0,0.6666666666666666,4.666666666666667,1.0,-2.6000000000000005,-0.6714066666666666,-3.9,0.3266666666666668,0.8866666666666667,0.4900000000000002,-0.04,0.0613333333333333,-0.0773333333333334,-2.0,-1.7333333333333334,-3.866666666666666,2.0,3.6,3.866666666666666,-6.240000000000002,-5.468562666666667,-11.96,0.902,1.126,1.7386666666666668,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.1875,0.385,0.57,0.5775,1.3333333333333333,4.0,5.333333333333333,6.0,16.333333333333332,28.0,32.666666666666664,42.0,18.25333333333333,55.74666666666667,77.98174266666669,83.62,3.0805333333333333,5.167999999999998,9.626666666666669,7.752000000000002,1.1333333333333333,2.2666666666666666,2.1333333333333333,0.5368466666666666,0.6411533333333334,1.1769999999999998,1.2053066666666667,1.4,4.2,5.6000000000000005,7.6,62.0,52.8,110.13333333333333,100.0,31.646,74.20333333333333,107.44203040000002,137.25733333333332,11.488,9.669599999999996,21.70885333333333,18.3056,3.286666666666666,3.306666666666666,7.960000000000001,14.333333333333336,11.0,31.66666666666667,20.666666666666668,32.0,67.0,-10.383333333333336,-6.613333333333332,-18.316666666666663,27.0,62.0,110.0,154.0,19.2451,48.6626,79.05860000000004,100.38180000000006,176.0,472.0,706.0,816.0,1658.0,4320.0,7232.0,8736.0,230.6597,405.6399999999999,969.0934,1209.6319999999996,5.0,6.0,11.666666666666664,1.9321,5.092033333333333,6.996333333333332,11.476766666666665,25.66666666666667,58.0,101.0,141.66666666666666,144.0,472.0,480.0,876.0,1.7161000000000006,22.182666666666663,18.960066666666663,44.01600000000001,15.0,30.0,44.0,50.0,7.255099999999999,15.630999999999998,21.814,22.89980000000001,74.0,174.0,228.0,216.0,560.0,1020.0,1460.0,1428.0,116.6135,212.874,324.1903999999999,351.08399999999983
