index,name,KR,KV,KVRH,GR,GV,GVRH,Unnamed: 0,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework),wc cm3/g
152,optimized_MOF_net-ctn_node1-N83_node2-N78_edge1-E15,0.5822594002633309,0.6223849114784455,0.6023221558708882,0.0954899128934862,0.12908176289802978,0.112285837895758,156,MOF_net-ctn_node1-N83_node2-N78_edge1-E15.cif,118.08321685889999,7.4406130797,1272.301321697,80.1697489907,1154.2181048381
153,optimized_MOF_net-gar_node1-N78_node2-N33_edge1-E0,1.1691556824110998,2.088934841709173,1.6290452620601368,0.7392578793591982,0.9596896729508476,0.849473776155023,55,MOF_net-gar_node1-N78_node2-N33_edge1-E0.cif,64.1379045044,20.038088161199997,484.17825155260005,151.2679056998,420.04034704820003
154,optimized_MOF_net-ctn_node1-N83_node2-N78_edge1-E13,0.541588735540908,0.592179543055045,0.5668841392979765,0.07047297703657338,0.11881401780520065,0.094643497420887,444,MOF_net-ctn_node1-N83_node2-N78_edge1-E13.cif,122.7591188393,7.3438766443,1325.7082779712,79.3084713521,1202.9491591319
155,optimized_MOF_net-gar_node1-N78_node2-N69_edge1-E0,1.9586826520628,2.409079832542974,2.1838812423028866,0.8236162410711552,1.1040691301601442,0.9638426856156496,940,MOF_net-gar_node1-N78_node2-N69_edge1-E0.cif,64.1400005838,20.805170771300002,477.4422060635,154.8685148143,413.3022054797
156,optimized_MOF_net-gar_node1-N79_node2-N33_edge1-E1,2.3674115850559616,2.57546975936517,2.4714406722105657,1.188882582997153,1.2915400354308086,1.2402113092139808,1250,MOF_net-gar_node1-N79_node2-N33_edge1-E1.cif,81.7167534534,13.3204229981,705.9556219080999,115.0758822925,624.2388684547
157,optimized_MOF_net-gar_node1-N79_node2-N46_edge1-E1,5.515011078004208,5.5978140550059114,5.556412566505059,5.640223053635937,6.193263989480307,5.916743521558122,877,MOF_net-gar_node1-N79_node2-N46_edge1-E1.cif,81.7733685673,14.792703612,652.0049407743,117.9469063271,570.231572207
158,optimized_MOF_net-ctn_node1-N83_node2-N79_edge1-E10,1.220957563730195,1.2527537414969512,1.2368556526135732,0.15891668346914628,0.2484217289518173,0.2036692062104818,403,MOF_net-ctn_node1-N83_node2-N79_edge1-E10.cif,73.9701586983,8.9284832664,755.8003273736,91.22801268049999,681.8301686753
159,optimized_MOF_net-ctn_node1-N83_node2-N78_edge1-E8,0.7660281896333685,0.792082013968533,0.7790551018009507,0.06172697711210805,0.17423288889880814,0.11797993300545813,45,MOF_net-ctn_node1-N83_node2-N78_edge1-E8.cif,87.9443872875,8.0786201648,947.5853660942,87.0457169862,859.6409788067
160,optimized_MOF_net-gar_node1-N18_node2-N46_edge1-E15,7.939915750901626,8.008923376528497,7.974419563715062,7.249745570736214,7.366426723148362,7.308086146942288,829,MOF_net-gar_node1-N18_node2-N46_edge1-E15.cif,70.9174927131,14.4752430286,599.3084333418,122.32715638719999,528.3909406286999
161,optimized_MOF_net-gar_node1-N78_node2-N69_edge1-E1,1.27314045926285,1.5846174238129245,1.4288789415378873,0.4595890175908015,0.6354258410740969,0.5475074293324492,227,MOF_net-gar_node1-N78_node2-N69_edge1-E1.cif,73.449379994,17.22178626,579.6170958578,135.9036895661,506.1677158638
162,optimized_MOF_net-gar_node1-N78_node2-N69_edge1-E7,2.0018681055124192,2.5674838951837327,2.2846760003480764,0.8838816109771559,1.2224788224724317,1.053180216724794,522,MOF_net-gar_node1-N78_node2-N69_edge1-E7.cif,65.7593473411,20.8837044327,479.4222513482,152.2538315909,413.6629040071
163,optimized_MOF_net-eea_node1-N83_node2-N33_edge1-E2,1.5810952086680938,1.8941241728499976,1.7376096907590457,0.3749610329331295,0.6875340685271225,0.5312475507301261,900,MOF_net-eea_node1-N83_node2-N33_edge1-E2.cif,56.5143034324,12.012818322100001,512.000661466,108.8321106945,455.4863580336
164,optimized_MOF_net-ctn_node1-N83_node2-N79_edge1-E14,0.8376161800884159,0.8393685400948374,0.8384923600916268,0.0994660545263934,0.15737727108463445,0.12842166280551393,50,MOF_net-ctn_node1-N83_node2-N79_edge1-E14.cif,107.142270951,7.564314105399999,1150.99407666,81.260931395,1043.851805709
165,optimized_MOF_net-ctn_node1-N83_node2-N79_edge1-E1,0.665822140481047,0.6691932551736034,0.6675076978273252,0.06609588078091386,0.12890263436370838,0.09749925757231112,850,MOF_net-ctn_node1-N83_node2-N79_edge1-E1.cif,132.0629872291,7.7523358173000005,1359.9878319152,79.8337414721,1227.9248446861002
166,optimized_MOF_net-gar_node1-N78_node2-N43_edge1-E15,0.6885158709506467,1.6424783471283213,1.165497109039484,0.4620734067511941,0.7157816586472957,0.5889275326992449,1131,MOF_net-gar_node1-N78_node2-N43_edge1-E15.cif,70.9087983409,15.3893343339,584.1151310025,126.7704890056,513.2063326616
167,optimized_MOF_net-eea_node1-N83_node2-N43_edge1-E2,1.6758154226434545,1.899262353087933,1.787538887865694,0.3847532717468495,0.8476129837536674,0.6161831277502585,537,MOF_net-eea_node1-N83_node2-N43_edge1-E2.cif,56.5787369929,13.592716270499999,469.1561279521,112.7120623885,412.5773909592
168,optimized_MOF_net-ana-f_node1-N66_node2-N83_edge1-none,0.349954935271362,0.3499767251077554,0.3499658301895587,0.19858202964392094,0.20010078353230884,0.1993414065881149,905,MOF_net-ana-f_node1-N66_node2-N83_edge1-none.cif,69.6337061545,6.9609730033,761.9433267371,76.1680976116,692.3096205826
169,optimized_MOF_net-ocu_node1-N43_node2-N31_edge1-E13,2.069335200892928,2.890593959567493,2.4799645802302104,0.3920433159047623,1.9592841905436442,1.1756637532242034,920,MOF_net-ocu_node1-N43_node2-N31_edge1-E13.cif,61.055482806099995,20.5424901257,472.9709860432,159.1339772283,411.91550323710004
170,optimized_MOF_net-gar_node1-N78_node2-N17_edge1-E8,1.2525588020231913,2.033352975255375,1.6429558886392832,0.8772450743824904,1.1020428368787984,0.9896439556306444,1170,MOF_net-gar_node1-N78_node2-N17_edge1-E8.cif,60.0077929741,16.2007708262,517.1593072123001,139.621522498,457.1515142382001
171,optimized_MOF_net-gar_node1-N78_node2-N44_edge1-E0,13.240610491514149,13.382297699197354,13.311454095355751,12.811486995987742,13.163507605454333,12.98749730072104,306,MOF_net-gar_node1-N78_node2-N44_edge1-E0.cif,66.4463187834,24.5761715217,438.0123458782,162.0054615217,371.5660270948
172,optimized_MOF_net-eea_node1-N83_node2-N43_edge1-E10,1.6298331149169063,1.8864271793558929,1.7581301471363997,0.33647342382207,0.8423294517896538,0.5894014378058618,862,MOF_net-eea_node1-N83_node2-N43_edge1-E10.cif,56.0462222483,14.2178478764,454.29273741199995,115.2453238194,398.24651516369994
173,optimized_MOF_net-eea_node1-N83_node2-N43_edge1-E15,0.8097304323351131,0.8542033862581264,0.8319669092966198,0.13009991109370073,0.2946244796100114,0.21236219535185608,274,MOF_net-eea_node1-N83_node2-N43_edge1-E15.cif,101.05288014770001,8.8157822707,990.9812451758,86.4525076284,889.9283650281001
174,optimized_MOF_net-zzz_node1-N83_node2-N30_edge1-E1,0.4890489587373567,0.8239244795260193,0.656486719131688,0.1673570010787666,0.6459124883199931,0.4066347446993799,749,MOF_net-zzz_node1-N83_node2-N30_edge1-E1.cif,72.7078465305,12.0877288508,666.7630971157,110.8498175957,594.0552505852
175,optimized_MOF_net-gar_node1-N78_node2-N44_edge1-E1,10.488473191402656,11.305860399523068,10.897166795462864,7.075300576306305,7.524274967318218,7.299787771812261,741,MOF_net-gar_node1-N78_node2-N44_edge1-E1.cif,75.1064975427,18.7474086514,544.4288618212,135.8954376534,469.3223642785
176,optimized_MOF_net-gar_node1-N78_node2-N44_edge1-E7,12.816952240270432,13.212674331695945,13.014813285983188,14.371220515630094,15.732356911688615,15.051788713659356,950,MOF_net-gar_node1-N78_node2-N44_edge1-E7.cif,65.3768791025,23.992275961999997,427.2591502643,156.79732011,361.88227116179996
177,optimized_MOF_net-eea_node1-N83_node2-N43_edge1-E7,0.9960124057641424,1.2350457965193966,1.1155291011417696,0.187060482119714,0.4332163895128269,0.31013843581627043,420,MOF_net-eea_node1-N83_node2-N43_edge1-E7.cif,79.1089682856,11.125670774400001,694.7636939093,97.7096818723,615.6547256237
178,optimized_MOF_net-ctn_node1-N83_node2-N10_edge1-E14,0.5530489248836987,0.7500877927415401,0.6515683588126194,0.09673319281970326,0.1978840798548553,0.14730863633727928,276,MOF_net-ctn_node1-N83_node2-N10_edge1-E14.cif,87.18119144040001,7.8860169881,948.3495005018,85.7834143812,861.1683090614
179,optimized_MOF_net-ctn_node1-N83_node2-N42_edge1-E7,1.0130960599541432,1.1132663421496949,1.063181201051919,0.20206091604663973,0.2708956227306657,0.23647826938865274,214,MOF_net-ctn_node1-N83_node2-N42_edge1-E7.cif,83.6069374827,9.6180868665,812.5959864066,93.4805055647,728.9890489239
180,optimized_MOF_net-ctn_node1-N83_node2-N55_edge1-E1,0.8226226407068665,0.8360947250308057,0.8293586828688362,0.07425223600182591,0.15005638067493451,0.11215430833838022,1117,MOF_net-ctn_node1-N83_node2-N55_edge1-E1.cif,109.99740366200001,8.2793125424,1134.2027662952,85.3694621508,1024.2053626332
181,optimized_MOF_net-gar_node1-N78_node2-N47_edge1-E7,13.994540141360032,15.854827948848715,14.924684045104375,14.140845375807992,15.043565620746447,14.59220549827722,647,MOF_net-gar_node1-N78_node2-N47_edge1-E7.cif,65.2956158508,25.2083366005,415.43162314230005,160.3835120354,350.13600729150005
182,optimized_MOF_net-ctn_node1-N83_node2-N78_edge1-E5,0.9857223015948484,1.0084794956022578,0.9971008985985528,0.10234957947319202,0.2313630342667141,0.16685630686995306,860,MOF_net-ctn_node1-N83_node2-N78_edge1-E5.cif,72.3105863817,8.8613274767,772.3577096149,94.6488603744,700.0471232332001
183,optimized_MOF_net-ctn_node1-N83_node2-N73_edge1-E13,0.5484858093894298,0.6698002985557443,0.6091430539725871,0.06676030742971044,0.12201458807781712,0.0943874477537638,1045,MOF_net-ctn_node1-N83_node2-N73_edge1-E13.cif,115.68645547690001,7.2643824361,1268.0980733161,79.6285903404,1152.4116178392
184,optimized_MOF_net-ctn_node1-N83_node2-N73_edge1-E8,0.7559927458896502,0.9392216820110088,0.8476072139503295,0.1481876231082393,0.1903420286941704,0.1692648259012048,991,MOF_net-ctn_node1-N83_node2-N73_edge1-E8.cif,84.18299534239999,8.0486716739,909.3489025352001,86.9421517224,825.1659071928001
185,optimized_MOF_net-eea_node1-N83_node2-N45_edge1-E8,1.0930416162290628,1.161374932404487,1.1272082743167748,0.27699200003527585,0.4608463672105542,0.368919183622915,693,MOF_net-eea_node1-N83_node2-N45_edge1-E8.cif,78.13056049020001,9.9488265182,746.9814594113001,95.11756866120001,668.8508989211001
186,optimized_MOF_net-ctn_node1-N83_node2-N42_edge1-E14,0.9999704458283224,1.0410344473724351,1.0205024466003791,0.1100698830500066,0.2212672377162548,0.16566856038313066,705,MOF_net-ctn_node1-N83_node2-N42_edge1-E14.cif,79.5516966899,8.380489921699999,839.9407607871001,88.48478880379999,760.3890640972
187,optimized_MOF_net-ocu_node1-N45_node2-N76_edge1-E13,1.2422970101947781,3.8639605549604936,2.5531287825776356,0.7535879171160743,2.6514188207476623,1.7025033689318685,261,MOF_net-ocu_node1-N45_node2-N76_edge1-E13.cif,66.7546586898,22.1755899315,500.8048113611,166.3650500268,434.0501526713
188,optimized_MOF_net-eea_node1-N83_node2-N19_edge1-E7,0.4511903534422868,0.9722152192162442,0.7117027863292655,0.3418661374347036,0.5173177113006127,0.4295919243676581,983,MOF_net-eea_node1-N83_node2-N19_edge1-E7.cif,78.5923325838,10.6396163342,725.0710521489,98.1581479551,646.4787195650999
189,optimized_MOF_net-ctn_node1-N83_node2-N73_edge1-E5,0.8260541322958398,1.1057485533032434,0.9659013427995417,0.13019515227396608,0.2475493800929193,0.18887226618344272,1102,MOF_net-ctn_node1-N83_node2-N73_edge1-E5.cif,71.1471630933,8.9217984074,745.2434087367999,93.4529385023,674.0962456434999
190,optimized_MOF_net-ctn_node1-N83_node2-N10_edge1-E1,0.4148971460511542,0.5949616017836727,0.5049293739174134,0.0955959640843934,0.17474028758979307,0.13516812583709326,544,MOF_net-ctn_node1-N83_node2-N10_edge1-E1.cif,110.9999083709,8.3593248015,1132.8005336745,85.310409128,1021.8006253036
191,optimized_MOF_net-ocu_node1-N45_node2-N76_edge1-E15,0.7552223792800931,3.9920091364224444,2.373615757851269,0.5287484526150786,2.912312606248445,1.7205305294317617,377,MOF_net-ocu_node1-N45_node2-N76_edge1-E15.cif,70.3631628122,24.5063463659,491.0149852544,171.012541486,420.6518224422
192,optimized_MOF_net-ctn_node1-N83_node2-N42_edge1-E10,3.5061214267918728,3.6089585104146806,3.5575399686032765,1.815643321541064,2.5520552375582524,2.1838492795496585,1223,MOF_net-ctn_node1-N83_node2-N42_edge1-E10.cif,54.769706335500004,11.650148815,513.8448264842,109.30072656799999,459.07512014869997
193,optimized_MOF_net-ctn_node1-N83_node2-N42_edge1-E1,3.5061214267918728,3.6089585104146806,3.5575399686032765,1.815643321541064,2.5520552375582524,2.1838492795496585,225,MOF_net-ctn_node1-N83_node2-N42_edge1-E1.cif,104.8803212175,8.7152274862,1041.0793963583,86.5104498641,936.1990751408001
194,optimized_MOF_net-ctn_node1-N83_node2-N78_edge1-E0,0.904017087503024,0.9546332697697062,0.9293251786363652,0.10727736920405384,0.18449894640357264,0.14588815780381326,317,MOF_net-ctn_node1-N83_node2-N78_edge1-E0.cif,85.69677758579999,8.8035820674,885.6593749688001,90.9832926154,799.9625973830001
195,optimized_MOF_net-ctn_node1-N83_node2-N55_edge1-E14,1.0791502771044317,1.1342879337762153,1.1067191054403236,0.06574488257314275,0.1364562530162063,0.10110056779467452,640,MOF_net-ctn_node1-N83_node2-N55_edge1-E14.cif,85.6495161939,7.85424977,934.3975741915,85.6863209306,848.7480579976
196,optimized_MOF_net-ocu_node1-N45_node2-N80_edge1-E13,1.3181052047040704,3.612694737594292,2.465399971149181,0.21571398168621736,2.4972626111800285,1.3564882964331226,796,MOF_net-ocu_node1-N45_node2-N80_edge1-E13.cif,64.4866804199,21.4456406696,488.9448298797,162.6031152573,424.45814945980004
197,optimized_MOF_net-ctn_node1-N83_node2-N10_edge1-E8,0.5467538751943019,0.8206287870350769,0.6836913311146894,0.10431395407192548,0.19179041963885904,0.14805218685539226,750,MOF_net-ctn_node1-N83_node2-N10_edge1-E8.cif,93.0496939802,8.0450942062,1001.1992715472,86.5638790865,908.149577567
198,optimized_MOF_net-ctn_node1-N83_node2-N73_edge1-E15,0.5996909390217685,0.7197872764711296,0.6597391077464491,0.11931835911160499,0.14638684436481528,0.13285260173821012,1181,MOF_net-ctn_node1-N83_node2-N73_edge1-E15.cif,114.1792256743,7.4772077250999995,1227.8237227163002,80.40598427890001,1113.6444970420002
199,optimized_MOF_net-eea_node1-N83_node2-N45_edge1-E10,7.673764259855615,8.015910097510163,7.844837178682887,7.498898877474135,7.991593031062473,7.745245954268304,777,MOF_net-eea_node1-N83_node2-N45_edge1-E10.cif,56.681874783000005,13.828205899,463.9666763918,113.1900939402,407.28480160879997
200,optimized_MOF_net-eea_node1-N83_node2-N19_edge1-E0,0.4319496016901283,1.2908466111035501,0.8613981063968392,0.20302417256785268,0.5300809866406282,0.3665525796042404,466,MOF_net-eea_node1-N83_node2-N19_edge1-E0.cif,77.95485453970001,10.4787118833,739.3959936529,99.389802353,661.4411391131999
201,optimized_MOF_net-gar_node1-N78_node2-N58_edge1-E15,1.1014462263601308,1.2868766023462783,1.1941614143532044,0.4119039646898369,0.4832160911903804,0.44756002794010863,312,MOF_net-gar_node1-N78_node2-N58_edge1-E15.cif,73.2163402005,13.243599149100001,666.2094669835,120.50603875969999,592.993126783
202,optimized_MOF_net-gar_node1-N79_node2-N53_edge1-E2,6.943439441623711,7.0304809132963895,6.986960177460049,5.356191228834307,5.4822841341799435,5.419237681507125,511,MOF_net-gar_node1-N79_node2-N53_edge1-E2.cif,63.221123363100006,24.3576830699,413.051916834,159.1396537494,349.8307934709
203,optimized_MOF_net-gar_node1-N29_node2-N20_edge1-E14,2.855742485093314,4.8720387530896465,3.86389061909148,0.7743306207123739,0.9284320325008172,0.8513813266065956,924,MOF_net-gar_node1-N29_node2-N20_edge1-E14.cif,53.7812226042,17.225930954200003,471.0205703863,150.866183969,417.23934778209997
204,optimized_MOF_net-bcu-b_node1-N77_node2-N76_edge1-E5,2.4690072123580724,7.482095977695669,4.975551595026871,2.041561677015759,6.8537680413596185,4.4476648591876895,866,MOF_net-bcu-b_node1-N77_node2-N76_edge1-E5.cif,104.2311224808,64.9239106971,335.8516541245,209.1966610439,231.6205316437
205,optimized_MOF_net-gar_node1-N79_node2-N48_edge1-E14,8.408917863783088,9.240247706076948,8.82458278493002,7.195170771931156,7.484850921785816,7.340010846858486,742,MOF_net-gar_node1-N79_node2-N48_edge1-E14.cif,65.3655962354,14.841293921300002,560.685975375,127.3040534675,495.3203791396
206,optimized_MOF_net-gar_node1-N79_node2-N48_edge1-E1,5.451510549520997,5.665356233451258,5.558433391486126,3.81475290862014,3.963362182157858,3.8890575453889977,1285,MOF_net-gar_node1-N79_node2-N48_edge1-E1.cif,81.3608098416,14.6978262635,647.7467025897,117.01540970309999,566.3858927481
207,optimized_MOF_net-apo_node1-N83_node2-N48_edge1-E1,3.3756742462626748,4.55509541829441,3.9653848322785423,3.3378397162216777,3.9807546730139687,3.659297194617823,1011,MOF_net-apo_node1-N83_node2-N48_edge1-E1.cif,79.4752553202,11.4500946809,711.0789485078,102.44599093389999,631.6036931875999
208,optimized_MOF_net-bwt_node1-N66_node2-N83_edge1-E13,0.2576985584231991,0.32655174863594083,0.29212515352956997,0.15089519154933434,0.16991233838317726,0.1604037649662558,672,MOF_net-bwt_node1-N66_node2-N83_edge1-E13.cif,95.887474164,7.7663062663,1041.7467306464,84.375193243,945.8592564824
209,optimized_MOF_net-zzz_node1-N83_node2-N46_edge1-E1,11.805898918756506,12.588413665629973,12.197156292193238,8.941467718475248,9.431780785852473,9.18662425216386,832,MOF_net-zzz_node1-N83_node2-N46_edge1-E1.cif,75.606138451,14.844502950599999,600.2224819769,117.8476323125,524.6163435259
210,optimized_MOF_net-gar_node1-N29_node2-N16_edge1-E15,0.6143873735795738,2.0175099183387246,1.3159486459591492,0.36282068513804455,0.5870295134520125,0.4749250992950285,1024,MOF_net-gar_node1-N29_node2-N16_edge1-E15.cif,76.1340494324,13.19493024,687.2771457149,119.1132490764,611.1430962825
211,optimized_MOF_net-gar_node1-N29_node2-N17_edge1-E15,0.7268669672686208,1.6967664799351532,1.2118167236018869,0.4325075826611732,0.6183967649798827,0.5254521738205279,1290,MOF_net-gar_node1-N29_node2-N17_edge1-E15.cif,77.3704798212,13.661026359500001,682.0609052074,120.4290321883,604.6904253862
212,optimized_MOF_net-gar_node1-N29_node2-N30_edge1-E13,1.5981195573130804,3.029523071449998,2.3138213143815403,0.7569442732314341,1.2338240813680317,0.9953841772997328,152,MOF_net-gar_node1-N29_node2-N30_edge1-E13.cif,75.3978795447,13.1483435483,695.3767729553999,121.2640562507,619.9788934106999
213,optimized_MOF_net-zzz_node1-N83_node2-N45_edge1-E1,11.19755912348743,11.428954384910991,11.313256754199214,8.734033873947228,9.371737216307404,9.052885545127317,912,MOF_net-zzz_node1-N83_node2-N45_edge1-E1.cif,74.1512925767,14.6556528593,591.4421659511,116.8957515015,517.2908733744
214,optimized_MOF_net-gar_node1-N79_node2-N58_edge1-E13,0.7425659086556549,1.287341549316836,1.0149537289862454,0.3106322577413725,0.4194419554377468,0.3650371065895597,267,MOF_net-gar_node1-N79_node2-N58_edge1-E13.cif,82.25670971470001,10.9554295764,792.7136125016,105.5782341182,710.4569027869
215,optimized_MOF_net-bwt_node1-N83_node2-N66_edge1-E13,0.40896403815406457,0.44915971845528585,0.4290618783046752,0.22598796660854564,0.2421726015647633,0.2340802840866545,1159,MOF_net-bwt_node1-N83_node2-N66_edge1-E13.cif,90.3805376906,8.2851670637,954.1377091499,87.4656261634,863.7571714593
216,optimized_MOF_net-bwt_node1-N83_node2-N83_edge1-E13,2.4303640571791623,2.476471361329576,2.453417709254369,2.2811868315288493,2.396246225077529,2.338716528303189,297,MOF_net-bwt_node1-N83_node2-N83_edge1-E13.cif,105.2138862273,7.9060721392,1101.0315557849,82.73465813050001,995.8176695576001
217,optimized_MOF_net-gar_node1-N29_node2-N30_edge1-E3,3.7139816219847455,4.591261182331149,4.152621402157947,2.320283251382357,3.2121666170574006,2.7662249342198786,3,MOF_net-gar_node1-N29_node2-N30_edge1-E3.cif,60.71205141229999,35.045343476300005,338.1929616387,195.2180535198,277.4809102264
218,optimized_MOF_net-gar_node1-N29_node2-N30_edge1-E1,3.018931934813532,3.8218439858524085,3.420387960332969,0.9330260342821796,1.2697278607514155,1.1013769475167976,874,MOF_net-gar_node1-N29_node2-N30_edge1-E1.cif,78.6722580162,18.2221527311,590.0347190175,136.6644740815,511.36246100130006
219,optimized_MOF_net-gar_node1-N29_node2-N33_edge1-E8,1.7379059696280714,2.4912080670600223,2.1145570183440467,0.8679866225708109,1.0156991989645798,0.9418429107676954,953,MOF_net-gar_node1-N29_node2-N33_edge1-E8.cif,64.1447989655,16.8836584604,547.5083202941,144.1105691058,483.36352132860003
220,optimized_MOF_net-gar_node1-N29_node2-N33_edge1-E13,1.0525993077203648,1.4570653892931955,1.2548323485067805,0.4566099234025643,0.5450564762909197,0.500833199846742,979,MOF_net-gar_node1-N29_node2-N33_edge1-E13.cif,75.7904442738,12.4608411064,718.348260229,118.10490907540002,642.5578159551999
221,optimized_MOF_net-cor_node1-N24_node2-N52_edge1-E15,0.3412074028934837,1.4598231421326924,0.9005152725130879,0.19046954180738884,0.38476814516111824,0.28761884348425354,12,MOF_net-cor_node1-N24_node2-N52_edge1-E15.cif,81.6005616869,12.5321861401,752.6099721147999,115.5855801292,671.0094104278999
222,optimized_MOF_net-cor_node1-N24_node2-N52_edge1-E13,1.558713792314173,4.372949084482594,2.9658314383983835,0.5740499486237676,1.0454334001496008,0.8097416743866843,1156,MOF_net-cor_node1-N24_node2-N52_edge1-E13.cif,79.7203796742,11.6028195683,770.3507628122001,112.1198988481,690.6303831380001
223,optimized_MOF_net-pth_node1-N79_node2-N57_edge1-none,5.590582021114725,9.114092050191724,7.352337035653223,0.9388318121766712,1.0875419469464,1.0131868795615355,502,MOF_net-pth_node1-N79_node2-N57_edge1-none.cif,77.2427102961,49.4095417284,303.2801087799,193.9979984225,226.0373984838
224,optimized_MOF_net-cor_node1-N29_node2-N52_edge1-E0,1.8157178709517887,5.81834395308174,3.817030912016764,0.9019558389408266,1.4615291738403802,1.1817425063906035,1136,MOF_net-cor_node1-N29_node2-N52_edge1-E0.cif,73.1044975834,22.761839833899998,512.3226240806,159.5169366878,439.2181264972
225,optimized_MOF_net-cor_node1-N29_node2-N52_edge1-E13,6.20582943105384,9.066408300568003,7.636118865810921,7.0494044432577905,8.382842678287377,7.716123560772583,472,MOF_net-cor_node1-N29_node2-N52_edge1-E13.cif,78.9424573397,12.843190008699999,726.7190398156,118.2303037657,647.7765824759
226,optimized_MOF_net-cor_node1-N42_node2-N52_edge1-E15,0.4700674914392272,1.638588022770882,1.0543277571050549,0.25355014091469363,0.5603554908421701,0.4069528158784319,412,MOF_net-cor_node1-N42_node2-N52_edge1-E15.cif,74.078023179,14.5139027845,642.7244550406,125.9272299311,568.6464318616
227,optimized_MOF_net-cor_node1-N29_node2-N52_edge1-E7,1.9635467334332244,9.613169645452603,5.7883581894429135,1.0292633590519848,2.2156612766204846,1.6224623178362347,959,MOF_net-cor_node1-N29_node2-N52_edge1-E7.cif,74.9677061702,24.1694396573,499.55778404769995,161.0564379476,424.59007787749994
228,optimized_MOF_net-gar_node1-N79_node2-N69_edge1-E1,3.278330778183235,3.4458799913516787,3.3621053847674567,1.8938668901849216,2.041901250267943,1.9678840702264324,218,MOF_net-gar_node1-N79_node2-N69_edge1-E1.cif,81.0363943697,13.7736932647,687.8418352328999,116.9119446491,606.8054408631999
229,optimized_MOF_net-gar_node1-N79_node2-N69_edge1-E13,3.470741057163353,3.638263998147313,3.5545025276553335,2.5966003798260497,2.7216227139605564,2.6591115468933038,960,MOF_net-gar_node1-N79_node2-N69_edge1-E13.cif,82.3485973504,11.0663825741,786.3131923622,105.66837675120001,703.9645950117999
230,optimized_MOF_net-gar_node1-N29_node2-N44_edge1-E7,10.832316675349784,11.0277120403321,10.930014357840943,11.216600485833863,12.529104404476554,11.87285244515521,1144,MOF_net-gar_node1-N29_node2-N44_edge1-E7.cif,72.7682157233,26.053184936300003,448.682813857,160.6417886022,375.9145981337
231,optimized_MOF_net-gar_node1-N29_node2-N44_edge1-E1,8.558511840536884,8.724732578415525,8.641622209476203,7.137527169745277,7.287269386448734,7.212398278097005,1220,MOF_net-gar_node1-N29_node2-N44_edge1-E1.cif,79.1266305109,19.348021879,565.374495528,138.2452157845,486.2478650171
232,optimized_MOF_net-gar_node1-N29_node2-N43_edge1-E14,2.727095705995662,3.0197569824893367,2.8734263442425,1.0441413232505858,1.1242355377964302,1.084188430523508,426,MOF_net-gar_node1-N29_node2-N43_edge1-E14.cif,56.727580573100006,19.6557078636,452.18241459,156.6780277329,395.4548340169
233,optimized_MOF_net-gar_node1-N29_node2-N43_edge1-E0,12.29125904504114,12.592171528007839,12.441715286524492,12.832879529066727,13.660678173871519,13.246778851469125,255,MOF_net-gar_node1-N29_node2-N43_edge1-E0.cif,72.8612409145,27.907015211599997,443.89536023330004,170.0189897249,371.03411931880004
234,optimized_MOF_net-iac_node1-N29_node2-N81_edge1-E8,4.3778334241068055,4.440501229185863,4.409167326646335,0.6497548700112216,0.6547139125935956,0.6522343913024086,506,MOF_net-iac_node1-N29_node2-N81_edge1-E8.cif,64.4343176969,18.3032365881,541.6695819738,153.8668657606,477.23526427689995
235,optimized_MOF_net-iac_node1-N74_node2-N81_edge1-E14,6.256751831816298,6.366987364346846,6.311869598081572,2.529901663266084,2.593950440117694,2.5619260516918887,268,MOF_net-iac_node1-N74_node2-N81_edge1-E14.cif,51.046239810500005,15.7403767227,449.9181748461,138.7346373167,398.87193503559996
236,optimized_MOF_net-iac_node1-N18_node2-N81_edge1-E13,4.8919204740479145,5.065331615117112,4.978626044582512,1.1424422966006893,2.018777465220716,1.5806098809107023,305,MOF_net-iac_node1-N18_node2-N81_edge1-E13.cif,71.74361119470001,13.467452120399999,657.9872336287,123.5149920269,586.2436224339999
237,optimized_MOF_net-csq_node1-N41_node2-N77_edge1-E1,4.9915090606028505,5.104706144534082,5.048107602568466,2.0555774505347983,3.0851628330468213,2.57037014179081,981,MOF_net-csq_node1-N41_node2-N77_edge1-E1.cif,88.7403502558,18.234865442,633.0434105668,130.0813145015,544.3030603110001
238,optimized_MOF_net-iac_node1-N74_node2-N81_edge1-E0,6.4270377390183215,6.470498973476187,6.448768356247253,2.879062132473842,3.002559927396326,2.940811029935084,448,MOF_net-iac_node1-N74_node2-N81_edge1-E0.cif,63.0097202931,22.607241536300002,451.5075440007,161.9962770064,388.4978237076
239,optimized_MOF_net-iac_node1-N29_node2-N81_edge1-E13,2.2869690049918865,2.2912681805486788,2.2891185927702837,0.33742267048211666,0.3411303082097888,0.3392764893459527,758,MOF_net-iac_node1-N29_node2-N81_edge1-E13.cif,74.8085836239,13.7224087221,687.1574770482,126.0477782057,612.3488934243001
